Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Start Training
Epoch   Loss           Accuracy  S_Conv1   S_Conv2   S_Class   Time
0078    000011.4937    0.2000    0.1945    0.6026    0.0000    29.2113
0079    000011.9768    0.2000    0.1901    0.6060    0.0000    29.5326
0080    000011.4483    0.2000    0.1905    0.6064    0.0001    28.9995
0081    000011.3250    0.1980    0.1893    0.6072    0.0000    29.7195
0082    000011.2661    0.2000    0.1897    0.6066    0.0000    29.1782
0083    000011.7129    0.2020    0.1902    0.6057    0.0000    29.6537
0084    000011.2437    0.2020    0.1908    0.6057    0.0000    29.3945
0085    000011.2661    0.2000    0.1905    0.6067    0.0000    29.4199
0086    000011.2661    0.2000    0.1903    0.6061    0.0000    29.2865
0087    000012.0323    0.2000    0.1901    0.6060    0.0000    29.8596
0088    000011.2661    0.2000    0.1902    0.6060    0.0000    29.3833
0089    000011.2661    0.2000    0.1903    0.6059    0.0000    29.1540
0090    000011.7630    0.1980    0.1903    0.6054    0.0000    28.9164
0091    000011.2661    0.2000    0.1902    0.6057    0.0000    29.2224
0092    000011.4382    0.2000    0.1898    0.6059    0.0000    29.2608
0093    000011.2661    0.2000    0.1901    0.6054    0.0000    29.3762
0094    000011.7769    0.2000    0.1904    0.6054    0.0000    29.4689
0095    000011.2661    0.2000    0.1901    0.6055    0.0000    29.1061
0096    000011.4104    0.2000    0.1901    0.6051    0.0000    29.3629
0097    000011.2661    0.2000    0.1908    0.6053    0.0000    29.3257
0098    000011.2661    0.2000    0.1905    0.6058    0.0000    29.4436
0099    000011.2661    0.2000    0.1909    0.6061    0.0000    29.2572
0100    000011.4520    0.2000    0.1905    0.6051    0.0000    29.5840
0101    000011.2661    0.2000    0.1905    0.6051    0.0000    29.2931
0102    000011.2661    0.2000    0.1910    0.6052    0.0000    29.3113
0103    000011.2661    0.2000    0.1905    0.6059    0.0000    28.9758
0104    000011.2339    0.2040    0.1899    0.6052    0.0000    29.4438
0105    000011.2661    0.2000    0.1906    0.6053    0.0000    29.3526
0106    000011.2661    0.2000    0.1899    0.6055    0.0000    29.3936
0107    000011.4924    0.1980    0.1903    0.6054    0.0002    29.4463
0108    000011.2661    0.2000    0.1898    0.6059    0.0000    29.1618
0109    000011.6797    0.2020    0.1898    0.6054    0.0000    29.3504
0110    000011.2661    0.2000    0.1899    0.6057    0.0000    29.2751
0111    000011.2661    0.2000    0.1899    0.6051    0.0000    29.4960
0112    000011.2661    0.2000    0.1904    0.6062    0.0000    29.1788
0113    000011.2661    0.2000    0.1904    0.6053    0.0000    29.4325
0114    000011.9575    0.1980    0.1905    0.6063    0.0000    29.0736
0115    000011.2661    0.2000    0.1904    0.6053    0.0000    29.2597
0116    000011.6604    0.2000    0.1901    0.6059    0.0000    29.0722
0117    000011.2661    0.2000    0.1912    0.6054    0.0000    29.0368
0118    000011.5354    0.2000    0.1906    0.6057    0.0000    29.5908
0119    000011.2661    0.2000    0.1899    0.6060    0.0000    29.2242
0120    000011.2437    0.2020    0.1897    0.6049    0.0000    29.5061
0121    000011.2661    0.2000    0.1905    0.6059    0.0000    29.3406
0122    000011.3163    0.2000    0.1909    0.6053    0.0000    28.9471
0123    000011.2438    0.2020    0.1899    0.6059    0.0000    29.1645
0124    000011.3186    0.2020    0.1909    0.6056    0.0000    29.0695
0125    000011.2661    0.2000    0.1903    0.6057    0.0000    29.2309
0126    000011.2661    0.2000    0.1903    0.6055    0.0000    29.0043
0127    000011.2437    0.2020    0.1896    0.6056    0.0000    29.7470
0128    000011.2661    0.2000    0.1898    0.6052    0.0000    29.2780
0129    000011.2661    0.2000    0.1905    0.6058    0.0000    29.4598
0130    000011.2661    0.2000    0.1902    0.6055    0.0000    29.1431
0131    000011.2214    0.2040    0.1905    0.6050    0.0000    29.7748
0132    000011.5825    0.2020    0.1899    0.6058    0.0000    29.1380
0133    000011.8801    0.1980    0.1909    0.6055    0.0000    29.0541
0134    000011.2661    0.2000    0.1902    0.6059    0.0000    29.2320
0135    000011.2661    0.2000    0.1907    0.6054    0.0000    29.0798
0136    000011.4575    0.2020    0.1904    0.6052    0.0000    29.0094
0137    000011.2661    0.2000    0.1896    0.6054    0.0000    29.1264
0138    000011.2661    0.2000    0.1906    0.6052    0.0000    29.1914
0139    000011.2661    0.2000    0.1899    0.6058    0.0000    29.1159
0140    000011.2661    0.2000    0.1908    0.6053    0.0000    28.9865
0141    000011.5076    0.1980    0.1905    0.6050    0.0000    29.2694
0142    000011.3272    0.2000    0.1909    0.6053    0.0000    29.2820
0143    000011.6658    0.1980    0.1907    0.6049    0.0000    29.0224
0144    000011.2661    0.2000    0.1901    0.6050    0.0000    29.6387
0145    000011.2702    0.2000    0.1914    0.6050    0.0000    29.1915
0146    000011.2661    0.2000    0.1903    0.6046    0.0000    29.2074
0147    000011.2661    0.2000    0.1907    0.6053    0.0000    29.3226
0148    000011.5408    0.2020    0.1905    0.6052    0.0000    29.1698
0149    000011.2661    0.2000    0.1905    0.6049    0.0000    29.1930
0150    000011.6990    0.2020    0.1900    0.6045    0.0000    29.6009
0151    000011.2661    0.2000    0.1910    0.6052    0.0000    29.0775
0152    000011.2661    0.2000    0.1903    0.6054    0.0000    29.1316
0153    000011.3687    0.1980    0.1906    0.6051    0.0000    29.4561
0154    000011.7437    0.2000    0.1903    0.6058    0.0000    29.2035
0155    000011.2879    0.1980    0.1903    0.6049    0.0000    28.9995
0156    000012.1296    0.2020    0.1902    0.6051    0.0000    29.3741
0157    000011.8186    0.2020    0.1897    0.6052    0.0000    29.3445
0158    000011.6326    0.2000    0.1905    0.6053    0.0000    29.6020
0159    000011.2661    0.2000    0.1899    0.6057    0.0000    29.7140
0160    000011.2661    0.2000    0.1909    0.6054    0.0000    29.3636
0161    000011.3895    0.1980    0.1897    0.6056    0.0001    29.4675
0162    000011.5215    0.2000    0.1901    0.6059    0.0000    29.0251
0163    000011.2661    0.2000    0.1912    0.6054    0.0000    29.2700
0164    000011.4798    0.2000    0.1912    0.6051    0.0000    29.3875
0165    000011.2661    0.2000    0.1909    0.6049    0.0000    29.2077
0166    000011.2661    0.2000    0.1906    0.6048    0.0000    29.3186
0167    000011.2661    0.2000    0.1909    0.6060    0.0000    28.9941
0168    000011.2661    0.2000    0.1903    0.6061    0.0000    29.3551
0169    000011.2775    0.1980    0.1920    0.6094    0.0000    29.2018
0170    000011.8741    0.2000    0.1915    0.6069    0.0000    29.3159
0171    000011.4659    0.1980    0.1946    0.6118    0.0000    29.2986
0172    000011.2661    0.2000    0.1947    0.6116    0.0000    29.4560
0173    000011.2661    0.2000    0.1941    0.6117    0.0000    29.2044
0174    000011.7437    0.2000    0.1941    0.6127    0.0000    29.2402
0175    000011.3548    0.1980    0.1909    0.6041    0.0000    29.5107
0176    000011.2661    0.2000    0.1910    0.6043    0.0000    29.1749
0177    000011.2661    0.2000    0.1910    0.6046    0.0000    29.4126
0178    000011.2661    0.2000    0.1904    0.6039    0.0000    29.1527
0179    000011.6882    0.2000    0.1909    0.6049    0.0000    29.5738
0180    000011.2661    0.2000    0.1905    0.6043    0.0000    29.4169
0181    000011.3410    0.2000    0.1910    0.6036    0.0000    29.0514
0182    000011.2661    0.2000    0.1908    0.6039    0.0000    29.5492
0183    000011.2661    0.2000    0.1902    0.6036    0.0000    29.2444
0184    000011.2661    0.2000    0.1910    0.6039    0.0000    29.0936
0185    000012.2352    0.2000    0.1909    0.6039    0.0000    29.1472
0186    000011.2661    0.2000    0.1907    0.6044    0.0000    29.6051
0187    000011.2661    0.2000    0.1907    0.6040    0.0000    29.1874
0188    000011.2661    0.2000    0.1910    0.6040    0.0000    29.2607
0189    000011.2661    0.2000    0.1908    0.6038    0.0000    29.2137
0190    000011.2661    0.2000    0.1920    0.6034    0.0000    29.4038
0191    000011.5130    0.2000    0.1912    0.6034    0.0000    28.9935
0192    000011.2661    0.2000    0.1906    0.6029    0.0000    29.5441
0193    000011.2437    0.2020    0.1914    0.6037    0.0000    29.1430
0194    000011.5659    0.1980    0.1903    0.6039    0.0002    29.1527
0195    000011.2661    0.2000    0.1920    0.6013    0.0000    29.0106
0196    000011.2661    0.2000    0.1921    0.6016    0.0000    29.1823
0197    000011.2661    0.2000    0.1929    0.6010    0.0000    29.6410
0198    000011.2661    0.2000    0.1929    0.6015    0.0000    29.6404
0199    000011.8464    0.2000    0.1912    0.6040    0.0000    28.7768
0200    000011.2661    0.2000    0.1916    0.6042    0.0000    29.4214
0201    000011.2661    0.2000    0.1905    0.6032    0.0000    29.4055
0202    000011.2661    0.2000    0.1911    0.6047    0.0000    29.6497
0203    000011.5493    0.1980    0.1912    0.6039    0.0000    29.1508
0204    000011.2661    0.2000    0.1909    0.6038    0.0000    29.4631
0205    000011.8409    0.2000    0.1914    0.6040    0.0000    29.4487
0206    000011.2661    0.2000    0.1910    0.6034    0.0000    29.5112
0207    000011.2661    0.2000    0.1910    0.6038    0.0000    29.5813
0208    000011.2661    0.2000    0.1913    0.6037    0.0000    29.3396
0209    000011.2661    0.2000    0.1910    0.6043    0.0000    29.1601
0210    000011.2661    0.2000    0.1907    0.6043    0.0000    29.2904
0211    000011.2661    0.2000    0.1907    0.6035    0.0000    29.0173
0212    000011.3002    0.2000    0.1907    0.6036    0.0000    29.1993
0213    000011.2661    0.2000    0.1916    0.6037    0.0000    29.1431
0214    000011.4659    0.2000    0.1908    0.6038    0.0000    29.0702
0215    000011.2661    0.2000    0.1907    0.6038    0.0000    29.3356
0216    000011.7854    0.2000    0.1915    0.6039    0.0000    29.1321
0217    000011.6604    0.2000    0.1912    0.6036    0.0000    28.9853
0218    000011.2661    0.2000    0.1909    0.6039    0.0000    29.6446
0219    000011.2661    0.2000    0.1912    0.6035    0.0000    29.4783
0220    000011.2661    0.2000    0.1905    0.6040    0.0000    29.1861
0221    000011.4937    0.1980    0.1910    0.6038    0.0000    29.3281
0222    000011.2661    0.2000    0.1915    0.6037    0.0000    29.3234
0223    000011.4104    0.2000    0.1911    0.6039    0.0000    29.0727
0224    000011.4798    0.2000    0.1912    0.6039    0.0000    29.6205
0225    000011.2661    0.2000    0.1908    0.6037    0.0000    29.0391
0226    000011.2661    0.2000    0.1906    0.6040    0.0000    29.4468
0227    000011.2661    0.2000    0.1915    0.6037    0.0000    29.6801
0228    000011.2661    0.2000    0.1912    0.6041    0.0000    29.1036
0229    000011.2661    0.2000    0.1908    0.6039    0.0000    29.2229
0230    000011.4104    0.2000    0.1916    0.6040    0.0000    29.6239
0231    000011.2661    0.2000    0.1914    0.6038    0.0000    28.9587
0232    000011.2661    0.2000    0.1916    0.6041    0.0000    28.9972
0233    000011.2661    0.2000    0.1907    0.6047    0.0000    29.2049
0234    000011.2661    0.2000    0.1905    0.6040    0.0000    29.1347
0235    000012.0686    0.2000    0.1900    0.6030    0.0000    29.0937
0236    000011.2661    0.2000    0.1914    0.6045    0.0000    29.4472
0237    000011.2661    0.2000    0.1912    0.6036    0.0000    29.2848
0238    000011.2661    0.2000    0.1911    0.6039    0.0000    29.2669
0239    000011.2661    0.2000    0.1912    0.6040    0.0000    29.4899
0240    000011.2661    0.2000    0.1905    0.6038    0.0000    28.9154
0241    000011.2661    0.2000    0.1914    0.6033    0.0000    29.4683
0242    000011.2661    0.2000    0.1910    0.6035    0.0000    29.3012
0243    000011.2661    0.2000    0.1917    0.6039    0.0000    29.3915
0244    000011.2661    0.2000    0.1903    0.6039    0.0000    28.9738
0245    000011.2661    0.2000    0.1917    0.6035    0.0000    29.2718
0246    000011.3548    0.2000    0.1912    0.6041    0.0000    29.0800
0247    000011.2661    0.2000    0.1914    0.6035    0.0000    29.1167
0248    000011.4659    0.2000    0.1915    0.6037    0.0000    29.1938
0249    000011.2661    0.2000    0.1916    0.6033    0.0000    29.2304
0250    000011.2775    0.2000    0.1903    0.6033    0.0000    29.2067
0251    000011.2661    0.2000    0.1914    0.6034    0.0000    29.4693
0252    000011.2661    0.2000    0.1911    0.6033    0.0000    29.2330
0253    000011.2661    0.2000    0.1915    0.6035    0.0000    29.2227
0254    000011.2661    0.2000    0.1910    0.6034    0.0000    29.1417
0255    000011.6465    0.2000    0.1908    0.6034    0.0000    29.1226
0256    000011.2661    0.2000    0.1909    0.6035    0.0000    29.3242
0257    000011.2661    0.2000    0.1905    0.6031    0.0000    29.0815
0258    000011.2661    0.2000    0.1907    0.6040    0.0000    29.1687
0259    000011.2661    0.2000    0.1908    0.6029    0.0000    29.3801
0260    000011.2661    0.2000    0.1907    0.6026    0.0000    29.5012
0261    000011.2661    0.2000    0.1914    0.6031    0.0000    29.7906
0262    000011.2661    0.2000    0.1907    0.6035    0.0000    29.2031
0263    000011.2661    0.2000    0.1906    0.6033    0.0000    29.5855
0264    000011.2661    0.2000    0.1913    0.6030    0.0000    29.2274
0265    000011.2661    0.2000    0.1912    0.6031    0.0000    29.1434
0266    000011.2661    0.2000    0.1908    0.6031    0.0000    29.6890
0267    000011.2661    0.2000    0.1911    0.6031    0.0000    28.9587
0268    000011.2661    0.2000    0.1915    0.6038    0.0000    29.4166
0269    000011.8270    0.2000    0.1905    0.6035    0.0000    29.3773
0270    000011.6048    0.2000    0.1912    0.6029    0.0000    29.2754
0271    000011.2661    0.2000    0.1911    0.6028    0.0000    28.9798
0272    000011.2661    0.2000    0.1904    0.6029    0.0000    29.2933
0273    000011.7356    0.2020    0.1904    0.6030    0.0000    29.3888
0274    000011.2661    0.2000    0.1901    0.6033    0.0000    29.8623
0275    000011.2661    0.2000    0.1911    0.6028    0.0000    29.5512
0276    000011.2661    0.2000    0.1906    0.6033    0.0000    28.9167
0277    000011.2661    0.2000    0.1913    0.6029    0.0000    29.4412
0278    000011.2661    0.2000    0.1913    0.6033    0.0000    29.4046
0279    000011.4659    0.2000    0.1909    0.6025    0.0000    28.9141
0280    000011.4104    0.1980    0.1909    0.6032    0.0000    29.4913
0281    000011.2661    0.2000    0.1903    0.6028    0.0000    29.0776
0282    000011.2661    0.2000    0.1907    0.6034    0.0000    29.3259
0283    000011.2775    0.1980    0.1907    0.6028    0.0000    29.3843
0284    000011.2661    0.2000    0.1907    0.6030    0.0000    29.1121
0285    000011.2661    0.2000    0.1909    0.6026    0.0000    29.5469
0286    000011.2661    0.2000    0.1906    0.6031    0.0000    29.3050
0287    000011.2661    0.2000    0.1909    0.6032    0.0000    29.0062
0288    000011.2661    0.2000    0.1903    0.6032    0.0000    29.3110
0289    000011.2702    0.1980    0.1908    0.6030    0.0000    29.0291
0290    000011.2661    0.2000    0.1909    0.6030    0.0000    29.2322
0291    000011.2661    0.2000    0.1908    0.6029    0.0000    29.1715
0292    000011.2892    0.2000    0.1915    0.6027    0.0000    29.1236
0293    000011.2661    0.2000    0.1908    0.6034    0.0000    29.2305
0294    000011.2661    0.2000    0.1909    0.6028    0.0000    29.0922
0295    000011.2661    0.2000    0.1916    0.6027    0.0000    29.2800
0296    000011.2661    0.2000    0.1905    0.6030    0.0000    29.5381
0297    000011.2661    0.2000    0.1906    0.6026    0.0000    28.9777
0298    000011.2661    0.2000    0.1904    0.6026    0.0000    29.2956
0299    000011.2661    0.2000    0.1911    0.6031    0.0000    29.1799
0300    000011.2661    0.2000    0.1910    0.6028    0.0000    29.0255
0301    000011.2661    0.2000    0.1910    0.6028    0.0000    29.1558
0302    000011.2661    0.2000    0.1910    0.6028    0.0000    29.2139
0303    000011.2661    0.2000    0.1909    0.6032    0.0000    29.0914
0304    000011.2661    0.2000    0.1909    0.6028    0.0000    29.5658
0305    000011.2661    0.2000    0.1914    0.6034    0.0000    29.2357
0306    000011.2661    0.2000    0.1909    0.6027    0.0000    29.5015
0307    000011.2661    0.2000    0.1907    0.6032    0.0000    29.6211
0308    000011.2661    0.2000    0.1905    0.6029    0.0000    29.2037
0309    000011.2661    0.2000    0.1909    0.6030    0.0000    29.3754
0310    000011.2661    0.2000    0.1912    0.6033    0.0000    29.0831
0311    000011.2661    0.2000    0.1903    0.6033    0.0000    29.2930
0312    000011.2661    0.2000    0.1916    0.6029    0.0000    29.4441
0313    000011.2661    0.2000    0.1909    0.6031    0.0000    29.3267
0314    000011.2661    0.2000    0.1909    0.6025    0.0000    29.5893
0315    000011.2661    0.2000    0.1910    0.6024    0.0000    29.6192
0316    000011.2661    0.2000    0.1904    0.6029    0.0000    29.4352
0317    000011.8159    0.2000    0.1909    0.6029    0.0004    29.2849
0318    000011.2661    0.2000    0.1914    0.6031    0.0000    29.5547
0319    000011.2661    0.2000    0.1913    0.6034    0.0000    29.2729
0320    000011.2661    0.2000    0.1915    0.6033    0.0000    29.2880
0321    000011.2661    0.2000    0.1905    0.6025    0.0000    29.2045
0322    000011.2661    0.2000    0.1905    0.6022    0.0000    29.5796
0323    000011.2661    0.2000    0.1909    0.6030    0.0000    29.0861
0324    000011.2661    0.2000    0.1909    0.6032    0.0000    29.2091
0325    000011.2661    0.2000    0.1911    0.6031    0.0000    28.9954
0326    000011.2661    0.2000    0.1913    0.6031    0.0000    29.0946
0327    000011.2661    0.2000    0.1903    0.6026    0.0000    28.9905
0328    000011.2661    0.2000    0.1908    0.6027    0.0000    29.3593
0329    000011.2661    0.2000    0.1909    0.6031    0.0000    29.6410
0330    000011.2661    0.2000    0.1917    0.6027    0.0000    29.2839
0331    000011.2661    0.2000    0.1903    0.6028    0.0000    29.4761
0332    000011.2661    0.2000    0.1905    0.6034    0.0000    29.6637
0333    000011.2661    0.2000    0.1906    0.6028    0.0000    29.2872
0334    000011.2661    0.2000    0.1919    0.6034    0.0000    29.5495
0335    000011.2661    0.2000    0.1923    0.6030    0.0000    29.2140
0336    000011.2661    0.2000    0.1907    0.6027    0.0000    29.2808
0337    000011.2661    0.2000    0.1914    0.6026    0.0000    29.3041
0338    000011.2661    0.2000    0.1913    0.6035    0.0000    29.2872
0339    000011.2661    0.2000    0.1909    0.6028    0.0000    29.2906
0340    000011.2775    0.2000    0.1906    0.6030    0.0000    29.3259
0341    000011.6048    0.2000    0.1905    0.6033    0.0000    29.3948
0342    000011.2661    0.2000    0.1913    0.6031    0.0000    29.7817
0343    000011.3965    0.2000    0.1914    0.6028    0.0000    29.4933
0344    000011.2661    0.2000    0.1914    0.6026    0.0000    29.3849
0345    000011.2661    0.2000    0.1903    0.6022    0.0000    29.2717
0346    000011.2661    0.2000    0.1910    0.6029    0.0000    28.9950
0347    000011.2661    0.2000    0.1908    0.6032    0.0000    29.1014
0348    000011.2661    0.2000    0.1903    0.6029    0.0000    29.3405
0349    000011.2661    0.2000    0.1913    0.6029    0.0000    29.0683
0350    000011.3548    0.2000    0.1915    0.6029    0.0000    29.4547
0351    000011.2661    0.2000    0.1911    0.6031    0.0000    29.5587
0352    000011.2661    0.2000    0.1911    0.6029    0.0000    29.1182
0353    000011.2661    0.2000    0.1918    0.6031    0.0000    29.5444
0354    000011.2661    0.2000    0.1912    0.6029    0.0000    29.2610
0355    000011.2661    0.2000    0.1916    0.6023    0.0000    29.3540
0356    000011.2661    0.2000    0.1911    0.6031    0.0000    29.1608
0357    000011.2497    0.2020    0.1911    0.6033    0.0000    29.3756
0358    000011.2661    0.2000    0.1911    0.6035    0.0000    29.3856
0359    000011.2661    0.2000    0.1912    0.6029    0.0000    29.2469
0360    000011.2661    0.2000    0.1917    0.6029    0.0000    28.9987
0361    000011.2661    0.2000    0.1909    0.6029    0.0000    29.3325
0362    000011.2661    0.2000    0.1907    0.6033    0.0000    29.5227
0363    000011.2661    0.2000    0.1908    0.6033    0.0000    29.3294
0364    000011.2661    0.2000    0.1912    0.6031    0.0000    29.3167
0365    000011.2661    0.2000    0.1902    0.6029    0.0000    28.9930
0366    000011.2661    0.2000    0.1912    0.6028    0.0000    29.1915
0367    000011.2661    0.2000    0.1908    0.6028    0.0000    29.2171
0368    000011.2661    0.2000    0.1910    0.6024    0.0000    28.9432
0369    000011.2661    0.2000    0.1906    0.6026    0.0000    28.9806
0370    000011.2661    0.2000    0.1914    0.6033    0.0000    29.1704
0371    000011.2661    0.2000    0.1907    0.6027    0.0000    29.3139
0372    000011.2661    0.2000    0.1915    0.6025    0.0000    29.1759
0373    000011.2661    0.2000    0.1912    0.6030    0.0000    29.7151
0374    000011.2661    0.2000    0.1906    0.6028    0.0000    29.1839
0375    000011.2661    0.2000    0.1907    0.6026    0.0000    29.1845
0376    000011.2661    0.2000    0.1911    0.6027    0.0000    29.1006
0377    000011.2661    0.2000    0.1915    0.6032    0.0000    29.4124
0378    000011.2661    0.2000    0.1917    0.6029    0.0000    29.1222
0379    000011.2661    0.2000    0.1902    0.6023    0.0000    29.6229
0380    000011.7576    0.2000    0.1908    0.6031    0.0000    29.0535
0381    000011.7715    0.2000    0.1916    0.6033    0.0000    29.0377
0382    000011.2661    0.2000    0.1905    0.6036    0.0000    29.3941
0383    000011.2661    0.2000    0.1909    0.6033    0.0000    29.3554
0384    000011.2661    0.2000    0.1912    0.6031    0.0000    29.2142
0385    000011.2661    0.2000    0.1903    0.6028    0.0000    29.3147
0386    000011.2661    0.2000    0.1910    0.6029    0.0000    29.1449
0387    000011.8548    0.2000    0.1914    0.6026    0.0000    29.3546
0388    000011.2661    0.2000    0.1914    0.6027    0.0000    29.5395
0389    000011.2661    0.2000    0.1908    0.6028    0.0000    29.1104
0390    000011.2661    0.2000    0.1912    0.6023    0.0000    29.5603
0391    000011.2661    0.2000    0.1908    0.6021    0.0000    29.2786
0392    000011.2661    0.2000    0.1913    0.6031    0.0000    29.0229
0393    000011.2661    0.2000    0.1908    0.6030    0.0000    29.3964
0394    000011.2661    0.2000    0.1914    0.6027    0.0000    29.0091
0395    000011.3272    0.2000    0.1924    0.6031    0.0000    29.2671
0396    000011.2661    0.2000    0.1930    0.6038    0.0000    29.2987
0397    000011.2661    0.2000    0.1928    0.6034    0.0000    28.8792
0398    000011.2661    0.2000    0.1924    0.6031    0.0000    29.0732
0399    000011.2661    0.2000    0.1929    0.6045    0.0000    29.4144
