Namespace(batch_size=138, burnin=10, conv_bias=True, dataset='DNMNIST', delta_t=1, downsampling=2, epochs=401, fc_bias=True, init_gain_aux=1e-10, init_gain_conv1=1e-10, init_gain_conv2=1e-10, init_gain_conv3=1e-10, init_gain_fc=1e-10, k1=7, k2=7, k3=7, log_int=5, logfile=True, lr=1e-12, lr_div=100, n_train=64, oc1=32, oc2=64, oc3=64, padding=2, save_int=5, tau_mem_high=20, tau_mem_low=20, tau_ref_high=2, tau_ref_low=2, tau_syn_high=7.5, tau_syn_low=7.5, thr=0.0, train_samples=100, train_tau=False)
5b930bb9-b5f9-483a-ba26-6dd22a1ffbc3
Start Training Backbone
Epoch 1 | Batch 0/47 | Loss 10.3678 | Rotate Loss 5.4269 | Accuracy 2.898551 | Rotate Accuracy 23.9130 | Time 19.9831
Epoch 1 | Batch 5/47 | Loss 8.8257 | Rotate Loss 4.0355 | Accuracy 1.690821 | Rotate Accuracy 28.3816 | Time 19.4974
Epoch 1 | Batch 10/47 | Loss 8.4372 | Rotate Loss 3.2226 | Accuracy 1.646904 | Rotate Accuracy 29.8419 | Time 19.1246
Epoch 1 | Batch 15/47 | Loss 8.0858 | Rotate Loss 3.0207 | Accuracy 1.494565 | Rotate Accuracy 34.7826 | Time 18.9640
Epoch 1 | Batch 20/47 | Loss 7.8983 | Rotate Loss 3.0179 | Accuracy 1.656315 | Rotate Accuracy 35.6453 | Time 18.8271
Epoch 1 | Batch 25/47 | Loss 7.7992 | Rotate Loss 2.8870 | Accuracy 1.532887 | Rotate Accuracy 38.0713 | Time 19.0198
Epoch 1 | Batch 30/47 | Loss 7.7441 | Rotate Loss 2.7730 | Accuracy 1.425900 | Rotate Accuracy 40.2758 | Time 19.9198
Epoch 1 | Batch 35/47 | Loss 7.6538 | Rotate Loss 2.6717 | Accuracy 1.509662 | Rotate Accuracy 40.5797 | Time 18.8114
Epoch 1 | Batch 40/47 | Loss 7.5985 | Rotate Loss 2.6388 | Accuracy 1.537646 | Rotate Accuracy 40.7565 | Time 19.3205
Epoch 1 | Batch 45/47 | Loss 7.6065 | Rotate Loss 2.5828 | Accuracy 1.528040 | Rotate Accuracy 40.6427 | Time 19.2012
Epoch 1 : Accuracy 1.531250, Rotate Accuracy 46.687500, Time 1526.328501
