Namespace(batch_size=138, burnin=10, conv_bias=True, dataset='DNMNIST', delta_t=1, downsampling=2, epochs=401, fc_bias=True, init_gain_aux=1e-12, init_gain_conv1=1e-12, init_gain_conv2=1e-12, init_gain_conv3=1e-12, init_gain_fc=1e-12, k1=7, k2=7, k3=7, log_int=5, logfile=True, lr=1e-12, lr_div=100, n_train=64, oc1=32, oc2=64, oc3=64, padding=2, save_int=5, tau_mem_high=20, tau_mem_low=20, tau_ref_high=2, tau_ref_low=2, tau_syn_high=7.5, tau_syn_low=7.5, thr=0.0, train_samples=100, train_tau=False)
66922c53-0555-481d-9a03-a2b1f8005d3f
Start Training Backbone
Epoch 1 | Batch 0/47 | Loss 7.6718 | Rotate Loss 3.6514 | Accuracy 2.898551 | Rotate Accuracy 19.5652 | Time 19.5202
Epoch 1 | Batch 5/47 | Loss 7.0978 | Rotate Loss 5.2539 | Accuracy 1.570048 | Rotate Accuracy 24.0338 | Time 18.5925
Epoch 1 | Batch 10/47 | Loss 6.5591 | Rotate Loss 4.1072 | Accuracy 1.515152 | Rotate Accuracy 24.4401 | Time 18.6959
Epoch 1 | Batch 15/47 | Loss 6.7761 | Rotate Loss 4.2110 | Accuracy 1.494565 | Rotate Accuracy 24.8188 | Time 19.1769
Epoch 1 | Batch 20/47 | Loss 6.5581 | Rotate Loss 3.8062 | Accuracy 1.690821 | Rotate Accuracy 25.6384 | Time 18.6469
Epoch 1 | Batch 25/47 | Loss 6.3307 | Rotate Loss 3.4841 | Accuracy 1.700111 | Rotate Accuracy 26.2821 | Time 18.5875
Epoch 1 | Batch 30/47 | Loss 6.1555 | Rotate Loss 3.1985 | Accuracy 1.636279 | Rotate Accuracy 26.2038 | Time 18.3997
Epoch 1 | Batch 35/47 | Loss 6.0232 | Rotate Loss 2.9584 | Accuracy 1.570048 | Rotate Accuracy 26.3889 | Time 18.4368
Epoch 1 | Batch 40/47 | Loss 5.9014 | Rotate Loss 2.7789 | Accuracy 1.555320 | Rotate Accuracy 26.2637 | Time 18.4963
Epoch 1 | Batch 45/47 | Loss 5.8097 | Rotate Loss 2.6378 | Accuracy 1.496534 | Rotate Accuracy 26.4178 | Time 19.0528
Epoch 1 : Accuracy 1.562500, Rotate Accuracy 24.390625, Time 1510.205400
Epoch 2 | Batch 0/47 | Loss 5.6216 | Rotate Loss 1.5263 | Accuracy 1.449275 | Rotate Accuracy 21.7391 | Time 18.3257
