Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Start Training
Epoch   Loss           Accuracy  S_Conv1   S_Conv2   S_Class   Time
0133    000008.2938    0.2575    0.2172    0.5484    0.9667    24.0084
0134    000008.3138    0.2500    0.2158    0.5495    0.9667    23.9840
0135    000008.4407    0.2525    0.2187    0.5483    0.9667    24.1632
0136    000008.3138    0.2500    0.2216    0.5533    0.9667    24.2119
0137    000008.6252    0.2525    0.2214    0.5527    0.9667    23.8109
0138    000008.6292    0.2500    0.2218    0.5526    0.9667    23.7532
0139    000008.3098    0.2525    0.2199    0.5528    0.9667    23.6665
0140    000008.7522    0.2475    0.2178    0.5475    0.9667    23.9025
0141    000008.3042    0.2500    0.2181    0.5495    0.9665    24.1396
0142    000009.1399    0.2500    0.2180    0.5505    0.9660    24.0675
0143    000008.3018    0.2500    0.2168    0.5485    0.9667    24.0049
0144    000008.2882    0.2525    0.2172    0.5489    0.9667    23.7929
0145    000009.1509    0.2525    0.2160    0.5461    0.9667    23.8613
0146    000008.3028    0.2500    0.2170    0.5463    0.9658    23.9552
0147    000008.5352    0.2500    0.2183    0.5502    0.9657    23.8697
0148    000008.2986    0.2500    0.2178    0.5498    0.9659    23.7085
0149    000008.2946    0.2550    0.2191    0.5483    0.9663    24.3389
0150    000008.7569    0.2500    0.2173    0.5494    0.9661    24.1993
0151    000008.4121    0.2475    0.2194    0.5530    0.9662    24.0354
0152    000008.2947    0.2550    0.2207    0.5531    0.9663    23.6382
0153    000008.8197    0.2500    0.2187    0.5533    0.9667    23.7604
0154    000008.3098    0.2500    0.2207    0.5526    0.9667    23.9520
0155    000008.2938    0.2550    0.2185    0.5541    0.9667    24.0727
0156    000008.3601    0.2525    0.2181    0.5480    0.9662    23.5473
0157    000008.2950    0.2500    0.2192    0.5473    0.9659    23.6429
0158    000008.2747    0.2500    0.2184    0.5471    0.9666    23.5800
0159    000008.3026    0.2500    0.2204    0.5456    0.9658    24.1955
0160    000008.3055    0.2500    0.2188    0.5487    0.9666    23.9366
0161    000008.9148    0.2550    0.2184    0.5514    0.9667    24.0088
0162    000008.4394    0.2525    0.2189    0.5490    0.9667    23.7038
0163    000008.2858    0.2550    0.2175    0.5516    0.9667    23.6700
0164    000008.2858    0.2525    0.2170    0.5492    0.9667    23.8966
0165    000008.4572    0.2500    0.2193    0.5522    0.9656    23.8139
0166    000008.3075    0.2500    0.2197    0.5526    0.9667    23.5571
0167    000008.3098    0.2500    0.2201    0.5534    0.9667    23.8608
0168    000008.7580    0.2525    0.2188    0.5518    0.9667    23.7262
0169    000008.2978    0.2525    0.2207    0.5518    0.9667    23.9775
0170    000008.2904    0.2550    0.2211    0.5520    0.9667    23.7321
0171    000008.6509    0.2500    0.2204    0.5504    0.9667    23.8146
0172    000008.3034    0.2500    0.2183    0.5525    0.9667    23.5123
0173    000008.2978    0.2550    0.2189    0.5525    0.9667    23.7682
0174    000008.2946    0.2525    0.2195    0.5517    0.9649    23.6377
0175    000008.2946    0.2550    0.2173    0.5521    0.9662    24.5009
0176    000008.5339    0.2500    0.2201    0.5524    0.9667    23.8583
0177    000008.4413    0.2450    0.2197    0.5542    0.9667    23.9342
0178    000008.3138    0.2525    0.2192    0.5523    0.9667    23.7884
0179    000008.2944    0.2550    0.2193    0.5537    0.9667    23.8575
0180    000008.3058    0.2500    0.2192    0.5530    0.9667    23.6028
0181    000008.2836    0.2550    0.2207    0.5516    0.9667    23.5399
0182    000008.5545    0.2525    0.2216    0.5541    0.9660    24.0269
0183    000008.3138    0.2500    0.2210    0.5540    0.9667    23.9057
0184    000008.2984    0.2575    0.2199    0.5534    0.9667    23.8897
0185    000008.3138    0.2500    0.2202    0.5543    0.9667    23.7370
0186    000008.3002    0.2500    0.2208    0.5544    0.9663    23.9887
0187    000008.3026    0.2525    0.2215    0.5536    0.9660    24.3091
0188    000008.9882    0.2525    0.2183    0.5555    0.9667    23.6889
0189    000008.7800    0.2500    0.2191    0.5527    0.9657    23.9132
0190    000008.2980    0.2500    0.2186    0.5536    0.9667    23.9990
0191    000008.3066    0.2500    0.2189    0.5524    0.9667    23.7982
0192    000008.3058    0.2525    0.2185    0.5523    0.9667    24.1213
0193    000008.4237    0.2500    0.2192    0.5519    0.9666    24.1966
0194    000008.2946    0.2500    0.2178    0.5482    0.9658    23.4620
0195    000008.3026    0.2500    0.2183    0.5478    0.9660    23.7706
0196    000008.3058    0.2525    0.2182    0.5476    0.9667    23.6151
0197    000008.3672    0.2500    0.2197    0.5518    0.9667    23.8919
0198    000008.2899    0.2525    0.2194    0.5535    0.9667    23.9845
0199    000008.3018    0.2525    0.2175    0.5535    0.9667    24.0309
0200    000008.2915    0.2500    0.2198    0.5521    0.9658    24.0038
0201    000008.3138    0.2525    0.2195    0.5523    0.9667    23.8858
0202    000008.5895    0.2500    0.2204    0.5516    0.9667    23.8909
0203    000008.4049    0.2550    0.2162    0.5490    0.9667    24.1332
0204    000008.3018    0.2525    0.2189    0.5479    0.9667    23.9053
0205    000008.5577    0.2475    0.2193    0.5477    0.9667    23.9059
0206    000008.9962    0.2500    0.2199    0.5475    0.9661    23.8806
0207    000008.2986    0.2550    0.2190    0.5466    0.9661    23.9203
0208    000008.2890    0.2525    0.2185    0.5471    0.9664    24.1753
0209    000008.3034    0.2525    0.2202    0.5466    0.9667    23.8736
0210    000008.5961    0.2525    0.2172    0.5475    0.9663    23.6539
0211    000008.2912    0.2500    0.2192    0.5478    0.9662    23.7591
0212    000008.3058    0.2500    0.2180    0.5483    0.9667    24.3013
0213    000008.6418    0.2500    0.2187    0.5530    0.9664    24.1042
0214    000008.3026    0.2500    0.2201    0.5535    0.9661    23.7759
0215    000008.3058    0.2500    0.2209    0.5532    0.9667    24.0096
0216    000008.3058    0.2525    0.2206    0.5539    0.9667    24.1376
0217    000008.3177    0.2500    0.2209    0.5531    0.9667    24.3284
0218    000008.6966    0.2500    0.2172    0.5478    0.9667    23.7227
0219    000008.3098    0.2500    0.2185    0.5482    0.9667    23.7442
0220    000008.4466    0.2500    0.2193    0.5508    0.9667    23.7993
0221    000008.3927    0.2525    0.2180    0.5534    0.9667    23.7775
0222    000008.2906    0.2575    0.2197    0.5542    0.9655    23.9570
0223    000008.3026    0.2500    0.2208    0.5526    0.9663    23.9373
0224    000008.3066    0.2500    0.2180    0.5547    0.9664    23.9938
0225    000008.3098    0.2500    0.2205    0.5528    0.9667    23.8628
0226    000008.3173    0.2500    0.2204    0.5524    0.9667    23.8335
0227    000008.5141    0.2525    0.2186    0.5492    0.9667    24.0686
0228    000008.3873    0.2575    0.2194    0.5473    0.9667    23.9698
0229    000008.3066    0.2500    0.2181    0.5480    0.9659    23.8070
0230    000008.3058    0.2500    0.2176    0.5490    0.9667    23.9354
0231    000008.2955    0.2500    0.2182    0.5482    0.9654    23.9865
0232    000008.3018    0.2600    0.2172    0.5489    0.9667    23.7021
0233    000008.3058    0.2525    0.2195    0.5489    0.9667    23.4623
0234    000008.3058    0.2500    0.2203    0.5487    0.9667    24.0452
0235    000008.8295    0.2500    0.2173    0.5478    0.9667    23.9776
0236    000008.6197    0.2500    0.2208    0.5476    0.9664    23.8718
0237    000008.3058    0.2525    0.2177    0.5478    0.9667    24.1268
0238    000008.3098    0.2500    0.2173    0.5478    0.9667    23.5753
0239    000008.3058    0.2525    0.2199    0.5478    0.9667    24.1452
0240    000008.2978    0.2500    0.2177    0.5484    0.9667    24.0364
0241    000008.3344    0.2500    0.2190    0.5464    0.9667    24.3836
0242    000008.3918    0.2525    0.2183    0.5450    0.9661    24.0455
0243    000008.3104    0.2525    0.2180    0.5477    0.9667    23.9519
0244    000008.8514    0.2500    0.2174    0.5470    0.9667    24.1494
0245    000008.3617    0.2500    0.2193    0.5464    0.9666    23.9236
0246    000008.8833    0.2575    0.2193    0.5506    0.9662    23.9467
0247    000008.3138    0.2500    0.2184    0.5491    0.9667    23.5333
0248    000008.3098    0.2500    0.2175    0.5497    0.9667    31.9501
0249    000008.5109    0.2475    0.2192    0.5522    0.9661    24.0725
0250    000008.3098    0.2550    0.2206    0.5530    0.9667    24.7210
0251    000008.8811    0.2525    0.2180    0.5515    0.9667    24.1820
0252    000008.3098    0.2500    0.2182    0.5514    0.9667    24.1248
0253    000008.5764    0.2500    0.2183    0.5467    0.9665    24.0193
0254    000008.5425    0.2500    0.2213    0.5505    0.9667    23.9348
0255    000008.3098    0.2500    0.2192    0.5522    0.9667    23.8059
0256    000008.2980    0.2500    0.2179    0.5494    0.9659    23.9388
0257    000008.2962    0.2500    0.2190    0.5499    0.9658    23.6454
0258    000008.3177    0.2500    0.2180    0.5516    0.9667    23.7386
0259    000008.5221    0.2500    0.2210    0.5531    0.9667    24.1052
0260    000008.5756    0.2525    0.2204    0.5524    0.9667    24.2329
0261    000008.3100    0.2500    0.2209    0.5530    0.9667    23.7798
0262    000008.3138    0.2500    0.2197    0.5523    0.9667    23.9509
0263    000008.3138    0.2525    0.2190    0.5483    0.9667    24.6860
0264    000008.3098    0.2525    0.2189    0.5495    0.9667    23.9014
0265    000008.3020    0.2525    0.2189    0.5489    0.9667    23.5821
0266    000008.8060    0.2500    0.2186    0.5508    0.9667    23.6849
0267    000008.3098    0.2500    0.2200    0.5495    0.9667    23.6291
0268    000008.7304    0.2500    0.2202    0.5525    0.9667    24.0283
0269    000008.3996    0.2500    0.2209    0.5491    0.9667    23.7431
0270    000008.7365    0.2500    0.2184    0.5487    0.9667    24.0529
0271    000008.4804    0.2475    0.2182    0.5487    0.9667    24.1597
0272    000008.4764    0.2525    0.2199    0.5493    0.9667    23.7669
0273    000008.3058    0.2500    0.2198    0.5492    0.9667    24.3284
0274    000008.7184    0.2500    0.2196    0.5459    0.9667    24.4536
0275    000008.2984    0.2550    0.2191    0.5460    0.9667    23.6036
0276    000008.3058    0.2525    0.2185    0.5467    0.9667    23.6798
0277    000008.7521    0.2550    0.2197    0.5471    0.9667    23.7998
0278    000008.3098    0.2500    0.2183    0.5474    0.9667    24.0750
0279    000008.6986    0.2475    0.2181    0.5526    0.9667    24.1970
0280    000008.3098    0.2500    0.2197    0.5517    0.9667    23.8710
0281    000008.3098    0.2525    0.2201    0.5507    0.9667    23.8627
0282    000008.3066    0.2500    0.2210    0.5501    0.9664    24.1191
0283    000008.3042    0.2500    0.2194    0.5482    0.9658    23.5930
0284    000008.9169    0.2525    0.2184    0.5488    0.9667    23.7166
0285    000008.6219    0.2500    0.2162    0.5475    0.9667    24.2640
0286    000008.3026    0.2525    0.2170    0.5489    0.9663    24.0749
0287    000008.3138    0.2500    0.2173    0.5476    0.9667    24.1300
0288    000008.3018    0.2500    0.2154    0.5482    0.9667    23.9283
0289    000008.3018    0.2525    0.2173    0.5475    0.9667    24.2732
0290    000008.3058    0.2500    0.2182    0.5467    0.9667    24.0837
0291    000008.3177    0.2500    0.2203    0.5469    0.9667    23.6346
0292    000008.2970    0.2550    0.2207    0.5464    0.9667    23.7448
0293    000008.3060    0.2525    0.2188    0.5465    0.9667    24.0931
0294    000008.3138    0.2500    0.2183    0.5462    0.9667    24.3718
0295    000008.3058    0.2500    0.2174    0.5467    0.9667    23.7455
0296    000008.3098    0.2500    0.2188    0.5463    0.9667    24.2947
0297    000008.3098    0.2500    0.2176    0.5463    0.9667    24.0158
0298    000008.3018    0.2525    0.2182    0.5469    0.9667    23.7695
0299    000008.3144    0.2500    0.2186    0.5468    0.9667    23.9925
0300    000008.3058    0.2525    0.2179    0.5466    0.9667    24.1683
0301    000008.3098    0.2500    0.2192    0.5466    0.9667    24.1142
0302    000008.3098    0.2500    0.2186    0.5459    0.9667    23.9188
0303    000008.3064    0.2500    0.2190    0.5461    0.9667    23.9997
0304    000008.3098    0.2500    0.2178    0.5471    0.9667    23.7056
0305    000008.2978    0.2500    0.2175    0.5462    0.9667    23.7733
0306    000008.3517    0.2475    0.2182    0.5505    0.9667    24.1745
0307    000008.3098    0.2500    0.2199    0.5498    0.9667    24.4399
0308    000008.3058    0.2525    0.2200    0.5502    0.9667    23.8303
0309    000008.3026    0.2550    0.2195    0.5509    0.9667    23.9937
0310    000008.5795    0.2525    0.2177    0.5496    0.9667    23.8533
0311    000008.3058    0.2500    0.2207    0.5473    0.9667    23.8659
0312    000008.3098    0.2500    0.2190    0.5480    0.9667    24.0909
0313    000008.2950    0.2525    0.2188    0.5487    0.9666    24.0451
0314    000008.4486    0.2525    0.2185    0.5486    0.9665    23.9617
0315    000008.3138    0.2525    0.2172    0.5476    0.9667    23.6740
0316    000008.3138    0.2500    0.2179    0.5467    0.9667    24.1606
0317    000008.3066    0.2500    0.2185    0.5469    0.9653    24.1028
0318    000008.3138    0.2500    0.2194    0.5472    0.9667    24.0906
0319    000008.3058    0.2500    0.2178    0.5482    0.9667    23.8188
0320    000008.3138    0.2500    0.2171    0.5486    0.9667    23.9055
0321    000008.3177    0.2500    0.2171    0.5490    0.9667    24.0854
0322    000008.3138    0.2500    0.2188    0.5464    0.9667    23.6925
0323    000008.3098    0.2525    0.2164    0.5483    0.9667    23.8472
0324    000008.2884    0.2525    0.2182    0.5470    0.9660    23.8345
0325    000008.3026    0.2500    0.2183    0.5483    0.9657    23.9256
0326    000008.3098    0.2525    0.2169    0.5491    0.9667    23.7240
0327    000008.7708    0.2525    0.2187    0.5478    0.9665    23.9369
0328    000008.3060    0.2525    0.2185    0.5475    0.9667    23.6064
0329    000008.3138    0.2500    0.2192    0.5475    0.9667    23.9129
0330    000008.3138    0.2500    0.2200    0.5461    0.9667    23.8573
0331    000008.3138    0.2500    0.2194    0.5463    0.9667    23.9533
0332    000008.3018    0.2525    0.2178    0.5474    0.9667    23.6841
0333    000008.3018    0.2525    0.2177    0.5470    0.9667    23.8150
0334    000008.3106    0.2500    0.2180    0.5476    0.9664    23.5048
0335    000008.3138    0.2525    0.2179    0.5470    0.9667    23.9952
0336    000008.3026    0.2525    0.2176    0.5479    0.9663    24.3311
0337    000008.3177    0.2500    0.2183    0.5475    0.9667    23.8668
0338    000008.3058    0.2500    0.2183    0.5471    0.9667    24.2260
0339    000008.6054    0.2475    0.2193    0.5502    0.9667    23.8817
0340    000008.3104    0.2500    0.2196    0.5504    0.9667    24.0526
0341    000009.2391    0.2500    0.2193    0.5520    0.9666    24.2844
0342    000008.3098    0.2525    0.2218    0.5519    0.9667    24.1143
0343    000008.3018    0.2525    0.2198    0.5527    0.9667    24.0269
0344    000008.6926    0.2500    0.2205    0.5503    0.9667    23.8411
0345    000008.3018    0.2525    0.2209    0.5504    0.9667    24.0373
0346    000008.3138    0.2500    0.2200    0.5502    0.9667    23.6063
0347    000008.3002    0.2500    0.2188    0.5485    0.9664    23.5973
0348    000008.2994    0.2500    0.2177    0.5490    0.9651    24.0355
0349    000008.3421    0.2475    0.2201    0.5480    0.9667    24.1092
0350    000008.3114    0.2500    0.2195    0.5485    0.9667    23.8622
0351    000008.3058    0.2500    0.2185    0.5492    0.9667    24.0570
0352    000008.4588    0.2525    0.2209    0.5488    0.9667    23.8537
0353    000008.6292    0.2525    0.2189    0.5493    0.9667    24.1255
0354    000008.3098    0.2500    0.2188    0.5497    0.9667    23.9377
0355    000008.3058    0.2500    0.2197    0.5494    0.9667    23.9810
0356    000008.6014    0.2475    0.2190    0.5457    0.9667    24.0058
0357    000008.3026    0.2500    0.2219    0.5452    0.9660    24.3554
0358    000008.3058    0.2525    0.2203    0.5451    0.9667    24.2325
0359    000008.3114    0.2525    0.2190    0.5461    0.9667    23.8329
0360    000008.3074    0.2500    0.2194    0.5481    0.9667    23.7167
0361    000008.3059    0.2500    0.2212    0.5464    0.9667    23.9102
0362    000008.5360    0.2500    0.2169    0.5485    0.9667    24.4386
0363    000008.3098    0.2500    0.2182    0.5484    0.9667    24.1931
0364    000008.3104    0.2500    0.2173    0.5488    0.9667    23.9618
0365    000008.6690    0.2500    0.2198    0.5536    0.9667    24.3536
0366    000008.3104    0.2500    0.2209    0.5508    0.9667    23.5587
0367    000008.3060    0.2525    0.2203    0.5504    0.9667    23.5422
0368    000008.3177    0.2500    0.2172    0.5509    0.9667    23.7292
0369    000008.3138    0.2525    0.2193    0.5505    0.9667    23.6728
0370    000008.3098    0.2525    0.2200    0.5510    0.9667    23.9941
0371    000008.3138    0.2500    0.2194    0.5502    0.9667    23.9376
0372    000008.3138    0.2500    0.2203    0.5507    0.9667    23.4733
0373    000008.3026    0.2500    0.2209    0.5505    0.9663    23.8795
0374    000008.3058    0.2500    0.2203    0.5510    0.9667    24.0333
0375    000008.3077    0.2525    0.2190    0.5503    0.9666    24.1060
0376    000008.3098    0.2500    0.2196    0.5501    0.9667    24.2307
0377    000008.3026    0.2500    0.2185    0.5492    0.9665    23.7761
0378    000008.3138    0.2500    0.2185    0.5472    0.9667    23.6666
0379    000008.3098    0.2525    0.2211    0.5507    0.9667    23.3639
0380    000008.7860    0.2475    0.2207    0.5526    0.9667    24.0707
0381    000008.3026    0.2525    0.2200    0.5523    0.9664    23.7608
0382    000008.3064    0.2525    0.2223    0.5521    0.9667    23.8385
0383    000008.3026    0.2525    0.2194    0.5525    0.9665    23.8452
0384    000008.3106    0.2500    0.2198    0.5524    0.9665    24.0108
0385    000008.3098    0.2500    0.2217    0.5514    0.9667    24.0536
0386    000008.2995    0.2500    0.2203    0.5524    0.9657    23.6444
0387    000008.3098    0.2500    0.2211    0.5524    0.9667    23.5718
0388    000008.3058    0.2500    0.2213    0.5529    0.9667    24.2204
0389    000008.5598    0.2525    0.2196    0.5530    0.9667    23.8285
0390    000008.3177    0.2500    0.2191    0.5528    0.9667    24.0666
0391    000008.2992    0.2525    0.2213    0.5515    0.9663    23.9571
0392    000008.2986    0.2525    0.2207    0.5522    0.9665    23.7740
0393    000008.3177    0.2500    0.2191    0.5521    0.9667    23.5854
0394    000008.3106    0.2500    0.2204    0.5530    0.9658    24.3232
0395    000008.9625    0.2500    0.2202    0.5521    0.9667    24.1094
0396    000008.3098    0.2525    0.2213    0.5511    0.9667    23.9239
0397    000008.8296    0.2500    0.2175    0.5455    0.9667    24.0048
0398    000008.2944    0.2525    0.2172    0.5457    0.9667    23.9554
