Namespace(batch_size=32, burnin=10, conv_bias=True, dataset='DNMNIST', delta_t=1, downsampling=2, epochs=401, fc_bias=True, init_gain_aux=1e-09, init_gain_conv1=1e-09, init_gain_conv2=1e-09, init_gain_conv3=1e-09, init_gain_fc=1e-09, k1=7, k2=7, k3=7, log_int=5, logfile=True, lr=1e-12, lr_div=100, n_train=20, none_act=0.05, oc1=32, oc2=64, oc3=64, padding=2, reset=1, save_int=5, target_act=1.0, tau_mem_high=20, tau_mem_low=20, tau_ref_high=0.1, tau_ref_low=0.1, tau_syn_high=7.5, tau_syn_low=7.5, thr=0.0, train_samples=100, train_tau=False)
3a906050-c33f-4b3d-af79-b5930107a50a
Start Training Backbone
Epoch 1 | Batch 0/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 0.000000 | Rotate Accuracy 25.0000 | Time 10.8679
Epoch 1 | Batch 5/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.166667 | Rotate Accuracy 25.0000 | Time 10.9043
Epoch 1 | Batch 10/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 5.113636 | Rotate Accuracy 25.0000 | Time 10.7923
Epoch 1 | Batch 15/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 3.906250 | Rotate Accuracy 25.0000 | Time 10.8528
Epoch 1 | Batch 20/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.315476 | Rotate Accuracy 25.0000 | Time 10.8349
Epoch 1 | Batch 25/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 5.168269 | Rotate Accuracy 25.0000 | Time 10.8047
Epoch 1 | Batch 30/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 5.342742 | Rotate Accuracy 25.0000 | Time 10.7775
Epoch 1 | Batch 35/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.947917 | Rotate Accuracy 25.0000 | Time 10.8020
Epoch 1 | Batch 40/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.725610 | Rotate Accuracy 25.0000 | Time 10.9046
Epoch 1 | Batch 45/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.619565 | Rotate Accuracy 25.0000 | Time 10.8161
Epoch 1 | Batch 50/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.840686 | Rotate Accuracy 25.0000 | Time 10.8945
Epoch 1 | Batch 55/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.854911 | Rotate Accuracy 25.0000 | Time 10.9130
Epoch 1 | Batch 60/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.918033 | Rotate Accuracy 25.0000 | Time 10.7835
Epoch 1 : Accuracy 5.000000, Rotate Accuracy 25.000000, Time 1012.444023
Epoch 2 | Batch 0/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 6.250000 | Rotate Accuracy 25.0000 | Time 10.8712
Epoch 2 | Batch 5/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 3.645833 | Rotate Accuracy 25.0000 | Time 10.8955
Epoch 2 | Batch 10/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.545455 | Rotate Accuracy 25.0000 | Time 10.8063
Epoch 2 | Batch 15/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.101562 | Rotate Accuracy 25.0000 | Time 10.8067
Epoch 2 | Batch 20/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.315476 | Rotate Accuracy 25.0000 | Time 11.2797
Epoch 2 | Batch 25/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 5.048077 | Rotate Accuracy 25.0000 | Time 10.9128
Epoch 2 | Batch 30/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.838710 | Rotate Accuracy 25.0000 | Time 10.8298
Epoch 2 | Batch 35/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.861111 | Rotate Accuracy 25.0000 | Time 10.7894
Epoch 2 | Batch 40/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.725610 | Rotate Accuracy 25.0000 | Time 10.8965
Epoch 2 | Batch 45/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.755435 | Rotate Accuracy 25.0000 | Time 10.9485
Epoch 2 | Batch 50/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.901961 | Rotate Accuracy 25.0000 | Time 10.8291
Epoch 2 | Batch 55/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.910714 | Rotate Accuracy 25.0000 | Time 10.7974
Epoch 2 | Batch 60/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.969262 | Rotate Accuracy 25.0000 | Time 10.8570
Epoch 2 : Accuracy 5.000000, Rotate Accuracy 25.000000, Time 1013.572962
Epoch 3 | Batch 0/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 3.125000 | Rotate Accuracy 25.0000 | Time 10.9207
Epoch 3 | Batch 5/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 3.125000 | Rotate Accuracy 25.0000 | Time 10.8406
Epoch 3 | Batch 10/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.829545 | Rotate Accuracy 25.0000 | Time 10.8805
Epoch 3 | Batch 15/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.882812 | Rotate Accuracy 25.0000 | Time 11.0219
Epoch 3 | Batch 20/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.761905 | Rotate Accuracy 25.0000 | Time 10.8080
Epoch 3 | Batch 25/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.687500 | Rotate Accuracy 25.0000 | Time 10.9175
Epoch 3 | Batch 30/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.737903 | Rotate Accuracy 25.0000 | Time 10.7672
Epoch 3 | Batch 35/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.600694 | Rotate Accuracy 25.0000 | Time 10.9834
Epoch 3 | Batch 40/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.649390 | Rotate Accuracy 25.0000 | Time 10.9727
Epoch 3 | Batch 45/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.755435 | Rotate Accuracy 25.0000 | Time 10.9439
Epoch 3 | Batch 50/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.779412 | Rotate Accuracy 25.0000 | Time 10.7898
Epoch 3 | Batch 55/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.966518 | Rotate Accuracy 25.0000 | Time 10.8560
Epoch 3 | Batch 60/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.918033 | Rotate Accuracy 25.0000 | Time 10.8937
Epoch 3 : Accuracy 5.000000, Rotate Accuracy 25.000000, Time 1014.736454
Epoch 4 | Batch 0/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 9.375000 | Rotate Accuracy 25.0000 | Time 10.9136
Epoch 4 | Batch 5/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.687500 | Rotate Accuracy 25.0000 | Time 10.8967
Epoch 4 | Batch 10/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 3.693182 | Rotate Accuracy 25.0000 | Time 10.8889
Epoch 4 | Batch 15/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.101562 | Rotate Accuracy 25.0000 | Time 10.8522
Epoch 4 | Batch 20/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.315476 | Rotate Accuracy 25.0000 | Time 10.8811
Epoch 4 | Batch 25/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 3.725962 | Rotate Accuracy 25.0000 | Time 10.7749
Epoch 4 | Batch 30/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.334677 | Rotate Accuracy 25.0000 | Time 10.9129
Epoch 4 | Batch 35/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 4.687500 | Rotate Accuracy 25.0000 | Time 10.9737
Epoch 4 | Batch 40/63 | Loss 2.9957 | Rotate Loss 1.3863 | Accuracy 5.106707 | Rotate Accuracy 25.0000 | Time 10.8555
