Namespace(batch_size=138, burnin=10, conv_bias=True, dataset='DNMNIST', delta_t=1, downsampling=2, epochs=401, fc_bias=True, init_gain_aux=1e-10, init_gain_conv1=1e-10, init_gain_conv2=1e-10, init_gain_conv3=1e-10, init_gain_fc=1e-10, k1=7, k2=7, k3=7, log_int=5, logfile=True, lr=1e-12, lr_div=100, n_train=64, oc1=32, oc2=64, oc3=64, padding=2, save_int=5, tau_mem_high=35.0, tau_mem_low=35.0, tau_ref_high=2.5, tau_ref_low=2.5, tau_syn_high=10, tau_syn_low=10, thr=0.0, train_samples=100, train_tau=False)
0efae010-de24-48da-bc32-0403515dc45f
Start Training Backbone
Epoch 1 | Batch 0/47 | Loss 9.0367 | Rotate Loss 3.9342 | Accuracy 1.449275 | Rotate Accuracy 30.4348 | Time 19.4295
Epoch 1 | Batch 5/47 | Loss 7.7756 | Rotate Loss 3.3556 | Accuracy 1.207729 | Rotate Accuracy 27.2947 | Time 19.3043
Epoch 1 | Batch 10/47 | Loss 7.4365 | Rotate Loss 2.9713 | Accuracy 1.317523 | Rotate Accuracy 30.5007 | Time 18.6055
Epoch 1 | Batch 15/47 | Loss 7.2679 | Rotate Loss 2.8208 | Accuracy 1.222826 | Rotate Accuracy 32.8804 | Time 18.4577
Epoch 1 | Batch 20/47 | Loss 7.1251 | Rotate Loss 2.6378 | Accuracy 1.311249 | Rotate Accuracy 34.4720 | Time 19.0251
Epoch 1 | Batch 25/47 | Loss 7.0101 | Rotate Loss 2.5609 | Accuracy 1.337793 | Rotate Accuracy 36.1204 | Time 19.3617
Epoch 1 | Batch 30/47 | Loss 7.0389 | Rotate Loss 2.5869 | Accuracy 1.402525 | Rotate Accuracy 36.2085 | Time 19.0513
Epoch 1 | Batch 35/47 | Loss 6.9583 | Rotate Loss 2.7300 | Accuracy 1.348631 | Rotate Accuracy 36.0105 | Time 19.1901
Epoch 1 | Batch 40/47 | Loss 6.9387 | Rotate Loss 2.6323 | Accuracy 1.272534 | Rotate Accuracy 36.3203 | Time 18.5144
Epoch 1 | Batch 45/47 | Loss 6.9385 | Rotate Loss 2.5535 | Accuracy 1.244486 | Rotate Accuracy 37.2558 | Time 19.3431
Epoch 1 : Accuracy 1.453125, Rotate Accuracy 39.828125, Time 1502.700540
Epoch 2 | Batch 0/47 | Loss 7.1937 | Rotate Loss 2.6104 | Accuracy 0.000000 | Rotate Accuracy 42.0290 | Time 18.8376
Epoch 2 | Batch 5/47 | Loss 7.0852 | Rotate Loss 3.2068 | Accuracy 1.690821 | Rotate Accuracy 39.4928 | Time 18.7538
Epoch 2 | Batch 10/47 | Loss 6.9208 | Rotate Loss 2.8219 | Accuracy 1.449275 | Rotate Accuracy 38.2740 | Time 18.3510
Epoch 2 | Batch 15/47 | Loss 6.8506 | Rotate Loss 2.5914 | Accuracy 1.494565 | Rotate Accuracy 38.6322 | Time 19.5339
Epoch 2 | Batch 20/47 | Loss 6.6638 | Rotate Loss 2.3655 | Accuracy 1.656315 | Rotate Accuracy 40.0276 | Time 19.2007
Epoch 2 | Batch 25/47 | Loss 6.6006 | Rotate Loss 2.0983 | Accuracy 1.672241 | Rotate Accuracy 41.7224 | Time 19.3066
Epoch 2 | Batch 30/47 | Loss 6.5853 | Rotate Loss 1.9802 | Accuracy 1.636279 | Rotate Accuracy 42.7069 | Time 18.3652
Epoch 2 | Batch 35/47 | Loss 6.6258 | Rotate Loss 1.9358 | Accuracy 1.751208 | Rotate Accuracy 43.0556 | Time 18.8923
Epoch 2 | Batch 40/47 | Loss 6.5938 | Rotate Loss 1.9590 | Accuracy 1.891128 | Rotate Accuracy 42.3471 | Time 18.7324
Epoch 2 | Batch 45/47 | Loss 6.6032 | Rotate Loss 1.9181 | Accuracy 1.748582 | Rotate Accuracy 42.6591 | Time 18.6559
Epoch 2 : Accuracy 1.453125, Rotate Accuracy 49.250000, Time 1501.802877
Epoch 3 | Batch 0/47 | Loss 7.5358 | Rotate Loss 1.0841 | Accuracy 2.898551 | Rotate Accuracy 61.5942 | Time 19.4285
Epoch 3 | Batch 5/47 | Loss 7.1104 | Rotate Loss 1.4346 | Accuracy 1.932367 | Rotate Accuracy 48.7923 | Time 18.8270
Epoch 3 | Batch 10/47 | Loss 7.1523 | Rotate Loss 1.4909 | Accuracy 1.646904 | Rotate Accuracy 49.8024 | Time 18.4931
Epoch 3 | Batch 15/47 | Loss 7.1157 | Rotate Loss 1.3739 | Accuracy 1.585145 | Rotate Accuracy 49.7736 | Time 18.4659
Epoch 3 | Batch 20/47 | Loss 6.9489 | Rotate Loss 1.3057 | Accuracy 1.621808 | Rotate Accuracy 50.1380 | Time 18.2243
Epoch 3 | Batch 25/47 | Loss 6.8389 | Rotate Loss 1.2524 | Accuracy 1.700111 | Rotate Accuracy 50.0279 | Time 18.6871
Epoch 3 | Batch 30/47 | Loss 6.7522 | Rotate Loss 1.1975 | Accuracy 1.729780 | Rotate Accuracy 50.4208 | Time 18.7770
Epoch 3 | Batch 35/47 | Loss 6.6635 | Rotate Loss 1.1692 | Accuracy 1.791465 | Rotate Accuracy 50.3422 | Time 18.9547
Epoch 3 | Batch 40/47 | Loss 6.6311 | Rotate Loss 1.1795 | Accuracy 1.749735 | Rotate Accuracy 49.9293 | Time 19.1363
