Namespace(batch_size=32, burnin=10, conv_bias=True, dataset='DNMNIST', delta_t=1, downsampling=2, epochs=401, fc_bias=True, init_gain_aux=1e-09, init_gain_conv1=1e-09, init_gain_conv2=1e-09, init_gain_conv3=1e-09, init_gain_fc=1e-09, k1=7, k2=7, k3=7, log_int=5, logfile=True, lr=1e-12, lr_div=100, n_train=20, none_act=0.05, oc1=32, oc2=64, oc3=64, padding=2, reset=1, save_int=5, target_act=1.0, tau_mem_high=20, tau_mem_low=20, tau_ref_high=1, tau_ref_low=1, tau_syn_high=5.0, tau_syn_low=5.0, thr=0.0, train_samples=100, train_tau=False)
77907a04-6d42-4e77-a351-06e6eae1dab0
Start Training Backbone
Epoch 1 | Batch 0/63 | Loss 157.9254 | Rotate Loss 74.0100 | Accuracy 3.125000 | Rotate Accuracy 14.0625 | Time 9.3109
Epoch 1 | Batch 5/63 | Loss 138.5881 | Rotate Loss 63.1106 | Accuracy 4.687500 | Rotate Accuracy 18.2292 | Time 9.3155
Epoch 1 | Batch 10/63 | Loss 130.6723 | Rotate Loss 59.6670 | Accuracy 5.113636 | Rotate Accuracy 22.4432 | Time 9.4780
Epoch 1 | Batch 15/63 | Loss 123.4630 | Rotate Loss 61.7244 | Accuracy 4.882812 | Rotate Accuracy 23.8281 | Time 9.4514
Epoch 1 | Batch 20/63 | Loss 117.7082 | Rotate Loss 62.6660 | Accuracy 4.687500 | Rotate Accuracy 24.7768 | Time 9.3988
Epoch 1 | Batch 25/63 | Loss 114.8880 | Rotate Loss 63.3250 | Accuracy 4.567308 | Rotate Accuracy 25.5709 | Time 9.2604
Epoch 1 | Batch 30/63 | Loss 111.7265 | Rotate Loss 62.2011 | Accuracy 4.788306 | Rotate Accuracy 26.9657 | Time 9.2130
Epoch 1 | Batch 35/63 | Loss 109.9526 | Rotate Loss 60.5077 | Accuracy 4.817708 | Rotate Accuracy 27.8863 | Time 9.4802
Epoch 1 | Batch 40/63 | Loss 109.3251 | Rotate Loss 59.3960 | Accuracy 4.954268 | Rotate Accuracy 28.5252 | Time 9.3279
Epoch 1 | Batch 45/63 | Loss 107.8854 | Rotate Loss 58.7483 | Accuracy 5.095109 | Rotate Accuracy 29.1440 | Time 9.2125
Epoch 1 | Batch 50/63 | Loss 107.6462 | Rotate Loss 58.5430 | Accuracy 5.024510 | Rotate Accuracy 29.6262 | Time 9.3594
