Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Start Training
Epoch   Loss           Accuracy  S_Conv1   S_Conv2   S_Class   Time
0048    000008.8472    0.2550    0.2101    0.5478    0.9660    23.6965
0049    000009.2528    0.2575    0.2111    0.5480    0.9667    24.1019
0050    000008.2377    0.2525    0.2088    0.5475    0.9653    23.5962
0051    000008.5644    0.2475    0.2099    0.5493    0.9658    23.6823
0052    000008.5396    0.2525    0.2095    0.5473    0.9648    23.9488
0053    000008.7906    0.2525    0.2099    0.5474    0.9662    24.0680
0054    000008.2455    0.2550    0.2109    0.5470    0.9657    23.6807
0055    000008.6936    0.2475    0.2107    0.5471    0.9640    24.1303
0056    000008.2626    0.2500    0.2095    0.5472    0.9664    23.9163
0057    000008.5940    0.2475    0.2102    0.5481    0.9662    23.7875
0058    000010.8849    0.2525    0.2092    0.5479    0.9659    23.4392
0059    000008.2579    0.2525    0.2106    0.5478    0.9667    24.0173
0060    000008.4103    0.2525    0.2096    0.5469    0.9667    23.8865
0061    000008.3322    0.2500    0.2110    0.5479    0.9665    24.1857
0062    000008.4392    0.2475    0.2102    0.5475    0.9659    24.0591
0063    000008.3579    0.2500    0.2101    0.5477    0.9648    23.8968
0064    000008.4178    0.2500    0.2106    0.5476    0.9667    23.9444
0065    000008.6298    0.2500    0.2101    0.5472    0.9663    24.0263
0066    000008.6599    0.2525    0.2097    0.5469    0.9667    23.8202
0067    000009.0536    0.2525    0.2089    0.5475    0.9664    24.1393
0068    000008.2955    0.2500    0.2093    0.5478    0.9656    24.1151
0069    000008.3018    0.2525    0.2114    0.5479    0.9667    24.1133
0070    000008.2539    0.2550    0.2091    0.5470    0.9667    23.9685
0071    000008.2867    0.2525    0.2099    0.5478    0.9663    24.0378
0072    000008.4071    0.2550    0.2103    0.5473    0.9658    23.2235
0073    000008.5619    0.2500    0.2097    0.5479    0.9666    23.9091
0074    000008.2908    0.2500    0.2112    0.5470    0.9666    23.9887
0075    000008.6173    0.2500    0.2100    0.5482    0.9667    23.9139
0076    000008.4670    0.2450    0.2111    0.5464    0.9667    23.8479
0077    000008.9264    0.2500    0.2099    0.5481    0.9657    24.1585
0078    000009.1978    0.2525    0.2091    0.5491    0.9659    23.5206
0079    000010.9138    0.2525    0.2093    0.5486    0.9655    24.0888
0080    000008.6036    0.2525    0.2099    0.5478    0.9661    23.8101
0081    000008.5006    0.2475    0.2099    0.5473    0.9650    23.8506
0082    000009.1203    0.2525    0.2091    0.5480    0.9661    23.4370
0083    000008.4435    0.2550    0.2092    0.5484    0.9656    23.8517
0084    000008.4327    0.2500    0.2095    0.5483    0.9667    24.0690
0085    000008.5576    0.2525    0.2104    0.5467    0.9667    23.6547
0086    000008.7377    0.2475    0.2109    0.5476    0.9667    23.8463
0087    000008.2858    0.2500    0.2090    0.5476    0.9667    23.9014
0088    000008.9627    0.2500    0.2123    0.5470    0.9659    23.5312
0089    000008.9829    0.2450    0.2096    0.5482    0.9663    23.7766
0090    000008.2738    0.2500    0.2101    0.5472    0.9656    24.0235
0091    000009.1571    0.2475    0.2102    0.5462    0.9667    23.7145
0092    000008.2938    0.2500    0.2104    0.5468    0.9667    23.6982
0093    000008.2850    0.2500    0.2117    0.5469    0.9658    23.8708
0094    000009.0663    0.2525    0.2098    0.5472    0.9663    24.0305
0095    000010.1023    0.2500    0.2106    0.5476    0.9652    23.9645
0096    000008.2976    0.2525    0.2101    0.5465    0.9666    24.1042
0097    000008.4246    0.2500    0.2112    0.5470    0.9667    24.0400
0098    000008.2906    0.2500    0.2099    0.5475    0.9663    24.1164
0099    000008.7231    0.2525    0.2102    0.5494    0.9667    23.9834
0100    000008.4769    0.2575    0.2118    0.5482    0.9667    23.8210
0101    000008.2946    0.2525    0.2106    0.5490    0.9664    23.9954
0102    000008.5616    0.2500    0.2092    0.5497    0.9664    23.9740
0103    000008.5174    0.2500    0.2109    0.5475    0.9664    23.5327
0104    000009.2024    0.2500    0.2105    0.5473    0.9664    23.7070
0105    000008.2818    0.2500    0.2103    0.5470    0.9667    23.6871
0106    000009.0676    0.2475    0.2081    0.5485    0.9667    23.9731
0107    000009.2678    0.2500    0.2089    0.5478    0.9663    23.2955
0108    000008.5716    0.2500    0.2111    0.5472    0.9667    23.6469
0109    000008.4803    0.2475    0.2112    0.5464    0.9645    23.9479
0110    000008.4467    0.2500    0.2101    0.5479    0.9647    23.6240
0111    000008.6010    0.2475    0.2119    0.5472    0.9667    24.1704
0112    000008.8225    0.2525    0.2107    0.5474    0.9663    23.9300
0113    000008.3058    0.2500    0.2121    0.5474    0.9667    23.6670
0114    000008.2858    0.2500    0.2095    0.5478    0.9667    24.1234
0115    000008.2853    0.2500    0.2077    0.5479    0.9667    23.9555
0116    000008.3475    0.2500    0.2087    0.5461    0.9667    24.0960
0117    000008.5086    0.2475    0.2096    0.5469    0.9663    24.2530
0118    000009.2173    0.2500    0.2096    0.5465    0.9664    23.7993
0119    000008.7537    0.2500    0.2109    0.5480    0.9667    24.3312
0120    000008.2824    0.2525    0.2110    0.5477    0.9667    24.0224
0121    000009.0762    0.2475    0.2093    0.5468    0.9667    24.3245
0122    000008.3034    0.2500    0.2102    0.5458    0.9667    24.1502
0123    000008.2915    0.2500    0.2109    0.5465    0.9667    24.0356
0124    000008.3857    0.2525    0.2109    0.5460    0.9662    23.9216
0125    000008.6886    0.2525    0.2103    0.5460    0.9667    23.9315
0126    000008.2658    0.2525    0.2112    0.5467    0.9667    23.6779
0127    000008.2784    0.2525    0.2108    0.5465    0.9667    23.9838
0128    000008.2986    0.2525    0.2107    0.5456    0.9648    24.1994
0129    000008.4388    0.2525    0.2100    0.5458    0.9667    23.9053
0130    000008.2944    0.2500    0.2104    0.5461    0.9667    23.9515
0131    000008.5080    0.2475    0.2107    0.5462    0.9667    24.2503
0132    000008.2938    0.2500    0.2103    0.5466    0.9667    23.4105
0133    000008.3034    0.2500    0.2113    0.5461    0.9667    24.1944
0134    000008.3887    0.2525    0.2099    0.5465    0.9660    24.0556
0135    000008.2912    0.2525    0.2112    0.5463    0.9667    23.8766
0136    000008.6907    0.2475    0.2100    0.5469    0.9667    23.5532
0137    000008.2939    0.2500    0.2112    0.5468    0.9667    23.9904
0138    000008.2986    0.2525    0.2119    0.5459    0.9664    23.8261
0139    000008.3222    0.2475    0.2116    0.5462    0.9667    23.9577
0140    000008.6649    0.2500    0.2099    0.5472    0.9667    23.6304
0141    000008.2858    0.2500    0.2103    0.5481    0.9667    24.0748
0142    000008.2986    0.2500    0.2090    0.5479    0.9654    23.6888
0143    000008.2978    0.2525    0.2103    0.5472    0.9667    23.5682
0144    000008.2984    0.2500    0.2120    0.5461    0.9667    24.1377
0145    000008.4110    0.2500    0.2097    0.5465    0.9667    23.6785
0146    000008.2803    0.2525    0.2115    0.5463    0.9663    23.8416
0147    000008.6440    0.2500    0.2114    0.5459    0.9652    23.8246
0148    000009.2700    0.2500    0.2104    0.5461    0.9667    23.8657
0149    000008.9097    0.2475    0.2095    0.5465    0.9660    23.6323
0150    000008.2990    0.2500    0.2095    0.5477    0.9667    23.6723
0151    000008.5497    0.2500    0.2102    0.5461    0.9667    23.6148
0152    000008.2834    0.2500    0.2094    0.5457    0.9646    23.6797
0153    000008.4585    0.2525    0.2099    0.5461    0.9667    24.4145
0154    000008.4802    0.2500    0.2093    0.5466    0.9667    23.8399
0155    000008.3098    0.2500    0.2114    0.5460    0.9667    23.8191
0156    000008.6093    0.2500    0.2102    0.5473    0.9667    24.0905
0157    000008.9912    0.2475    0.2108    0.5475    0.9663    24.1804
0158    000008.2994    0.2500    0.2118    0.5459    0.9655    23.7034
0159    000008.8301    0.2500    0.2097    0.5457    0.9667    23.3903
0160    000008.2876    0.2525    0.2106    0.5468    0.9667    23.8620
0161    000008.2978    0.2525    0.2115    0.5470    0.9667    23.8003
0162    000008.2914    0.2500    0.2104    0.5472    0.9658    24.0282
0163    000009.0129    0.2475    0.2119    0.5461    0.9666    23.3635
0164    000008.2945    0.2550    0.2095    0.5475    0.9657    23.7208
0165    000008.2906    0.2500    0.2115    0.5459    0.9665    23.5903
0166    000008.5235    0.2475    0.2116    0.5469    0.9667    24.0737
0167    000008.4450    0.2525    0.2111    0.5480    0.9662    24.1119
0168    000008.4565    0.2500    0.2090    0.5476    0.9667    23.9811
0169    000009.0616    0.2475    0.2093    0.5461    0.9660    23.8903
0170    000008.2768    0.2500    0.2120    0.5467    0.9665    23.8161
0171    000008.8203    0.2500    0.2123    0.5460    0.9661    23.9207
0172    000008.2980    0.2525    0.2115    0.5477    0.9667    23.9997
0173    000008.3026    0.2525    0.2110    0.5469    0.9666    23.5164
0174    000008.3058    0.2500    0.2082    0.5461    0.9667    23.7756
0175    000008.2858    0.2500    0.2098    0.5465    0.9667    23.8429
0176    000008.2714    0.2500    0.2106    0.5457    0.9653    23.8152
0177    000008.2784    0.2500    0.2104    0.5460    0.9667    24.0142
0178    000008.3018    0.2500    0.2106    0.5467    0.9667    23.7897
0179    000008.4204    0.2525    0.2099    0.5470    0.9667    23.7574
0180    000008.3018    0.2500    0.2104    0.5451    0.9667    23.7042
0181    000008.2952    0.2500    0.2109    0.5469    0.9662    23.6132
0182    000008.4108    0.2500    0.2135    0.5485    0.9667    23.8446
0183    000008.3018    0.2525    0.2113    0.5497    0.9667    24.1365
0184    000008.3098    0.2500    0.2114    0.5478    0.9667    24.1174
0185    000008.2914    0.2525    0.2108    0.5483    0.9642    24.0694
0186    000008.9949    0.2475    0.2109    0.5472    0.9660    23.8816
0187    000008.2874    0.2500    0.2097    0.5458    0.9650    24.3508
0188    000008.4826    0.2525    0.2104    0.5467    0.9667    23.4579
0189    000008.2946    0.2500    0.2094    0.5450    0.9665    23.8668
0190    000008.3080    0.2500    0.2111    0.5455    0.9667    23.8460
0191    000008.7668    0.2500    0.2109    0.5465    0.9659    23.7702
0192    000008.3141    0.2500    0.2115    0.5461    0.9665    23.5464
0193    000008.3000    0.2500    0.2093    0.5467    0.9667    24.0639
0194    000008.3058    0.2500    0.2100    0.5453    0.9667    23.9426
0195    000008.9444    0.2475    0.2099    0.5457    0.9667    23.8548
0196    000008.2899    0.2550    0.2124    0.5461    0.9667    23.7248
0197    000008.3058    0.2500    0.2120    0.5457    0.9667    24.0747
0198    000008.2874    0.2500    0.2111    0.5456    0.9667    23.3897
0199    000008.2780    0.2500    0.2106    0.5456    0.9653    23.9575
0200    000008.7656    0.2500    0.2115    0.5454    0.9663    23.8815
0201    000008.3034    0.2500    0.2098    0.5460    0.9667    23.4138
0202    000008.3021    0.2500    0.2113    0.5462    0.9667    23.4128
0203    000009.4426    0.2525    0.2107    0.5466    0.9658    23.8291
0204    000008.3024    0.2500    0.2106    0.5455    0.9667    23.7794
0205    000008.2834    0.2500    0.2099    0.5459    0.9644    23.8291
0206    000008.3058    0.2500    0.2123    0.5452    0.9667    23.8745
0207    000008.3827    0.2500    0.2116    0.5461    0.9666    23.5828
0208    000008.2778    0.2500    0.2111    0.5456    0.9643    23.9776
0209    000008.4367    0.2525    0.2101    0.5455    0.9667    23.9810
0210    000008.5457    0.2500    0.2109    0.5463    0.9667    24.2184
0211    000008.2915    0.2525    0.2110    0.5456    0.9667    24.3920
0212    000008.2603    0.2500    0.2103    0.5461    0.9656    23.6092
0213    000008.2978    0.2500    0.2101    0.5457    0.9667    23.7594
0214    000008.3133    0.2500    0.2104    0.5449    0.9667    23.6152
0215    000008.2874    0.2500    0.2104    0.5460    0.9659    23.6438
0216    000008.7203    0.2500    0.2091    0.5462    0.9667    23.7355
0217    000008.2680    0.2500    0.2104    0.5455    0.9659    24.1269
0218    000008.2938    0.2500    0.2113    0.5452    0.9667    23.3228
0219    000009.0276    0.2500    0.2115    0.5514    0.9667    24.2417
0220    000008.2980    0.2550    0.2126    0.5501    0.9667    23.4575
0221    000009.2580    0.2450    0.2104    0.5464    0.9667    23.7446
0222    000008.8511    0.2500    0.2154    0.5518    0.9667    23.9833
0223    000008.4800    0.2500    0.2126    0.5538    0.9667    23.6533
0224    000008.7342    0.2475    0.2104    0.5492    0.9667    23.6360
0225    000008.3138    0.2500    0.2116    0.5496    0.9667    23.9951
0226    000008.5187    0.2475    0.2119    0.5454    0.9662    23.2453
0227    000008.7457    0.2500    0.2121    0.5446    0.9667    23.6519
0228    000008.2978    0.2500    0.2101    0.5464    0.9667    23.7302
0229    000008.7104    0.2475    0.2118    0.5458    0.9667    23.3481
0230    000008.4493    0.2475    0.2105    0.5448    0.9659    24.0776
0231    000008.2794    0.2500    0.2095    0.5458    0.9659    23.5923
0232    000008.3098    0.2500    0.2106    0.5460    0.9667    24.0374
0233    000008.2945    0.2525    0.2122    0.5451    0.9667    23.7470
0234    000008.2828    0.2500    0.2105    0.5460    0.9666    23.5818
0235    000008.2954    0.2500    0.2114    0.5462    0.9667    24.2247
0236    000008.2906    0.2500    0.2120    0.5448    0.9665    23.9851
0237    000008.3830    0.2550    0.2117    0.5455    0.9667    24.1981
0238    000008.9327    0.2525    0.2120    0.5455    0.9667    23.9661
0239    000008.2660    0.2500    0.2102    0.5454    0.9667    24.0115
0240    000008.4696    0.2500    0.2132    0.5447    0.9665    23.7246
0241    000008.8085    0.2475    0.2116    0.5454    0.9663    23.9803
0242    000008.9466    0.2500    0.2100    0.5477    0.9667    23.9903
0243    000008.2900    0.2500    0.2087    0.5467    0.9667    23.6300
0244    000008.2913    0.2500    0.2122    0.5484    0.9662    23.6820
0245    000008.3811    0.2475    0.2112    0.5455    0.9667    23.3610
0246    000008.3024    0.2500    0.2095    0.5468    0.9667    24.1444
0247    000008.3739    0.2475    0.2113    0.5497    0.9667    23.9811
0248    000008.3170    0.2500    0.2122    0.5515    0.9666    23.8545
0249    000008.3066    0.2500    0.2113    0.5520    0.9653    23.8354
0250    000008.3026    0.2500    0.2130    0.5499    0.9663    23.9744
0251    000008.3712    0.2500    0.2118    0.5499    0.9667    23.5514
0252    000008.2845    0.2500    0.2120    0.5506    0.9660    24.6283
0253    000008.5249    0.2500    0.2141    0.5474    0.9667    23.7592
0254    000008.4194    0.2525    0.2113    0.5476    0.9667    23.6330
0255    000008.3133    0.2500    0.2115    0.5517    0.9667    23.7741
0256    000008.3058    0.2525    0.2132    0.5530    0.9667    23.6086
0257    000008.3757    0.2475    0.2136    0.5506    0.9667    23.9632
0258    000008.2834    0.2500    0.2111    0.5491    0.9655    24.3756
0259    000008.3018    0.2500    0.2119    0.5515    0.9667    23.7368
0260    000008.2754    0.2500    0.2126    0.5519    0.9667    24.0097
0261    000008.2998    0.2500    0.2113    0.5514    0.9658    23.7368
0262    000008.6688    0.2475    0.2132    0.5514    0.9667    23.8095
0263    000008.2986    0.2525    0.2133    0.5510    0.9665    24.1328
0264    000008.2986    0.2500    0.2131    0.5512    0.9665    23.9664
0265    000008.5428    0.2500    0.2137    0.5524    0.9665    23.6772
0266    000008.6515    0.2500    0.2123    0.5498    0.9665    23.8072
0267    000008.5069    0.2475    0.2126    0.5528    0.9664    23.7706
0268    000008.3104    0.2525    0.2131    0.5526    0.9667    23.8243
0269    000008.3177    0.2500    0.2135    0.5538    0.9667    23.8497
0270    000008.3154    0.2500    0.2127    0.5528    0.9667    23.9972
0271    000008.5101    0.2475    0.2132    0.5514    0.9667    23.9140
0272    000008.3098    0.2500    0.2127    0.5509    0.9667    23.4812
0273    000008.2906    0.2500    0.2139    0.5511    0.9665    23.8428
0274    000008.2978    0.2500    0.2125    0.5511    0.9667    24.6752
0275    000008.2978    0.2500    0.2138    0.5517    0.9667    24.0260
0276    000008.2866    0.2500    0.2104    0.5511    0.9665    23.7768
0277    000008.4367    0.2500    0.2101    0.5479    0.9667    23.5922
0278    000008.2994    0.2525    0.2119    0.5502    0.9667    23.7667
0279    000008.8906    0.2475    0.2104    0.5507    0.9662    23.5725
0280    000008.2899    0.2500    0.2117    0.5491    0.9667    23.9177
0281    000008.2986    0.2525    0.2113    0.5489    0.9665    24.0114
0282    000008.3058    0.2500    0.2110    0.5491    0.9667    24.2958
0283    000008.2827    0.2500    0.2125    0.5487    0.9659    23.8701
0284    000009.5399    0.2425    0.2126    0.5499    0.9659    23.6520
0285    000008.2944    0.2500    0.2105    0.5470    0.9667    24.3738
0286    000008.3098    0.2500    0.2101    0.5462    0.9667    23.8877
0287    000008.3058    0.2500    0.2108    0.5464    0.9667    23.9019
0288    000008.9485    0.2500    0.2126    0.5440    0.9667    23.9659
0289    000008.2978    0.2500    0.2116    0.5450    0.9667    24.0065
0290    000008.3058    0.2500    0.2121    0.5450    0.9667    23.8199
0291    000008.3018    0.2500    0.2107    0.5449    0.9667    23.5480
0292    000008.3064    0.2500    0.2112    0.5458    0.9667    23.6376
0293    000009.1335    0.2500    0.2107    0.5451    0.9660    24.1186
0294    000008.2946    0.2525    0.2112    0.5464    0.9667    23.7551
0295    000008.2978    0.2500    0.2113    0.5452    0.9667    24.1597
0296    000008.2788    0.2500    0.2102    0.5449    0.9666    24.4869
0297    000008.2938    0.2500    0.2101    0.5457    0.9667    23.8446
0298    000008.2898    0.2500    0.2111    0.5448    0.9667    23.5896
0299    000008.3098    0.2500    0.2104    0.5454    0.9667    23.5724
0300    000008.6867    0.2500    0.2117    0.5447    0.9667    23.9951
0301    000008.3058    0.2500    0.2120    0.5452    0.9667    23.6886
0302    000008.5419    0.2500    0.2093    0.5454    0.9667    23.8836
0303    000008.3098    0.2500    0.2095    0.5460    0.9667    23.7114
0304    000008.3019    0.2500    0.2091    0.5461    0.9667    23.5429
0305    000008.7045    0.2525    0.2119    0.5453    0.9661    23.5248
0306    000008.2946    0.2500    0.2121    0.5448    0.9660    23.5339
0307    000008.3058    0.2500    0.2112    0.5451    0.9667    23.9344
0308    000008.2906    0.2500    0.2127    0.5451    0.9657    23.5363
0309    000008.2994    0.2500    0.2107    0.5459    0.9667    23.7200
0310    000008.8828    0.2500    0.2113    0.5457    0.9667    23.6469
0311    000008.2938    0.2500    0.2116    0.5457    0.9667    23.7393
0312    000008.7957    0.2500    0.2109    0.5460    0.9667    23.7368
0313    000008.2858    0.2500    0.2119    0.5453    0.9667    23.9576
0314    000008.2994    0.2500    0.2102    0.5463    0.9667    24.1253
0315    000008.3058    0.2500    0.2115    0.5448    0.9667    23.7517
0316    000008.9066    0.2500    0.2112    0.5446    0.9662    23.2728
0317    000008.2950    0.2525    0.2102    0.5452    0.9667    23.7145
0318    000008.4548    0.2500    0.2105    0.5443    0.9667    23.7856
0319    000008.3058    0.2500    0.2120    0.5449    0.9667    23.9993
0320    000008.2755    0.2500    0.2127    0.5451    0.9664    24.4547
0321    000008.2954    0.2500    0.2099    0.5461    0.9667    23.6049
0322    000008.3098    0.2500    0.2108    0.5447    0.9667    23.8537
0323    000008.2908    0.2500    0.2102    0.5455    0.9650    23.7014
0324    000008.3816    0.2500    0.2129    0.5451    0.9659    23.8040
0325    000008.2868    0.2500    0.2100    0.5469    0.9664    23.6532
0326    000008.2834    0.2525    0.2111    0.5451    0.9667    23.8164
0327    000008.4450    0.2500    0.2109    0.5446    0.9663    23.6300
0328    000008.3018    0.2500    0.2111    0.5463    0.9667    23.9740
0329    000008.3672    0.2500    0.2111    0.5466    0.9667    23.8035
0330    000008.3058    0.2500    0.2100    0.5464    0.9667    24.0320
0331    000008.3018    0.2500    0.2106    0.5459    0.9667    24.0832
0332    000008.3018    0.2500    0.2113    0.5462    0.9667    23.4264
0333    000008.8732    0.2475    0.2093    0.5455    0.9667    24.0101
0334    000008.2875    0.2500    0.2095    0.5453    0.9659    24.0490
0335    000008.6559    0.2500    0.2126    0.5450    0.9658    24.2286
0336    000008.3138    0.2500    0.2114    0.5455    0.9667    24.1823
0337    000008.3058    0.2500    0.2111    0.5458    0.9667    23.8520
0338    000008.4036    0.2500    0.2115    0.5450    0.9667    23.2928
0339    000008.3066    0.2500    0.2117    0.5457    0.9664    23.8718
0340    000008.2980    0.2500    0.2102    0.5465    0.9667    24.3753
0341    000008.5711    0.2450    0.2093    0.5458    0.9651    24.0953
0342    000008.3018    0.2500    0.2117    0.5465    0.9667    23.7718
0343    000008.2956    0.2500    0.2101    0.5450    0.9667    23.7025
0344    000008.2994    0.2500    0.2119    0.5442    0.9667    23.5790
0345    000008.2990    0.2500    0.2110    0.5454    0.9666    24.0320
0346    000008.3018    0.2500    0.2119    0.5447    0.9667    23.9250
0347    000008.7104    0.2525    0.2112    0.5449    0.9667    23.7857
0348    000008.3018    0.2500    0.2111    0.5458    0.9667    23.8247
0349    000008.3018    0.2500    0.2102    0.5463    0.9667    24.0429
0350    000008.8059    0.2475    0.2114    0.5464    0.9663    24.0406
0351    000008.3098    0.2500    0.2111    0.5446    0.9667    23.6547
0352    000008.2942    0.2500    0.2106    0.5449    0.9667    23.8138
0353    000008.5008    0.2525    0.2113    0.5446    0.9664    23.9148
0354    000008.2898    0.2500    0.2117    0.5448    0.9667    23.9879
0355    000008.2917    0.2500    0.2118    0.5446    0.9666    23.6683
0356    000008.3074    0.2500    0.2113    0.5450    0.9667    24.3168
0357    000008.3058    0.2500    0.2106    0.5450    0.9667    23.6694
0358    000008.5110    0.2475    0.2106    0.5447    0.9650    24.0756
0359    000008.3098    0.2500    0.2112    0.5462    0.9667    23.7304
0360    000008.3034    0.2500    0.2098    0.5448    0.9667    23.4081
0361    000008.2978    0.2500    0.2100    0.5443    0.9667    23.9207
0362    000008.2986    0.2500    0.2100    0.5456    0.9653    24.3205
0363    000008.3177    0.2500    0.2127    0.5435    0.9667    24.1975
0364    000008.8684    0.2500    0.2116    0.5456    0.9667    23.8106
0365    000008.2914    0.2500    0.2106    0.5452    0.9651    23.6116
0366    000008.2935    0.2500    0.2108    0.5454    0.9666    23.4867
0367    000008.3098    0.2500    0.2120    0.5450    0.9667    23.4482
0368    000008.3100    0.2500    0.2112    0.5458    0.9667    23.7150
0369    000008.8182    0.2475    0.2116    0.5457    0.9667    23.9632
0370    000008.2938    0.2500    0.2114    0.5447    0.9667    23.9714
0371    000008.8603    0.2500    0.2117    0.5463    0.9662    23.8189
0372    000009.1395    0.2475    0.2116    0.5457    0.9667    23.9046
0373    000008.2912    0.2500    0.2101    0.5459    0.9666    23.8261
0374    000008.7276    0.2500    0.2118    0.5459    0.9665    23.6497
0375    000008.5232    0.2475    0.2112    0.5463    0.9667    23.7880
0376    000008.3018    0.2500    0.2108    0.5454    0.9667    23.8385
0377    000008.2889    0.2500    0.2097    0.5450    0.9664    23.6717
0378    000008.3076    0.2500    0.2115    0.5455    0.9667    23.4954
0379    000008.2946    0.2500    0.2123    0.5449    0.9665    23.7605
0380    000008.3016    0.2500    0.2095    0.5448    0.9667    23.8083
0381    000008.3272    0.2500    0.2115    0.5438    0.9661    23.4164
0382    000008.3098    0.2500    0.2117    0.5457    0.9667    23.5815
0383    000008.3018    0.2500    0.2099    0.5457    0.9667    23.6436
0384    000008.3018    0.2500    0.2122    0.5454    0.9667    23.9460
0385    000008.2907    0.2500    0.2121    0.5452    0.9660    24.3381
0386    000008.3098    0.2500    0.2121    0.5453    0.9667    23.9998
0387    000008.3018    0.2500    0.2112    0.5448    0.9667    23.9093
0388    000008.9644    0.2525    0.2106    0.5455    0.9667    23.6384
0389    000008.3138    0.2500    0.2104    0.5447    0.9667    23.9915
0390    000008.3018    0.2500    0.2087    0.5458    0.9667    23.8790
0391    000008.2947    0.2525    0.2099    0.5459    0.9658    23.9833
0392    000008.6696    0.2500    0.2119    0.5453    0.9655    23.6218
0393    000008.3098    0.2500    0.2096    0.5460    0.9667    23.6990
0394    000009.4306    0.2475    0.2108    0.5442    0.9653    23.6776
0395    000008.3138    0.2500    0.2099    0.5467    0.9667    24.2038
0396    000008.3026    0.2500    0.2110    0.5453    0.9663    24.2481
0397    000008.3058    0.2500    0.2116    0.5446    0.9667    23.5731
0398    000008.3138    0.2500    0.2115    0.5451    0.9667    24.1239
0399    000008.3026    0.2500    0.2102    0.5457    0.9664    23.9329
