Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Start Training
Epoch   Loss           Accuracy  S_Conv1   S_Conv2   S_Class   Time
0094    000011.2661    0.2000    0.1903    0.6071    0.0000    29.3253
0095    000011.2437    0.2020    0.1901    0.6073    0.0000    29.3132
0096    000011.2661    0.2000    0.1890    0.6069    0.0000    29.4305
0097    000011.4659    0.2000    0.1892    0.6065    0.0000    29.2966
0098    000011.5686    0.2000    0.1914    0.6060    0.0000    29.7024
0099    000011.2661    0.2000    0.1902    0.6062    0.0000    29.5416
0100    000011.2437    0.2020    0.1908    0.6056    0.0000    29.3892
0101    000011.7715    0.2000    0.1923    0.6033    0.0000    29.7664
0102    000011.2661    0.2000    0.1918    0.6044    0.0000    29.1233
0103    000011.2661    0.2000    0.1918    0.6046    0.0000    29.6201
0104    000011.6743    0.1980    0.1881    0.6027    0.0000    28.9651
0105    000011.4575    0.2000    0.1880    0.6031    0.0000    29.4578
0106    000011.2661    0.2000    0.1879    0.6027    0.0000    29.1742
0107    000011.2661    0.2000    0.1880    0.6031    0.0000    29.1859
0108    000011.3186    0.2020    0.1902    0.6058    0.0000    29.1832
0109    000011.3965    0.2000    0.1936    0.6056    0.0000    29.4097
0110    000011.2661    0.2000    0.1931    0.6057    0.0000    28.9839
0111    000011.5909    0.2000    0.1877    0.6034    0.0000    29.1752
0112    000011.2661    0.2000    0.1880    0.6039    0.0000    29.1954
0113    000011.2661    0.2000    0.1878    0.6032    0.0000    29.0916
0114    000011.2661    0.2000    0.1874    0.6032    0.0000    29.0943
0115    000011.5289    0.2020    0.1876    0.6040    0.0002    29.2020
0116    000011.6187    0.1980    0.1884    0.6036    0.0000    29.3789
0117    000011.4777    0.1980    0.1875    0.6036    0.0002    29.3619
0118    000011.2661    0.2000    0.1880    0.6020    0.0000    29.4703
0119    000011.2661    0.2000    0.1879    0.6022    0.0000    29.2700
0120    000011.2661    0.2000    0.1876    0.6020    0.0000    29.6347
0121    000011.7718    0.2000    0.1877    0.6027    0.0004    29.0698
0122    000011.7437    0.2000    0.1885    0.6020    0.0000    29.5623
0123    000012.0825    0.1980    0.1896    0.6043    0.0000    29.2807
0124    000011.2661    0.2000    0.1901    0.6043    0.0000    29.2499
0125    000011.2661    0.2000    0.1891    0.6045    0.0000    28.9246
0126    000011.2661    0.2000    0.1899    0.6040    0.0000    29.0341
0127    000011.2563    0.2020    0.1882    0.6021    0.0000    28.9032
0128    000011.4243    0.1980    0.1877    0.6022    0.0000    29.2398
0129    000011.2661    0.2000    0.1883    0.6020    0.0000    29.4169
0130    000011.5215    0.2000    0.1884    0.6020    0.0000    29.3353
0131    000011.5493    0.2000    0.1898    0.6048    0.0000    29.5755
0132    000011.2661    0.2000    0.1892    0.6044    0.0000    29.4276
0133    000011.2661    0.2000    0.1895    0.6040    0.0000    29.5585
0134    000011.2438    0.2020    0.1892    0.6049    0.0000    29.5641
0135    000011.3410    0.2000    0.1887    0.6020    0.0000    29.2719
0136    000011.2661    0.2000    0.1886    0.6024    0.0000    29.2350
0137    000011.3965    0.2000    0.1877    0.6031    0.0000    29.1833
0138    000011.2661    0.2000    0.1875    0.6020    0.0000    29.1594
0139    000011.2661    0.2000    0.1874    0.6026    0.0000    29.3626
0140    000011.2661    0.2000    0.1877    0.6015    0.0000    29.1275
0141    000011.2661    0.2000    0.1877    0.6028    0.0000    29.0756
0142    000011.2661    0.2000    0.1882    0.6032    0.0000    29.4574
0143    000011.2661    0.2000    0.1881    0.6018    0.0000    29.0520
0144    000011.2661    0.2000    0.1881    0.6021    0.0000    28.9513
0145    000011.5362    0.1980    0.1879    0.6034    0.0001    29.3177
0146    000011.5130    0.2020    0.1886    0.6044    0.0000    29.1939
0147    000011.2661    0.2000    0.1878    0.6048    0.0000    29.0792
0148    000012.1106    0.1980    0.1908    0.6038    0.0004    29.3205
0149    000011.2661    0.2000    0.1913    0.6043    0.0000    29.2538
0150    000011.2661    0.2000    0.1913    0.6048    0.0000    29.0009
0151    000011.2661    0.2000    0.1909    0.6048    0.0000    28.9029
0152    000011.9852    0.1980    0.1916    0.6023    0.0000    29.2097
0153    000011.7718    0.1980    0.1910    0.6017    0.0004    29.4862
0154    000011.2661    0.2000    0.1915    0.6019    0.0000    29.1495
0155    000011.2661    0.2000    0.1909    0.6022    0.0000    29.4540
0156    000011.2661    0.2000    0.1922    0.6022    0.0000    29.2636
0157    000011.2661    0.2000    0.1915    0.6013    0.0000    29.0507
0158    000011.2661    0.2000    0.1917    0.6018    0.0000    29.2633
0159    000011.2661    0.2000    0.1916    0.6016    0.0000    29.4030
0160    000011.2775    0.2000    0.1897    0.6025    0.0000    29.3247
0161    000011.2661    0.2000    0.1898    0.6024    0.0000    29.7769
0162    000011.7437    0.1980    0.1910    0.6025    0.0000    28.9982
0163    000011.2661    0.2000    0.1905    0.6026    0.0000    29.2596
0164    000011.6689    0.1980    0.1900    0.6030    0.0003    29.5734
0165    000011.2424    0.2020    0.1880    0.6018    0.0002    29.4967
0166    000011.2661    0.2000    0.1882    0.6024    0.0000    29.1037
0167    000011.2661    0.2000    0.1890    0.6020    0.0000    29.2222
0168    000011.2661    0.2000    0.1882    0.6024    0.0000    29.4107
0169    000011.2661    0.2000    0.1881    0.6012    0.0000    29.6099
0170    000011.7159    0.1980    0.1935    0.6034    0.0000    29.3652
0171    000011.2661    0.2000    0.1924    0.6030    0.0000    29.6546
0172    000011.2661    0.2000    0.1922    0.6037    0.0000    28.9117
0173    000011.2661    0.2000    0.1936    0.6031    0.0000    29.3737
0174    000011.2661    0.2000    0.1923    0.6034    0.0000    29.3170
0175    000011.2661    0.2000    0.1926    0.6034    0.0000    29.3024
0176    000011.2661    0.2000    0.1928    0.6037    0.0000    29.1262
0177    000011.2661    0.2000    0.1929    0.6029    0.0000    29.4622
0178    000011.2661    0.2000    0.1927    0.6042    0.0000    29.1985
0179    000011.2552    0.2020    0.1931    0.6031    0.0000    29.3989
0180    000011.2661    0.2000    0.1924    0.6030    0.0000    29.0942
0181    000011.2661    0.2000    0.1928    0.6028    0.0000    29.7072
0182    000011.2661    0.2000    0.1923    0.6036    0.0000    29.1300
0183    000011.5909    0.2000    0.1932    0.6021    0.0000    29.0683
0184    000011.2661    0.2000    0.1910    0.6049    0.0000    29.4866
0185    000011.5354    0.1980    0.1921    0.6033    0.0000    29.2870
0186    000011.2661    0.2000    0.1922    0.6029    0.0000    29.8389
0187    000011.2661    0.2000    0.1921    0.6023    0.0000    29.3208
0188    000011.5215    0.1980    0.1920    0.6035    0.0000    29.0517
0189    000011.2661    0.2000    0.1930    0.6031    0.0000    29.1172
0190    000011.2661    0.2000    0.1923    0.6026    0.0000    29.2606
0191    000011.2661    0.2000    0.1925    0.6032    0.0000    29.2538
0192    000011.2661    0.2000    0.1928    0.6031    0.0000    29.0415
0193    000011.2563    0.2020    0.1895    0.6059    0.0000    28.9738
0194    000011.2661    0.2000    0.1907    0.6063    0.0000    29.3908
0195    000011.2661    0.2000    0.1906    0.6061    0.0000    29.7839
0196    000011.2661    0.2000    0.1917    0.6056    0.0000    29.0886
0197    000011.3002    0.2000    0.1914    0.6053    0.0000    29.4273
0198    000011.2661    0.2000    0.1909    0.6053    0.0000    29.1655
0199    000011.2661    0.2000    0.1914    0.6051    0.0000    29.0899
0200    000011.6882    0.2000    0.1903    0.6055    0.0000    29.3386
0201    000011.2661    0.2000    0.1905    0.6058    0.0000    29.1493
0202    000011.2437    0.2020    0.1906    0.6057    0.0000    29.2759
0203    000011.2437    0.2020    0.1914    0.6056    0.0000    29.4797
0204    000011.2661    0.2000    0.1904    0.6059    0.0000    29.2196
0205    000011.5512    0.2000    0.1910    0.6059    0.0002    29.3569
0206    000011.2661    0.2000    0.1913    0.6053    0.0000    29.4758
0207    000011.2661    0.2000    0.1901    0.6061    0.0000    29.3494
0208    000011.3548    0.1980    0.1904    0.6052    0.0000    29.6630
0209    000011.6048    0.1980    0.1914    0.6053    0.0000    29.5847
0210    000011.2879    0.2000    0.1911    0.6044    0.0000    29.3659
0211    000011.2661    0.2000    0.1904    0.6049    0.0000    29.5454
0212    000011.2661    0.2000    0.1910    0.6047    0.0000    29.3577
0213    000011.2661    0.2000    0.1908    0.6049    0.0000    29.2341
0214    000011.5076    0.2000    0.1897    0.6048    0.0000    29.2413
0215    000011.2661    0.2000    0.1908    0.6053    0.0000    29.1687
0216    000011.2661    0.2000    0.1900    0.6047    0.0000    28.9553
0217    000011.2661    0.2000    0.1906    0.6050    0.0000    29.5852
0218    000011.2661    0.2000    0.1907    0.6051    0.0000    28.8296
0219    000011.2661    0.2000    0.1909    0.6047    0.0000    29.3449
0220    000011.2661    0.2000    0.1901    0.6054    0.0000    29.5740
0221    000011.2661    0.2000    0.1902    0.6046    0.0000    29.4275
0222    000011.2661    0.2000    0.1900    0.6047    0.0000    28.9040
0223    000011.2661    0.2000    0.1902    0.6051    0.0000    29.2513
0224    000011.2661    0.2000    0.1902    0.6051    0.0000    29.3444
0225    000011.2661    0.2000    0.1908    0.6047    0.0000    29.3099
0226    000011.2661    0.2000    0.1900    0.6053    0.0000    29.2640
0227    000011.2661    0.2000    0.1904    0.6052    0.0000    29.2594
0228    000011.2661    0.2000    0.1903    0.6052    0.0000    29.1107
0229    000011.2661    0.2000    0.1908    0.6047    0.0000    29.3567
0230    000011.2661    0.2000    0.1913    0.6052    0.0000    29.7385
0231    000011.3965    0.2000    0.1899    0.6052    0.0000    29.5729
0232    000011.2704    0.2000    0.1902    0.6050    0.0000    29.7202
0233    000011.2661    0.2000    0.1904    0.6052    0.0000    29.1108
0234    000011.2661    0.2000    0.1908    0.6053    0.0000    29.4009
0235    000011.2661    0.2000    0.1912    0.6055    0.0000    29.2204
0236    000011.2661    0.2000    0.1910    0.6055    0.0000    29.4028
0237    000011.2661    0.2000    0.1908    0.6051    0.0000    28.9825
0238    000011.2704    0.2000    0.1912    0.6056    0.0000    29.2227
0239    000011.2661    0.2000    0.1923    0.6042    0.0000    28.9570
0240    000011.2661    0.2000    0.1914    0.6048    0.0000    29.3907
0241    000011.4798    0.2000    0.1902    0.6052    0.0000    29.8049
0242    000011.2661    0.2000    0.1914    0.6049    0.0000    29.1784
0243    000011.2661    0.2000    0.1907    0.6049    0.0000    29.0869
0244    000011.2661    0.2000    0.1904    0.6053    0.0000    29.4813
0245    000011.2661    0.2000    0.1910    0.6049    0.0000    28.9059
0246    000011.2437    0.2020    0.1912    0.6052    0.0000    29.4054
0247    000011.2661    0.2000    0.1899    0.6053    0.0000    29.3377
0248    000011.2661    0.2000    0.1907    0.6053    0.0000    29.5543
0249    000011.2661    0.2000    0.1907    0.6053    0.0000    29.4994
0250    000011.2661    0.2000    0.1907    0.6051    0.0000    29.2563
0251    000011.2437    0.2020    0.1906    0.6055    0.0000    29.1061
0252    000011.2661    0.2000    0.1905    0.6053    0.0000    29.6349
0253    000011.4630    0.1980    0.1901    0.6051    0.0001    28.9392
0254    000011.2661    0.2000    0.1909    0.6067    0.0000    29.2972
0255    000011.2661    0.2000    0.1907    0.6065    0.0000    29.3635
0256    000011.2661    0.2000    0.1915    0.6059    0.0000    29.6136
0257    000011.2661    0.2000    0.1911    0.6068    0.0000    29.0301
0258    000011.2661    0.2000    0.1913    0.6066    0.0000    29.2735
0259    000011.2661    0.2000    0.1914    0.6064    0.0000    29.2143
0260    000011.2661    0.2000    0.1910    0.6067    0.0000    29.4292
0261    000011.2661    0.2000    0.1907    0.6065    0.0000    29.1819
0262    000011.2661    0.2000    0.1923    0.6065    0.0000    29.6648
0263    000011.2661    0.2000    0.1908    0.6065    0.0000    29.1789
0264    000011.5354    0.2000    0.1941    0.6106    0.0000    29.2818
0265    000011.2661    0.2000    0.1945    0.6106    0.0000    29.0552
0266    000011.3548    0.2000    0.1911    0.6056    0.0000    29.1919
0267    000011.2661    0.2000    0.1899    0.6054    0.0000    29.6252
0268    000011.2661    0.2000    0.1911    0.6055    0.0000    28.9899
0269    000011.2661    0.2000    0.1910    0.6049    0.0000    29.0982
0270    000011.2661    0.2000    0.1905    0.6058    0.0000    29.1000
0271    000011.7769    0.1980    0.1901    0.6049    0.0000    29.1659
0272    000011.2661    0.2000    0.1910    0.6053    0.0000    29.0393
0273    000011.2661    0.2000    0.1902    0.6048    0.0000    29.3217
0274    000011.2661    0.2000    0.1899    0.6050    0.0000    29.5223
0275    000011.2661    0.2000    0.1910    0.6049    0.0000    29.3417
0276    000011.2661    0.2000    0.1903    0.6050    0.0000    29.1614
0277    000011.2661    0.2000    0.1901    0.6056    0.0000    29.2596
0278    000011.2661    0.2000    0.1912    0.6041    0.0000    29.2686
0279    000011.2661    0.2000    0.1900    0.6052    0.0000    29.5545
0280    000011.2661    0.2000    0.1893    0.6043    0.0000    29.5253
0281    000011.2661    0.2000    0.1906    0.6040    0.0000    28.9586
0282    000011.2563    0.2020    0.1908    0.6049    0.0000    29.2406
0283    000011.2661    0.2000    0.1909    0.6053    0.0000    29.3011
0284    000011.2661    0.2000    0.1904    0.6047    0.0000    29.3419
0285    000011.2661    0.2000    0.1905    0.6048    0.0000    29.8575
0286    000011.2661    0.2000    0.1912    0.6049    0.0000    29.0412
0287    000011.2661    0.2000    0.1911    0.6047    0.0000    29.3664
0288    000011.2661    0.2000    0.1901    0.6044    0.0000    28.8888
0289    000011.2462    0.2020    0.1903    0.6049    0.0000    29.3108
0290    000011.2661    0.2000    0.1909    0.6052    0.0000    28.9220
0291    000011.2661    0.2000    0.1907    0.6048    0.0000    29.2713
0292    000011.2661    0.2000    0.1908    0.6051    0.0000    29.4648
0293    000011.2661    0.2000    0.1902    0.6047    0.0000    29.1403
0294    000011.2424    0.2020    0.1904    0.6052    0.0003    29.3566
0295    000011.2661    0.2000    0.1912    0.6041    0.0000    29.2374
0296    000011.2661    0.2000    0.1903    0.6047    0.0000    29.3447
0297    000011.2661    0.2000    0.1900    0.6049    0.0000    29.4500
0298    000011.2661    0.2000    0.1906    0.6050    0.0000    29.6795
0299    000011.2661    0.2000    0.1910    0.6045    0.0000    28.8946
0300    000011.2661    0.2000    0.1903    0.6047    0.0000    28.9824
0301    000011.2661    0.2000    0.1905    0.6049    0.0000    29.4222
0302    000011.2661    0.2000    0.1905    0.6046    0.0000    29.7747
0303    000011.5071    0.2000    0.1910    0.6044    0.0002    29.2137
0304    000011.2661    0.2000    0.1909    0.6044    0.0000    29.0114
0305    000011.4483    0.2000    0.1906    0.6045    0.0001    29.5033
0306    000011.2661    0.2000    0.1914    0.6051    0.0000    29.2586
0307    000011.2661    0.2000    0.1904    0.6053    0.0000    30.6225
0308    000011.6187    0.2000    0.1909    0.6051    0.0000    29.2438
0309    000011.3002    0.2000    0.1904    0.6052    0.0000    29.6037
0310    000011.2661    0.2000    0.1911    0.6053    0.0000    29.3204
0311    000011.2661    0.2000    0.1908    0.6053    0.0000    29.5014
0312    000011.2661    0.2000    0.1910    0.6056    0.0000    29.5136
0313    000011.2661    0.2000    0.1916    0.6051    0.0000    29.5178
0314    000011.2661    0.2000    0.1906    0.6054    0.0000    29.6509
0315    000011.2661    0.2000    0.1908    0.6056    0.0000    29.1882
0316    000011.2661    0.2000    0.1897    0.6052    0.0000    29.2004
0317    000011.2661    0.2000    0.1916    0.6052    0.0000    29.0926
0318    000011.2661    0.2000    0.1910    0.6053    0.0000    29.5252
0319    000011.2661    0.2000    0.1911    0.6056    0.0000    29.0279
0320    000011.2661    0.2000    0.1904    0.6052    0.0000    29.1480
0321    000011.2437    0.2020    0.1912    0.6054    0.0000    29.0311
0322    000011.2661    0.2000    0.1907    0.6053    0.0000    29.8014
0323    000011.7020    0.1980    0.1913    0.6064    0.0000    29.3199
0324    000011.7020    0.1980    0.1912    0.6054    0.0000    28.8845
0325    000011.2661    0.2000    0.1907    0.6052    0.0000    29.0984
0326    000011.2661    0.2000    0.1909    0.6047    0.0000    29.2316
0327    000011.2661    0.2000    0.1912    0.6054    0.0000    29.5518
0328    000011.2661    0.2000    0.1904    0.6057    0.0000    29.6802
0329    000011.2661    0.2000    0.1903    0.6056    0.0000    29.5658
0330    000011.2661    0.2000    0.1903    0.6051    0.0000    29.5249
0331    000011.2661    0.2000    0.1918    0.6057    0.0000    29.4418
0332    000011.2661    0.2000    0.1909    0.6059    0.0000    29.1856
0333    000011.2661    0.2000    0.1908    0.6053    0.0000    29.2808
0334    000011.2661    0.2000    0.1901    0.6051    0.0000    29.4582
0335    000011.2661    0.2000    0.1906    0.6049    0.0000    29.2728
0336    000011.2661    0.2000    0.1910    0.6052    0.0000    29.0043
0337    000011.2661    0.2000    0.1914    0.6049    0.0000    29.1646
0338    000011.2661    0.2000    0.1915    0.6053    0.0000    29.2299
0339    000011.2661    0.2000    0.1910    0.6057    0.0000    29.1868
0340    000011.2661    0.2000    0.1913    0.6051    0.0000    29.9807
0341    000011.2661    0.2000    0.1918    0.6055    0.0000    29.2330
0342    000011.2661    0.2000    0.1911    0.6052    0.0000    29.3005
0343    000011.6326    0.2000    0.1908    0.6058    0.0000    28.9720
0344    000011.2437    0.2020    0.1904    0.6051    0.0000    29.1039
0345    000011.3410    0.2000    0.1908    0.6050    0.0000    29.3734
0346    000011.2661    0.2000    0.1906    0.6043    0.0000    29.4560
0347    000011.2661    0.2000    0.1905    0.6040    0.0000    29.0208
0348    000011.3826    0.2000    0.1906    0.6035    0.0000    29.1096
0349    000011.2661    0.2000    0.1909    0.6032    0.0000    29.3772
0350    000011.2661    0.2000    0.1902    0.6034    0.0000    29.2448
0351    000011.2661    0.2000    0.1910    0.6041    0.0000    29.6523
0352    000011.2661    0.2000    0.1915    0.6036    0.0000    29.2887
0353    000011.2661    0.2000    0.1904    0.6034    0.0000    28.9023
0354    000011.2661    0.2000    0.1903    0.6037    0.0000    29.1296
0355    000011.2441    0.2020    0.1911    0.6032    0.0000    29.2460
0356    000011.2661    0.2000    0.1912    0.6033    0.0000    29.0644
0357    000011.2661    0.2000    0.1903    0.6036    0.0000    29.3254
0358    000011.2661    0.2000    0.1901    0.6037    0.0000    29.2317
0359    000011.2661    0.2000    0.1904    0.6037    0.0000    29.0949
0360    000011.2661    0.2000    0.1895    0.6037    0.0000    29.2370
0361    000011.2661    0.2000    0.1908    0.6044    0.0000    29.4039
0362    000011.2661    0.2000    0.1905    0.6039    0.0000    29.5832
0363    000011.2661    0.2000    0.1900    0.6030    0.0000    29.8367
0364    000011.2661    0.2000    0.1913    0.6037    0.0000    29.1616
0365    000011.2661    0.2000    0.1897    0.6036    0.0000    29.2700
0366    000011.2661    0.2000    0.1909    0.6033    0.0000    28.8757
0367    000011.2661    0.2000    0.1899    0.6038    0.0000    29.1852
0368    000011.3601    0.2000    0.1899    0.6042    0.0001    29.2849
0369    000011.2661    0.2000    0.1901    0.6035    0.0000    29.3434
0370    000011.2661    0.2000    0.1900    0.6032    0.0000    29.0803
0371    000011.2661    0.2000    0.1908    0.6035    0.0000    29.1664
0372    000011.2462    0.2020    0.1895    0.6037    0.0000    29.0966
0373    000011.2661    0.2000    0.1903    0.6035    0.0000    29.4106
0374    000011.2661    0.2000    0.1908    0.6030    0.0000    29.0237
0375    000011.2661    0.2000    0.1907    0.6034    0.0000    29.1155
0376    000011.2661    0.2000    0.1907    0.6034    0.0000    29.1988
0377    000011.2661    0.2000    0.1910    0.6034    0.0000    29.0856
0378    000011.2661    0.2000    0.1897    0.6041    0.0000    29.2840
0379    000011.2661    0.2000    0.1902    0.6036    0.0000    29.2170
0380    000011.2661    0.2000    0.1900    0.6044    0.0000    29.0284
0381    000011.2661    0.2000    0.1897    0.6032    0.0000    29.5804
0382    000011.2661    0.2000    0.1911    0.6033    0.0000    29.0813
0383    000011.2661    0.2000    0.1899    0.6035    0.0000    29.3757
0384    000011.2661    0.2000    0.1903    0.6035    0.0000    29.2651
0385    000011.2661    0.2000    0.1906    0.6031    0.0000    29.2339
0386    000011.2661    0.2000    0.1913    0.6037    0.0000    28.9020
0387    000011.2661    0.2000    0.1903    0.6039    0.0000    29.1669
0388    000011.2661    0.2000    0.1911    0.6036    0.0000    29.3350
0389    000011.2661    0.2000    0.1904    0.6033    0.0000    29.4332
0390    000011.2661    0.2000    0.1894    0.6033    0.0000    29.2971
0391    000011.2661    0.2000    0.1903    0.6037    0.0000    29.2515
0392    000011.2661    0.2000    0.1899    0.6041    0.0000    29.2951
0393    000011.2661    0.2000    0.1904    0.6041    0.0000    29.6024
0394    000011.2661    0.2000    0.1904    0.6030    0.0000    29.4107
0395    000011.2661    0.2000    0.1912    0.6039    0.0000    29.8576
0396    000011.2661    0.2000    0.1912    0.6034    0.0000    28.7698
0397    000011.2563    0.2020    0.1905    0.6031    0.0000    29.1124
0398    000011.2661    0.2000    0.1903    0.6038    0.0000    29.2252
0399    000011.2702    0.1980    0.1907    0.6032    0.0000    29.4333
0400    000011.2661    0.2000    0.1909    0.6036    0.0000    29.3622
