Namespace(batch_size=138, burnin=10, conv_bias=True, dataset='DNMNIST', delta_t=1, downsampling=2, epochs=401, fc_bias=True, init_gain_aux=1e-08, init_gain_conv1=1e-08, init_gain_conv2=1e-08, init_gain_conv3=1e-08, init_gain_fc=1e-08, k1=7, k2=7, k3=7, log_int=5, logfile=True, lr=1e-12, lr_div=100, n_train=64, oc1=32, oc2=64, oc3=64, padding=2, save_int=5, tau_mem_high=20, tau_mem_low=20, tau_ref_high=2, tau_ref_low=2, tau_syn_high=7.5, tau_syn_low=7.5, thr=0.0, train_samples=100, train_tau=False)
2d99f1ec-2134-443d-bab6-569173b2e240
Start Training Backbone
Epoch 1 | Batch 0/47 | Loss 17.7483 | Rotate Loss 7.7881 | Accuracy 0.724638 | Rotate Accuracy 24.6377 | Time 18.9267
Epoch 1 | Batch 5/47 | Loss 16.7229 | Rotate Loss 6.7429 | Accuracy 1.932367 | Rotate Accuracy 26.8116 | Time 19.2296
Epoch 1 | Batch 10/47 | Loss 16.4537 | Rotate Loss 7.2752 | Accuracy 1.976285 | Rotate Accuracy 26.1528 | Time 19.5239
Epoch 1 | Batch 15/47 | Loss 16.1269 | Rotate Loss 7.5056 | Accuracy 2.083333 | Rotate Accuracy 26.2228 | Time 19.0971
Epoch 1 | Batch 20/47 | Loss 16.0473 | Rotate Loss 7.5964 | Accuracy 1.897861 | Rotate Accuracy 25.6384 | Time 19.4351
Epoch 1 | Batch 25/47 | Loss 15.9534 | Rotate Loss 7.3835 | Accuracy 1.895206 | Rotate Accuracy 25.5574 | Time 19.2637
Epoch 1 | Batch 30/47 | Loss 15.7746 | Rotate Loss 7.3041 | Accuracy 1.916784 | Rotate Accuracy 26.1337 | Time 18.8681
Epoch 1 | Batch 35/47 | Loss 15.6107 | Rotate Loss 7.3788 | Accuracy 1.831723 | Rotate Accuracy 25.6441 | Time 18.7766
Epoch 1 | Batch 40/47 | Loss 15.4750 | Rotate Loss 7.2624 | Accuracy 1.802757 | Rotate Accuracy 25.9632 | Time 18.3651
Epoch 1 | Batch 45/47 | Loss 15.4040 | Rotate Loss 7.1792 | Accuracy 1.748582 | Rotate Accuracy 26.1500 | Time 19.0215
Epoch 1 : Accuracy 1.609375, Rotate Accuracy 28.046875, Time 1497.351326
Epoch 2 | Batch 0/47 | Loss 13.4060 | Rotate Loss 6.8257 | Accuracy 2.173913 | Rotate Accuracy 32.6087 | Time 19.1907
Epoch 2 | Batch 5/47 | Loss 13.6029 | Rotate Loss 6.3813 | Accuracy 1.449275 | Rotate Accuracy 30.3140 | Time 18.8737
Epoch 2 | Batch 10/47 | Loss 13.5829 | Rotate Loss 5.7906 | Accuracy 1.581028 | Rotate Accuracy 31.4888 | Time 18.9276
Epoch 2 | Batch 15/47 | Loss 13.5758 | Rotate Loss 5.5245 | Accuracy 1.313406 | Rotate Accuracy 32.2464 | Time 18.4775
Epoch 2 | Batch 20/47 | Loss 13.4359 | Rotate Loss 5.1594 | Accuracy 1.276743 | Rotate Accuracy 32.8502 | Time 18.7578
Epoch 2 | Batch 25/47 | Loss 13.3281 | Rotate Loss 4.8202 | Accuracy 1.226310 | Rotate Accuracy 33.5842 | Time 18.7842
Epoch 2 | Batch 30/47 | Loss 13.2799 | Rotate Loss 4.5134 | Accuracy 1.192146 | Rotate Accuracy 33.4736 | Time 18.6921
Epoch 2 | Batch 35/47 | Loss 13.0956 | Rotate Loss 4.1808 | Accuracy 1.268116 | Rotate Accuracy 33.8164 | Time 18.5995
Epoch 2 | Batch 40/47 | Loss 12.9810 | Rotate Loss 3.9416 | Accuracy 1.325557 | Rotate Accuracy 34.2170 | Time 18.3454
Epoch 2 | Batch 45/47 | Loss 12.8793 | Rotate Loss 3.7322 | Accuracy 1.275992 | Rotate Accuracy 34.6723 | Time 18.6710
