Namespace(batch_size=138, burnin=10, conv_bias=True, dataset='DNMNIST', delta_t=1, downsampling=2, epochs=401, fc_bias=True, init_gain_aux=1e-10, init_gain_conv1=1e-10, init_gain_conv2=1e-10, init_gain_conv3=1e-10, init_gain_fc=1e-10, k1=7, k2=7, k3=7, log_int=5, logfile=True, lr=1e-12, lr_div=100, n_train=64, oc1=32, oc2=64, oc3=64, padding=2, save_int=5, tau_mem_high=20.0, tau_mem_low=20.0, tau_ref_high=2.5, tau_ref_low=2.5, tau_syn_high=10, tau_syn_low=10, thr=0.0, train_samples=100, train_tau=False)
04782c6e-0b7f-4447-8d03-4c9cc0fa155d
Start Training Backbone
Epoch 1 | Batch 0/47 | Loss 8.1505 | Rotate Loss 4.6000 | Accuracy 0.724638 | Rotate Accuracy 18.8406 | Time 19.1613
Epoch 1 | Batch 5/47 | Loss 7.4144 | Rotate Loss 3.5902 | Accuracy 1.207729 | Rotate Accuracy 27.2947 | Time 19.5441
Epoch 1 | Batch 10/47 | Loss 6.9476 | Rotate Loss 2.6755 | Accuracy 0.922266 | Rotate Accuracy 30.5665 | Time 18.6989
Epoch 1 | Batch 15/47 | Loss 6.8326 | Rotate Loss 2.3230 | Accuracy 1.358696 | Rotate Accuracy 30.9330 | Time 19.7482
Epoch 1 | Batch 20/47 | Loss 6.7939 | Rotate Loss 2.1056 | Accuracy 1.552795 | Rotate Accuracy 33.5404 | Time 19.3177
Epoch 1 | Batch 25/47 | Loss 6.7062 | Rotate Loss 1.9818 | Accuracy 1.421405 | Rotate Accuracy 36.5385 | Time 18.5001
Epoch 1 | Batch 30/47 | Loss 6.6480 | Rotate Loss 1.8596 | Accuracy 1.496026 | Rotate Accuracy 38.5227 | Time 18.9945
Epoch 1 | Batch 35/47 | Loss 6.5360 | Rotate Loss 1.7759 | Accuracy 1.509662 | Rotate Accuracy 40.1570 | Time 18.9114
Epoch 1 | Batch 40/47 | Loss 6.4625 | Rotate Loss 1.7763 | Accuracy 1.537646 | Rotate Accuracy 40.8271 | Time 19.1733
Epoch 1 | Batch 45/47 | Loss 6.4529 | Rotate Loss 1.7704 | Accuracy 1.512287 | Rotate Accuracy 41.2886 | Time 19.2509
Epoch 1 : Accuracy 1.703125, Rotate Accuracy 35.062500, Time 1530.381720
Epoch 2 | Batch 0/47 | Loss 6.7023 | Rotate Loss 1.8997 | Accuracy 3.623188 | Rotate Accuracy 27.5362 | Time 19.3021
Epoch 2 | Batch 5/47 | Loss 6.5748 | Rotate Loss 1.4068 | Accuracy 1.570048 | Rotate Accuracy 35.3865 | Time 19.5896
Epoch 2 | Batch 10/47 | Loss 6.5615 | Rotate Loss 1.3804 | Accuracy 1.778656 | Rotate Accuracy 39.0646 | Time 19.0316
Epoch 2 | Batch 15/47 | Loss 6.4778 | Rotate Loss 1.3595 | Accuracy 1.630435 | Rotate Accuracy 39.9909 | Time 19.3781
Epoch 2 | Batch 20/47 | Loss 6.4150 | Rotate Loss 1.3569 | Accuracy 1.690821 | Rotate Accuracy 42.3395 | Time 18.6113
Epoch 2 | Batch 25/47 | Loss 6.3578 | Rotate Loss 1.3484 | Accuracy 1.644370 | Rotate Accuracy 43.4783 | Time 18.8857
Epoch 2 | Batch 30/47 | Loss 6.3052 | Rotate Loss 1.3405 | Accuracy 1.612903 | Rotate Accuracy 44.1328 | Time 19.1131
Epoch 2 | Batch 35/47 | Loss 6.2522 | Rotate Loss 1.3527 | Accuracy 1.690821 | Rotate Accuracy 44.9678 | Time 18.7500
Epoch 2 | Batch 40/47 | Loss 6.2299 | Rotate Loss 1.3821 | Accuracy 1.661364 | Rotate Accuracy 45.6168 | Time 19.3251
Epoch 2 | Batch 45/47 | Loss 6.2219 | Rotate Loss 1.4046 | Accuracy 1.622558 | Rotate Accuracy 46.2665 | Time 18.9437
Epoch 2 : Accuracy 1.734375, Rotate Accuracy 48.562500, Time 1531.435875
Epoch 3 | Batch 0/47 | Loss 5.7676 | Rotate Loss 1.4971 | Accuracy 0.724638 | Rotate Accuracy 43.4783 | Time 19.1079
Epoch 3 | Batch 5/47 | Loss 6.0203 | Rotate Loss 1.2623 | Accuracy 1.207729 | Rotate Accuracy 50.7246 | Time 19.6664
Epoch 3 | Batch 10/47 | Loss 6.1626 | Rotate Loss 1.2108 | Accuracy 1.515152 | Rotate Accuracy 48.7484 | Time 19.6797
Epoch 3 | Batch 15/47 | Loss 6.2246 | Rotate Loss 1.1490 | Accuracy 1.630435 | Rotate Accuracy 50.1812 | Time 18.6200
Epoch 3 | Batch 20/47 | Loss 6.1485 | Rotate Loss 1.1364 | Accuracy 1.656315 | Rotate Accuracy 50.1035 | Time 19.1417
Epoch 3 | Batch 25/47 | Loss 6.1492 | Rotate Loss 1.1476 | Accuracy 1.644370 | Rotate Accuracy 50.4181 | Time 18.4377
Epoch 3 | Batch 30/47 | Loss 6.1921 | Rotate Loss 1.1802 | Accuracy 1.612903 | Rotate Accuracy 49.9532 | Time 19.6072
Epoch 3 | Batch 35/47 | Loss 6.2446 | Rotate Loss 1.2311 | Accuracy 1.549919 | Rotate Accuracy 49.9195 | Time 19.9947
Epoch 3 | Batch 40/47 | Loss 6.2655 | Rotate Loss 1.2885 | Accuracy 1.537646 | Rotate Accuracy 49.6819 | Time 19.0645
Epoch 3 | Batch 45/47 | Loss 6.2379 | Rotate Loss 1.3000 | Accuracy 1.512287 | Rotate Accuracy 49.5117 | Time 19.5539
Epoch 3 : Accuracy 1.640625, Rotate Accuracy 42.500000, Time 1531.126996
