Namespace(batch_size=138, burnin=10, conv_bias=True, dataset='DNMNIST', delta_t=1, downsampling=2, epochs=401, fc_bias=True, init_gain_aux=1e-14, init_gain_conv1=1e-14, init_gain_conv2=1e-14, init_gain_conv3=1e-14, init_gain_fc=1e-14, k1=7, k2=7, k3=7, log_int=5, logfile=True, lr=1e-12, lr_div=100, n_train=64, oc1=32, oc2=64, oc3=64, padding=2, save_int=5, tau_mem_high=20, tau_mem_low=20, tau_ref_high=2, tau_ref_low=2, tau_syn_high=7.5, tau_syn_low=7.5, thr=0.0, train_samples=100, train_tau=False)
832f82c0-5002-43fa-9b49-2a347451ac09
Start Training Backbone
Epoch 1 | Batch 0/47 | Loss 7.0546 | Rotate Loss 3.0788 | Accuracy 0.724638 | Rotate Accuracy 31.8841 | Time 19.4326
Epoch 1 | Batch 5/47 | Loss 7.3658 | Rotate Loss 4.0955 | Accuracy 1.207729 | Rotate Accuracy 25.4831 | Time 17.6831
Epoch 1 | Batch 10/47 | Loss 6.7857 | Rotate Loss 3.4959 | Accuracy 1.581028 | Rotate Accuracy 26.0211 | Time 18.6538
Epoch 1 | Batch 15/47 | Loss 6.5126 | Rotate Loss 3.3778 | Accuracy 1.539855 | Rotate Accuracy 26.2228 | Time 18.8518
Epoch 1 | Batch 20/47 | Loss 6.3026 | Rotate Loss 3.2683 | Accuracy 1.552795 | Rotate Accuracy 25.0863 | Time 19.8700
Epoch 1 | Batch 25/47 | Loss 6.1378 | Rotate Loss 3.0944 | Accuracy 1.505017 | Rotate Accuracy 25.3344 | Time 18.5917
Epoch 1 | Batch 30/47 | Loss 6.0296 | Rotate Loss 2.8993 | Accuracy 1.472651 | Rotate Accuracy 25.4091 | Time 19.2680
Epoch 1 | Batch 35/47 | Loss 5.9363 | Rotate Loss 2.7402 | Accuracy 1.509662 | Rotate Accuracy 25.3623 | Time 18.5076
Epoch 1 | Batch 40/47 | Loss 5.8188 | Rotate Loss 2.5923 | Accuracy 1.484624 | Rotate Accuracy 24.9028 | Time 18.5069
Epoch 1 | Batch 45/47 | Loss 5.7283 | Rotate Loss 2.4699 | Accuracy 1.622558 | Rotate Accuracy 24.7795 | Time 19.1265
Epoch 1 : Accuracy 1.562500, Rotate Accuracy 24.671875, Time 1506.775218
Epoch 2 | Batch 0/47 | Loss 5.6992 | Rotate Loss 3.5508 | Accuracy 2.898551 | Rotate Accuracy 20.2899 | Time 19.0991
Epoch 2 | Batch 5/47 | Loss 5.2674 | Rotate Loss 1.8483 | Accuracy 1.449275 | Rotate Accuracy 23.5507 | Time 18.7990
Epoch 2 | Batch 10/47 | Loss 5.2238 | Rotate Loss 1.8132 | Accuracy 1.449275 | Rotate Accuracy 25.8235 | Time 18.0603
Epoch 2 | Batch 15/47 | Loss 5.1824 | Rotate Loss 1.7129 | Accuracy 1.222826 | Rotate Accuracy 25.4529 | Time 18.5840
Epoch 2 | Batch 20/47 | Loss 5.1387 | Rotate Loss 1.6618 | Accuracy 1.345756 | Rotate Accuracy 25.5349 | Time 18.7370
Epoch 2 | Batch 25/47 | Loss 5.1157 | Rotate Loss 1.6282 | Accuracy 1.309922 | Rotate Accuracy 25.8361 | Time 19.0208
Epoch 2 | Batch 30/47 | Loss 5.1244 | Rotate Loss 1.6094 | Accuracy 1.215521 | Rotate Accuracy 25.6896 | Time 18.5474
Epoch 2 | Batch 35/47 | Loss 5.1063 | Rotate Loss 1.5905 | Accuracy 1.247987 | Rotate Accuracy 25.8052 | Time 19.0288
Epoch 2 | Batch 40/47 | Loss 5.0789 | Rotate Loss 1.5800 | Accuracy 1.343231 | Rotate Accuracy 25.9102 | Time 17.9560
Epoch 2 | Batch 45/47 | Loss 5.0322 | Rotate Loss 1.6234 | Accuracy 1.417769 | Rotate Accuracy 25.8349 | Time 18.1144
Epoch 2 : Accuracy 1.562500, Rotate Accuracy 25.359375, Time 1500.797787
Epoch 3 | Batch 0/47 | Loss 5.4045 | Rotate Loss 1.5934 | Accuracy 1.449275 | Rotate Accuracy 18.1159 | Time 19.7968
Epoch 3 | Batch 5/47 | Loss 5.1352 | Rotate Loss 1.5154 | Accuracy 1.811594 | Rotate Accuracy 25.2415 | Time 18.3466
Epoch 3 | Batch 10/47 | Loss 4.9877 | Rotate Loss 1.5015 | Accuracy 1.778656 | Rotate Accuracy 25.2306 | Time 18.7126
Epoch 3 | Batch 15/47 | Loss 4.9357 | Rotate Loss 1.4938 | Accuracy 1.539855 | Rotate Accuracy 24.8188 | Time 19.3451
Epoch 3 | Batch 20/47 | Loss 4.9194 | Rotate Loss 1.4868 | Accuracy 1.518288 | Rotate Accuracy 25.2243 | Time 18.8753
Epoch 3 | Batch 25/47 | Loss 4.8668 | Rotate Loss 1.4827 | Accuracy 1.421405 | Rotate Accuracy 25.1951 | Time 18.7712
Epoch 3 | Batch 30/47 | Loss 4.8434 | Rotate Loss 1.4835 | Accuracy 1.309023 | Rotate Accuracy 25.1519 | Time 18.9576
Epoch 3 | Batch 35/47 | Loss 4.8342 | Rotate Loss 1.4827 | Accuracy 1.429147 | Rotate Accuracy 25.2013 | Time 18.8859
Epoch 3 | Batch 40/47 | Loss 4.8601 | Rotate Loss 1.4816 | Accuracy 1.449275 | Rotate Accuracy 25.2563 | Time 19.1362
Epoch 3 | Batch 45/47 | Loss 4.8474 | Rotate Loss 1.4800 | Accuracy 1.480781 | Rotate Accuracy 25.0788 | Time 18.7526
Epoch 3 : Accuracy 1.578125, Rotate Accuracy 25.015625, Time 1514.591277
Epoch 4 | Batch 0/47 | Loss 4.4179 | Rotate Loss 1.4530 | Accuracy 4.347826 | Rotate Accuracy 28.9855 | Time 18.9990
Epoch 4 | Batch 5/47 | Loss 5.4940 | Rotate Loss 2.4942 | Accuracy 2.294686 | Rotate Accuracy 30.5556 | Time 19.3953
