Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Start Training
Epoch   Loss           Accuracy  S_Conv1   S_Conv2   S_Class   Time
0391    000008.3138    0.2500    0.2212    0.5557    0.9667    24.1372
0392    000008.3138    0.2500    0.2192    0.5554    0.9667    24.0791
0393    000008.3177    0.2500    0.2221    0.5546    0.9667    24.1866
0394    000008.3177    0.2500    0.2210    0.5546    0.9667    24.0212
0395    000008.3098    0.2500    0.2199    0.5561    0.9667    24.4626
0396    000008.3177    0.2500    0.2176    0.5552    0.9667    24.2679
0397    000008.3177    0.2500    0.2201    0.5552    0.9667    24.1855
0398    000008.3138    0.2500    0.2186    0.5563    0.9667    24.1384
0399    000008.3138    0.2500    0.2177    0.5558    0.9667    24.5193
0400    000008.3106    0.2525    0.2200    0.5564    0.9664    24.1873
0401    000008.3177    0.2500    0.2208    0.5548    0.9667    24.1816
0402    000008.3177    0.2500    0.2201    0.5553    0.9667    24.2499
0403    000008.3177    0.2500    0.2203    0.5542    0.9667    24.3303
0404    000008.3177    0.2500    0.2204    0.5550    0.9667    24.3076
0405    000008.3177    0.2500    0.2222    0.5551    0.9667    23.9600
0406    000008.3154    0.2500    0.2201    0.5539    0.9667    24.4286
0407    000008.3177    0.2500    0.2199    0.5534    0.9667    24.0889
0408    000008.3177    0.2500    0.2201    0.5535    0.9667    24.4519
0409    000008.3177    0.2500    0.2177    0.5559    0.9667    23.9990
0410    000008.3177    0.2500    0.2182    0.5545    0.9667    24.0728
0411    000008.3072    0.2500    0.2193    0.5535    0.9664    24.0753
0412    000008.3177    0.2500    0.2178    0.5543    0.9667    24.0476
0413    000008.3138    0.2500    0.2187    0.5539    0.9667    24.3634
0414    000008.3177    0.2500    0.2180    0.5537    0.9667    24.0374
0415    000008.3177    0.2500    0.2210    0.5534    0.9667    24.5699
0416    000008.3177    0.2500    0.2169    0.5541    0.9667    24.2235
0417    000008.3177    0.2500    0.2183    0.5547    0.9667    24.3589
0418    000008.7641    0.2500    0.2188    0.5544    0.9667    24.1098
0419    000008.3177    0.2500    0.2192    0.5527    0.9667    24.0756
0420    000008.4904    0.2475    0.2183    0.5508    0.9667    24.2085
0421    000008.3138    0.2500    0.2201    0.5500    0.9667    24.3329
0422    000008.3177    0.2500    0.2190    0.5510    0.9667    24.1261
0423    000008.7606    0.2500    0.2194    0.5507    0.9663    23.9867
0424    000008.3138    0.2500    0.2185    0.5503    0.9667    24.2991
0425    000008.3177    0.2500    0.2176    0.5500    0.9667    24.1071
0426    000008.3177    0.2500    0.2188    0.5508    0.9667    23.9734
0427    000008.3177    0.2500    0.2178    0.5509    0.9667    24.2396
0428    000008.3177    0.2500    0.2184    0.5504    0.9667    24.3284
0429    000008.3138    0.2500    0.2191    0.5490    0.9667    24.0528
0430    000008.4463    0.2475    0.2180    0.5492    0.9667    24.1936
0431    000008.3106    0.2500    0.2207    0.5483    0.9662    24.3033
0432    000008.3177    0.2500    0.2193    0.5484    0.9667    24.4353
0433    000008.3177    0.2500    0.2164    0.5498    0.9667    24.2098
0434    000008.3177    0.2500    0.2175    0.5497    0.9667    24.3171
0435    000008.3106    0.2500    0.2210    0.5482    0.9663    24.3479
0436    000008.3138    0.2500    0.2195    0.5486    0.9667    24.0566
0437    000008.3177    0.2500    0.2203    0.5492    0.9667    24.3008
0438    000008.3177    0.2500    0.2212    0.5482    0.9667    24.2053
0439    000008.3177    0.2500    0.2210    0.5481    0.9667    24.3331
0440    000008.3138    0.2500    0.2184    0.5488    0.9667    24.2376
0441    000008.3177    0.2500    0.2174    0.5498    0.9667    24.1245
0442    000008.3213    0.2500    0.2176    0.5492    0.9667    24.0367
0443    000008.8792    0.2500    0.2175    0.5473    0.9667    23.8347
0444    000008.3138    0.2500    0.2185    0.5484    0.9667    24.3211
0445    000008.3177    0.2500    0.2179    0.5481    0.9667    23.8749
0446    000008.3138    0.2500    0.2172    0.5472    0.9667    24.2515
0447    000008.3106    0.2500    0.2178    0.5477    0.9658    24.1611
0448    000008.3138    0.2500    0.2167    0.5469    0.9667    24.0147
0449    000008.3177    0.2500    0.2142    0.5486    0.9667    23.8411
0450    000008.3694    0.2500    0.2193    0.5493    0.9667    23.9863
0451    000008.3177    0.2500    0.2183    0.5487    0.9667    23.9941
0452    000008.3177    0.2500    0.2169    0.5498    0.9667    24.2762
0453    000008.3138    0.2500    0.2195    0.5490    0.9667    23.8114
0454    000008.3138    0.2500    0.2177    0.5495    0.9667    23.9105
0455    000008.3114    0.2500    0.2162    0.5478    0.9667    23.7312
0456    000008.3177    0.2500    0.2175    0.5479    0.9667    24.2462
0457    000008.3177    0.2500    0.2169    0.5476    0.9667    24.1226
0458    000008.3177    0.2500    0.2168    0.5484    0.9667    24.4102
0459    000008.4804    0.2500    0.2196    0.5495    0.9667    23.9223
0460    000008.3556    0.2500    0.2170    0.5491    0.9667    24.5923
0461    000008.3517    0.2500    0.2175    0.5479    0.9667    24.6866
0462    000008.3177    0.2500    0.2165    0.5484    0.9667    24.2981
0463    000008.3177    0.2500    0.2168    0.5468    0.9667    23.7467
0464    000008.3144    0.2500    0.2174    0.5468    0.9667    24.0302
0465    000008.3138    0.2500    0.2151    0.5467    0.9667    24.2623
0466    000008.3177    0.2500    0.2173    0.5468    0.9667    23.8586
0467    000008.3177    0.2500    0.2165    0.5468    0.9667    24.0943
0468    000008.3177    0.2500    0.2162    0.5484    0.9667    23.8252
0469    000008.3138    0.2500    0.2173    0.5462    0.9667    23.9683
0470    000008.3177    0.2500    0.2163    0.5466    0.9667    24.3021
0471    000008.3177    0.2500    0.2192    0.5472    0.9667    24.0177
0472    000008.3177    0.2500    0.2159    0.5486    0.9667    24.0903
0473    000008.3138    0.2500    0.2179    0.5466    0.9667    24.1442
0474    000008.3820    0.2475    0.2169    0.5471    0.9666    24.6201
0475    000008.3138    0.2500    0.2192    0.5465    0.9667    24.1226
0476    000008.3177    0.2500    0.2189    0.5471    0.9667    24.1879
0477    000008.3177    0.2500    0.2171    0.5464    0.9667    24.0798
0478    000008.3177    0.2500    0.2182    0.5466    0.9667    23.8760
0479    000008.3177    0.2500    0.2152    0.5471    0.9667    23.9968
0480    000008.3138    0.2500    0.2175    0.5470    0.9667    23.9489
0481    000008.3138    0.2500    0.2178    0.5473    0.9667    24.2190
0482    000008.3517    0.2500    0.2163    0.5474    0.9667    24.1212
0483    000008.3098    0.2525    0.2165    0.5480    0.9667    24.3919
0484    000008.3177    0.2500    0.2171    0.5476    0.9667    24.3481
0485    000008.3138    0.2500    0.2168    0.5482    0.9667    24.0533
0486    000008.3098    0.2500    0.2167    0.5484    0.9667    23.9981
0487    000008.3292    0.2500    0.2171    0.5469    0.9667    24.2760
0488    000008.5221    0.2500    0.2190    0.5474    0.9667    23.9440
0489    000008.3177    0.2500    0.2171    0.5477    0.9667    24.0209
0490    000008.3140    0.2500    0.2173    0.5473    0.9667    23.9332
0491    000008.3138    0.2500    0.2159    0.5481    0.9667    23.9748
0492    000008.3177    0.2500    0.2170    0.5475    0.9667    24.4887
0493    000008.3177    0.2500    0.2190    0.5471    0.9667    24.3182
0494    000008.3138    0.2500    0.2171    0.5472    0.9667    24.6103
0495    000008.3177    0.2500    0.2163    0.5488    0.9667    24.5850
0496    000008.3177    0.2500    0.2177    0.5474    0.9667    23.9401
0497    000008.3177    0.2500    0.2185    0.5461    0.9667    25.5745
0498    000008.4110    0.2500    0.2165    0.5462    0.9667    24.0272
0499    000008.3138    0.2500    0.2157    0.5476    0.9667    24.3292
0500    000008.3177    0.2500    0.2171    0.5480    0.9667    24.3412
Start Testing
Test Accuracy: 0.2500 Test Time  9.8216 
