Namespace(batch_size=138, burnin=10, conv_bias=True, dataset='DNMNIST', delta_t=1, downsampling=2, epochs=401, fc_bias=True, init_gain_aux=1e-10, init_gain_conv1=1e-10, init_gain_conv2=1e-10, init_gain_conv3=1e-10, init_gain_fc=1e-10, k1=7, k2=7, k3=7, log_int=5, logfile=True, lr=1e-12, lr_div=100, n_train=64, oc1=32, oc2=64, oc3=64, padding=2, save_int=5, tau_mem_high=20.0, tau_mem_low=20.0, tau_ref_high=2.5, tau_ref_low=2.5, tau_syn_high=10, tau_syn_low=10, thr=0.0, train_samples=100, train_tau=False)
448dc72f-fac6-4af9-b6f9-b9d4a583b2e9
Start Training Backbone
Epoch 1 | Batch 0/47 | Loss 8.0713 | Rotate Loss 3.6484 | Accuracy 2.173913 | Rotate Accuracy 24.6377 | Time 19.0754
Epoch 1 | Batch 5/47 | Loss 7.2860 | Rotate Loss 3.0950 | Accuracy 2.536232 | Rotate Accuracy 24.5169 | Time 19.3019
Epoch 1 | Batch 10/47 | Loss 6.7839 | Rotate Loss 2.6332 | Accuracy 2.239789 | Rotate Accuracy 25.6258 | Time 19.4059
Epoch 1 | Batch 15/47 | Loss 6.7523 | Rotate Loss 2.2707 | Accuracy 1.947464 | Rotate Accuracy 30.1178 | Time 19.3331
Epoch 1 | Batch 20/47 | Loss 6.6841 | Rotate Loss 2.0149 | Accuracy 1.932367 | Rotate Accuracy 32.8157 | Time 19.1537
Epoch 1 | Batch 25/47 | Loss 6.6153 | Rotate Loss 1.9081 | Accuracy 1.839465 | Rotate Accuracy 35.7860 | Time 19.2251
Epoch 1 | Batch 30/47 | Loss 6.5692 | Rotate Loss 1.8159 | Accuracy 1.776531 | Rotate Accuracy 37.6578 | Time 19.4450
Epoch 1 | Batch 35/47 | Loss 6.4998 | Rotate Loss 1.8414 | Accuracy 1.811594 | Rotate Accuracy 38.7279 | Time 18.4744
Epoch 1 | Batch 40/47 | Loss 6.4963 | Rotate Loss 1.7948 | Accuracy 1.785083 | Rotate Accuracy 40.1732 | Time 18.8618
Epoch 1 | Batch 45/47 | Loss 6.4957 | Rotate Loss 1.8252 | Accuracy 1.843100 | Rotate Accuracy 41.1311 | Time 19.4286
Epoch 1 : Accuracy 1.781250, Rotate Accuracy 49.156250, Time 1528.825081
Epoch 2 | Batch 0/47 | Loss 6.2890 | Rotate Loss 1.7313 | Accuracy 0.000000 | Rotate Accuracy 47.1014 | Time 19.0236
Epoch 2 | Batch 5/47 | Loss 6.2701 | Rotate Loss 1.2529 | Accuracy 1.932367 | Rotate Accuracy 46.2560 | Time 19.4855
