Namespace(aux_classes=4, batch_size=32, burnin=10, conv_bias=True, dataset='ASL-DVS', delta_t=1, epochs=400, fc_bias=True, init_gain_backbone=0.5, init_gain_fc=1, k1=7, k2=7, log_int=10, lr=1e-05, lr_div=100, n_train=14, none_act=0.05, oc1=8, oc2=24, reset=1, save_int=5, target_act=0.95, tau_mem_high=20, tau_mem_low=20, tau_ref_high=2.857142857142857, tau_ref_low=2.857142857142857, tau_syn_high=7.5, tau_syn_low=7.5, thr=0.5, train_samples=1000)
9f9a719e-7a0b-4f01-adf4-af42c6223296
Start Training Backbone
Epoch 1 | Batch 0/438 | Loss 4041.879639 | Rotate Loss 3386.593750 | Time 0.894909
Epoch 1 | Batch 260/438 | Loss 2291.747432 | Rotate Loss 2418.487578 | Time 0.951275
Epoch 1 | Batch 270/438 | Loss 2246.556199 | Rotate Loss 2398.763348 | Time 0.943991
Epoch 1 | Batch 280/438 | Loss 2200.381436 | Rotate Loss 2379.938848 | Time 0.943496
Epoch 1 | Batch 290/438 | Loss 2155.235597 | Rotate Loss 2362.762014 | Time 0.946591
Epoch 1 | Batch 300/438 | Loss 2109.911838 | Rotate Loss 2345.898308 | Time 0.945768
Epoch 1 | Batch 310/438 | Loss 2065.794454 | Rotate Loss 2330.293433 | Time 0.941950
Epoch 1 | Batch 320/438 | Loss 2023.601029 | Rotate Loss 2315.625876 | Time 0.935393
Epoch 1 | Batch 330/438 | Loss 1983.372693 | Rotate Loss 2300.600217 | Time 0.944553
Epoch 1 | Batch 340/438 | Loss 1946.003123 | Rotate Loss 2287.040380 | Time 0.944468
Epoch 1 | Batch 350/438 | Loss 1909.353087 | Rotate Loss 2274.506599 | Time 0.943461
Epoch 1 | Batch 360/438 | Loss 1875.032359 | Rotate Loss 2262.250649 | Time 0.968943
Epoch 1 | Batch 370/438 | Loss 1841.689206 | Rotate Loss 2250.975394 | Time 0.966107
Epoch 1 | Batch 380/438 | Loss 1809.794910 | Rotate Loss 2239.949003 | Time 0.924182
Epoch 1 | Batch 390/438 | Loss 1779.923626 | Rotate Loss 2229.875060 | Time 0.945720
Epoch 1 | Batch 400/438 | Loss 1751.478524 | Rotate Loss 2220.426775 | Time 0.939720
Epoch 1 | Batch 410/438 | Loss 1723.878649 | Rotate Loss 2211.179355 | Time 0.945261
Epoch 1 | Batch 420/438 | Loss 1697.884067 | Rotate Loss 2202.355803 | Time 0.939960
Epoch 1 | Batch 430/438 | Loss 1672.905583 | Rotate Loss 2193.953877 | Time 0.943029
Epoch 1 : Accuracy 8.160714, Rotate Accuracy 25.223214, Time 1098.629448
Epoch 2 | Batch 0/438 | Loss 646.558044 | Rotate Loss 1867.222656 | Time 0.878156
Epoch 2 | Batch 10/438 | Loss 634.205383 | Rotate Loss 1860.417259 | Time 0.930147
Epoch 2 | Batch 20/438 | Loss 623.696452 | Rotate Loss 1842.539807 | Time 0.933783
Epoch 2 | Batch 30/438 | Loss 618.915634 | Rotate Loss 1840.662928 | Time 0.932595
Epoch 2 | Batch 40/438 | Loss 618.101396 | Rotate Loss 1840.421113 | Time 0.933787
Epoch 2 | Batch 50/438 | Loss 612.512104 | Rotate Loss 1840.877604 | Time 0.932418
Epoch 2 | Batch 60/438 | Loss 609.538703 | Rotate Loss 1838.900743 | Time 0.903283
Epoch 2 | Batch 70/438 | Loss 604.401685 | Rotate Loss 1838.524868 | Time 0.907030
Epoch 2 | Batch 80/438 | Loss 604.395142 | Rotate Loss 1836.429543 | Time 0.903181
Epoch 2 | Batch 90/438 | Loss 602.093210 | Rotate Loss 1834.389166 | Time 0.904405
Epoch 2 | Batch 100/438 | Loss 601.750819 | Rotate Loss 1834.683400 | Time 0.934196
Epoch 2 | Batch 110/438 | Loss 600.422864 | Rotate Loss 1834.347867 | Time 0.933689
Epoch 2 | Batch 120/438 | Loss 599.602056 | Rotate Loss 1834.525891 | Time 0.931820
Epoch 2 | Batch 130/438 | Loss 598.035994 | Rotate Loss 1833.755338 | Time 0.934356
Epoch 2 | Batch 140/438 | Loss 596.638987 | Rotate Loss 1832.543828 | Time 0.932742
Epoch 2 | Batch 150/438 | Loss 596.439432 | Rotate Loss 1832.508304 | Time 0.933159
Epoch 2 | Batch 160/438 | Loss 596.008163 | Rotate Loss 1832.550563 | Time 0.933449
Epoch 2 | Batch 170/438 | Loss 594.577719 | Rotate Loss 1830.421601 | Time 0.932423
Epoch 2 | Batch 180/438 | Loss 593.459896 | Rotate Loss 1830.964110 | Time 0.932810
Epoch 2 | Batch 190/438 | Loss 592.659676 | Rotate Loss 1830.695456 | Time 0.933320
Epoch 2 | Batch 200/438 | Loss 591.575795 | Rotate Loss 1830.943155 | Time 0.953119
Epoch 2 | Batch 210/438 | Loss 591.066027 | Rotate Loss 1830.027825 | Time 0.928829
Epoch 2 | Batch 220/438 | Loss 590.191656 | Rotate Loss 1829.714914 | Time 0.929037
Epoch 2 | Batch 230/438 | Loss 589.861158 | Rotate Loss 1829.402428 | Time 0.929862
Epoch 2 | Batch 240/438 | Loss 589.412656 | Rotate Loss 1829.130786 | Time 0.929382
Epoch 2 | Batch 250/438 | Loss 588.921597 | Rotate Loss 1829.214953 | Time 0.928703
Epoch 2 | Batch 260/438 | Loss 587.880849 | Rotate Loss 1829.391448 | Time 0.912053
Epoch 2 | Batch 270/438 | Loss 587.330917 | Rotate Loss 1829.161439 | Time 0.908283
Epoch 2 | Batch 280/438 | Loss 586.952546 | Rotate Loss 1828.898924 | Time 0.926387
Epoch 2 | Batch 290/438 | Loss 586.435692 | Rotate Loss 1828.428546 | Time 0.927621
Epoch 2 | Batch 300/438 | Loss 586.415196 | Rotate Loss 1828.373235 | Time 0.925831
Epoch 2 | Batch 310/438 | Loss 585.614747 | Rotate Loss 1828.110229 | Time 0.925782
Epoch 2 | Batch 320/438 | Loss 585.025211 | Rotate Loss 1827.694497 | Time 0.923751
Epoch 2 | Batch 330/438 | Loss 584.570914 | Rotate Loss 1827.580544 | Time 0.926499
Epoch 2 | Batch 340/438 | Loss 583.974018 | Rotate Loss 1827.396204 | Time 0.927361
Epoch 2 | Batch 350/438 | Loss 583.589361 | Rotate Loss 1827.535969 | Time 0.927979
Epoch 2 | Batch 360/438 | Loss 583.095066 | Rotate Loss 1827.580094 | Time 0.928604
Epoch 2 | Batch 370/438 | Loss 582.645330 | Rotate Loss 1827.124231 | Time 0.931166
Epoch 2 | Batch 380/438 | Loss 582.111848 | Rotate Loss 1826.874949 | Time 0.935323
Epoch 2 | Batch 390/438 | Loss 581.836564 | Rotate Loss 1826.804468 | Time 0.923072
Epoch 2 | Batch 400/438 | Loss 581.310921 | Rotate Loss 1826.225520 | Time 0.928277
Epoch 2 | Batch 410/438 | Loss 580.755412 | Rotate Loss 1825.888163 | Time 0.928759
Epoch 2 | Batch 420/438 | Loss 580.506986 | Rotate Loss 1825.642898 | Time 0.927251
Epoch 2 | Batch 430/438 | Loss 580.080936 | Rotate Loss 1825.346433 | Time 0.926958
Epoch 2 : Accuracy 8.678571, Rotate Accuracy 25.773214, Time 914.299570
Epoch 3 | Batch 0/438 | Loss 542.232178 | Rotate Loss 1801.593750 | Time 0.845897
Epoch 3 | Batch 10/438 | Loss 564.802585 | Rotate Loss 1809.052557 | Time 0.904466
Epoch 3 | Batch 20/438 | Loss 566.173921 | Rotate Loss 1806.994048 | Time 0.931645
Epoch 3 | Batch 30/438 | Loss 562.979146 | Rotate Loss 1814.050529 | Time 0.945328
Epoch 3 | Batch 40/438 | Loss 561.941665 | Rotate Loss 1815.007336 | Time 0.933035
Epoch 3 | Batch 50/438 | Loss 562.062090 | Rotate Loss 1813.726256 | Time 0.921754
Epoch 3 | Batch 60/438 | Loss 560.665863 | Rotate Loss 1811.826140 | Time 0.924649
Epoch 3 | Batch 70/438 | Loss 561.598051 | Rotate Loss 1813.702575 | Time 0.926194
Epoch 3 | Batch 80/438 | Loss 561.415233 | Rotate Loss 1812.146557 | Time 0.927262
Epoch 3 | Batch 90/438 | Loss 561.654412 | Rotate Loss 1811.913376 | Time 0.924069
Epoch 3 | Batch 100/438 | Loss 561.321411 | Rotate Loss 1812.307588 | Time 0.928397
Epoch 3 | Batch 110/438 | Loss 561.761106 | Rotate Loss 1811.963647 | Time 0.942314
Epoch 3 | Batch 120/438 | Loss 560.816805 | Rotate Loss 1812.057561 | Time 1.000350
Epoch 3 | Batch 130/438 | Loss 560.061231 | Rotate Loss 1812.377982 | Time 0.973020
Epoch 3 | Batch 140/438 | Loss 559.669384 | Rotate Loss 1811.371842 | Time 0.942791
Epoch 3 | Batch 150/438 | Loss 559.999582 | Rotate Loss 1811.966396 | Time 0.935420
Epoch 3 | Batch 160/438 | Loss 560.084556 | Rotate Loss 1811.386088 | Time 0.925124
Epoch 3 | Batch 170/438 | Loss 560.030076 | Rotate Loss 1811.990931 | Time 1.065833
Epoch 3 | Batch 180/438 | Loss 559.940696 | Rotate Loss 1811.451312 | Time 0.939496
Epoch 3 | Batch 190/438 | Loss 559.833972 | Rotate Loss 1811.422489 | Time 0.927590
Epoch 3 | Batch 200/438 | Loss 559.534109 | Rotate Loss 1811.171583 | Time 0.927860
Epoch 3 | Batch 210/438 | Loss 559.476267 | Rotate Loss 1810.898919 | Time 0.914960
Epoch 3 | Batch 220/438 | Loss 559.450233 | Rotate Loss 1810.974972 | Time 0.915672
Epoch 3 | Batch 230/438 | Loss 559.191373 | Rotate Loss 1810.818283 | Time 0.914579
Epoch 3 | Batch 240/438 | Loss 559.030119 | Rotate Loss 1810.160043 | Time 0.922851
Epoch 3 | Batch 250/438 | Loss 558.906926 | Rotate Loss 1809.698565 | Time 0.928596
Epoch 3 | Batch 260/438 | Loss 558.825056 | Rotate Loss 1809.245420 | Time 0.942871
Epoch 3 | Batch 270/438 | Loss 558.947015 | Rotate Loss 1809.106809 | Time 0.920411
Epoch 3 | Batch 280/438 | Loss 558.617766 | Rotate Loss 1808.356956 | Time 0.920123
Epoch 3 | Batch 290/438 | Loss 558.811238 | Rotate Loss 1808.657847 | Time 0.924928
Epoch 3 | Batch 300/438 | Loss 558.499077 | Rotate Loss 1808.566199 | Time 0.926164
Epoch 3 | Batch 310/438 | Loss 558.458965 | Rotate Loss 1808.494499 | Time 0.923270
Epoch 3 | Batch 320/438 | Loss 558.287034 | Rotate Loss 1808.223983 | Time 0.919042
Epoch 3 | Batch 330/438 | Loss 557.911948 | Rotate Loss 1807.966295 | Time 0.927910
Epoch 3 | Batch 340/438 | Loss 557.884774 | Rotate Loss 1808.000057 | Time 0.927238
Epoch 3 | Batch 350/438 | Loss 557.682020 | Rotate Loss 1807.819700 | Time 0.926372
Epoch 3 | Batch 360/438 | Loss 557.499452 | Rotate Loss 1807.998106 | Time 0.914278
Epoch 3 | Batch 370/438 | Loss 557.246002 | Rotate Loss 1807.885855 | Time 0.926837
Epoch 3 | Batch 380/438 | Loss 557.092892 | Rotate Loss 1807.975363 | Time 0.923137
Epoch 3 | Batch 390/438 | Loss 557.059159 | Rotate Loss 1807.637308 | Time 0.922367
Epoch 3 | Batch 400/438 | Loss 556.909851 | Rotate Loss 1807.593351 | Time 0.918402
Epoch 3 | Batch 410/438 | Loss 556.878525 | Rotate Loss 1807.410346 | Time 0.912566
Epoch 3 | Batch 420/438 | Loss 556.667576 | Rotate Loss 1807.073226 | Time 0.916432
Epoch 3 | Batch 430/438 | Loss 556.433928 | Rotate Loss 1806.853058 | Time 0.919384
Epoch 3 : Accuracy 8.339286, Rotate Accuracy 26.494643, Time 911.838359
Epoch 4 | Batch 0/438 | Loss 541.321472 | Rotate Loss 1750.085938 | Time 0.872971
Epoch 4 | Batch 10/438 | Loss 548.294262 | Rotate Loss 1780.567827 | Time 0.926212
Epoch 4 | Batch 20/438 | Loss 549.826134 | Rotate Loss 1789.319010 | Time 0.924136
Epoch 4 | Batch 30/438 | Loss 553.051583 | Rotate Loss 1789.257308 | Time 0.913278
Epoch 4 | Batch 40/438 | Loss 552.286830 | Rotate Loss 1794.137576 | Time 0.914719
Epoch 4 | Batch 50/438 | Loss 553.537886 | Rotate Loss 1795.730545 | Time 0.912740
Epoch 4 | Batch 60/438 | Loss 553.380551 | Rotate Loss 1792.175973 | Time 0.933307
Epoch 4 | Batch 70/438 | Loss 552.827460 | Rotate Loss 1792.701695 | Time 0.926807
Epoch 4 | Batch 80/438 | Loss 552.202297 | Rotate Loss 1793.359182 | Time 0.921174
Epoch 4 | Batch 90/438 | Loss 551.710362 | Rotate Loss 1794.751331 | Time 0.923051
Epoch 4 | Batch 100/438 | Loss 551.490346 | Rotate Loss 1793.999961 | Time 0.926036
Epoch 4 | Batch 110/438 | Loss 551.571615 | Rotate Loss 1792.465055 | Time 0.926017
Epoch 4 | Batch 120/438 | Loss 552.080954 | Rotate Loss 1792.143886 | Time 0.925915
Epoch 4 | Batch 130/438 | Loss 552.319375 | Rotate Loss 1791.203513 | Time 0.921973
Epoch 4 | Batch 140/438 | Loss 551.725851 | Rotate Loss 1791.154532 | Time 0.922838
Epoch 4 | Batch 150/438 | Loss 552.365491 | Rotate Loss 1790.784484 | Time 0.925860
Epoch 4 | Batch 160/438 | Loss 552.009495 | Rotate Loss 1790.939659 | Time 0.924743
Epoch 4 | Batch 170/438 | Loss 551.635808 | Rotate Loss 1790.368992 | Time 0.924196
Epoch 4 | Batch 180/438 | Loss 551.661542 | Rotate Loss 1789.578924 | Time 0.920798
Epoch 4 | Batch 190/438 | Loss 551.555175 | Rotate Loss 1789.651423 | Time 0.923733
Epoch 4 | Batch 200/438 | Loss 551.419113 | Rotate Loss 1789.928463 | Time 0.924453
Epoch 4 | Batch 210/438 | Loss 551.142300 | Rotate Loss 1789.505054 | Time 0.922017
Epoch 4 | Batch 220/438 | Loss 551.299001 | Rotate Loss 1789.666360 | Time 0.925007
Epoch 4 | Batch 230/438 | Loss 551.182258 | Rotate Loss 1789.325724 | Time 0.925830
Epoch 4 | Batch 240/438 | Loss 551.320583 | Rotate Loss 1788.577169 | Time 0.924839
Epoch 4 | Batch 250/438 | Loss 551.438681 | Rotate Loss 1789.160857 | Time 0.937287
Epoch 4 | Batch 260/438 | Loss 551.505379 | Rotate Loss 1788.610468 | Time 0.920491
Epoch 4 | Batch 270/438 | Loss 551.465703 | Rotate Loss 1788.562817 | Time 0.924596
Epoch 4 | Batch 280/438 | Loss 551.354094 | Rotate Loss 1788.982582 | Time 0.926508
Epoch 4 | Batch 290/438 | Loss 551.299654 | Rotate Loss 1788.249329 | Time 0.922455
Epoch 4 | Batch 300/438 | Loss 551.156965 | Rotate Loss 1788.364034 | Time 0.928137
Epoch 4 | Batch 310/438 | Loss 550.977782 | Rotate Loss 1787.718612 | Time 0.922555
Epoch 4 | Batch 320/438 | Loss 550.834533 | Rotate Loss 1787.778269 | Time 0.915394
Epoch 4 | Batch 330/438 | Loss 550.742519 | Rotate Loss 1787.477035 | Time 0.908834
Epoch 4 | Batch 340/438 | Loss 550.643733 | Rotate Loss 1787.330714 | Time 0.918427
Epoch 4 | Batch 350/438 | Loss 550.556579 | Rotate Loss 1787.364261 | Time 0.910799
Epoch 4 | Batch 360/438 | Loss 550.566810 | Rotate Loss 1787.017930 | Time 0.975455
Epoch 4 | Batch 370/438 | Loss 550.474702 | Rotate Loss 1786.617861 | Time 0.925617
Epoch 4 | Batch 380/438 | Loss 550.546484 | Rotate Loss 1786.345831 | Time 0.922887
Epoch 4 | Batch 390/438 | Loss 550.397637 | Rotate Loss 1786.052859 | Time 0.927293
Epoch 4 | Batch 400/438 | Loss 550.284314 | Rotate Loss 1785.697602 | Time 0.921484
Epoch 4 | Batch 410/438 | Loss 550.234422 | Rotate Loss 1785.804488 | Time 0.926248
Epoch 4 | Batch 420/438 | Loss 550.119013 | Rotate Loss 1785.368830 | Time 0.922988
Epoch 4 | Batch 430/438 | Loss 550.155255 | Rotate Loss 1784.983197 | Time 0.925263
Epoch 4 : Accuracy 8.242857, Rotate Accuracy 28.883929, Time 910.187446
Epoch 5 | Batch 0/438 | Loss 559.495544 | Rotate Loss 1737.968750 | Time 0.870825
Epoch 5 | Batch 10/438 | Loss 548.241910 | Rotate Loss 1759.185724 | Time 0.927456
Epoch 5 | Batch 20/438 | Loss 549.497579 | Rotate Loss 1760.981399 | Time 0.930928
Epoch 5 | Batch 30/438 | Loss 549.338590 | Rotate Loss 1763.467994 | Time 9.689889
Epoch 5 | Batch 40/438 | Loss 547.753238 | Rotate Loss 1763.893579 | Time 0.926208
Epoch 5 | Batch 50/438 | Loss 548.854763 | Rotate Loss 1762.657246 | Time 0.927439
Epoch 5 | Batch 60/438 | Loss 548.552828 | Rotate Loss 1761.927830 | Time 0.968455
Epoch 5 | Batch 70/438 | Loss 548.554759 | Rotate Loss 1761.727608 | Time 0.926644
Epoch 5 | Batch 80/438 | Loss 548.115021 | Rotate Loss 1763.113233 | Time 0.922052
Epoch 5 | Batch 90/438 | Loss 548.770555 | Rotate Loss 1761.946214 | Time 0.922861
Epoch 5 | Batch 100/438 | Loss 548.758136 | Rotate Loss 1760.926091 | Time 0.975062
Epoch 5 | Batch 110/438 | Loss 548.629751 | Rotate Loss 1760.865217 | Time 0.927133
Epoch 5 | Batch 120/438 | Loss 548.596746 | Rotate Loss 1758.727402 | Time 0.921674
Epoch 5 | Batch 130/438 | Loss 548.652715 | Rotate Loss 1757.867873 | Time 0.927479
Epoch 5 | Batch 140/438 | Loss 548.524612 | Rotate Loss 1757.374778 | Time 0.926056
Epoch 5 | Batch 150/438 | Loss 548.275910 | Rotate Loss 1756.387469 | Time 0.921948
Epoch 5 | Batch 160/438 | Loss 548.063510 | Rotate Loss 1755.787946 | Time 0.928984
Epoch 5 | Batch 170/438 | Loss 548.186821 | Rotate Loss 1755.773369 | Time 0.929750
Epoch 5 | Batch 180/438 | Loss 548.181569 | Rotate Loss 1754.931371 | Time 0.921395
Epoch 5 | Batch 190/438 | Loss 548.368212 | Rotate Loss 1755.040106 | Time 0.924182
Epoch 5 | Batch 200/438 | Loss 548.509576 | Rotate Loss 1755.788071 | Time 0.921248
Epoch 5 | Batch 210/438 | Loss 548.266888 | Rotate Loss 1754.848471 | Time 0.924204
Epoch 5 | Batch 220/438 | Loss 548.004753 | Rotate Loss 1754.864130 | Time 0.964339
Epoch 5 | Batch 230/438 | Loss 547.800998 | Rotate Loss 1754.131984 | Time 0.965079
Epoch 5 | Batch 240/438 | Loss 547.930245 | Rotate Loss 1753.931244 | Time 0.942940
Epoch 5 | Batch 250/438 | Loss 548.064784 | Rotate Loss 1753.667735 | Time 0.918845
Epoch 5 | Batch 260/438 | Loss 547.856894 | Rotate Loss 1752.652389 | Time 0.919140
Epoch 5 | Batch 270/438 | Loss 547.621813 | Rotate Loss 1752.673605 | Time 0.921658
Epoch 5 | Batch 280/438 | Loss 547.413957 | Rotate Loss 1752.701471 | Time 0.924712
Epoch 5 | Batch 290/438 | Loss 547.545082 | Rotate Loss 1752.964414 | Time 0.916510
Epoch 5 | Batch 300/438 | Loss 547.611595 | Rotate Loss 1752.588066 | Time 0.922991
Epoch 5 | Batch 310/438 | Loss 547.503793 | Rotate Loss 1751.463274 | Time 0.922830
Epoch 5 | Batch 320/438 | Loss 547.395525 | Rotate Loss 1751.246094 | Time 0.924749
Epoch 5 | Batch 330/438 | Loss 547.354282 | Rotate Loss 1751.157147 | Time 0.926760
Epoch 5 | Batch 340/438 | Loss 547.395481 | Rotate Loss 1750.858481 | Time 0.921237
Epoch 5 | Batch 350/438 | Loss 547.304576 | Rotate Loss 1750.701356 | Time 0.925032
Epoch 5 | Batch 360/438 | Loss 547.213909 | Rotate Loss 1749.844042 | Time 0.919791
Epoch 5 | Batch 370/438 | Loss 547.199546 | Rotate Loss 1749.183752 | Time 0.927976
Epoch 5 | Batch 380/438 | Loss 547.109512 | Rotate Loss 1748.615311 | Time 0.924409
Epoch 5 | Batch 390/438 | Loss 547.058792 | Rotate Loss 1749.219309 | Time 0.926240
Epoch 5 | Batch 400/438 | Loss 547.129495 | Rotate Loss 1748.928655 | Time 0.922524
Epoch 5 | Batch 410/438 | Loss 547.150807 | Rotate Loss 1748.673073 | Time 0.927486
Epoch 5 | Batch 420/438 | Loss 547.125715 | Rotate Loss 1747.933269 | Time 0.981506
Epoch 5 | Batch 430/438 | Loss 547.040241 | Rotate Loss 1747.505012 | Time 0.923764
Epoch 5 : Accuracy 8.242857, Rotate Accuracy 32.726786, Time 912.037828
Epoch 6 | Batch 0/438 | Loss 542.091553 | Rotate Loss 1736.207031 | Time 0.869802
Epoch 6 | Batch 10/438 | Loss 546.212896 | Rotate Loss 1760.256392 | Time 0.923646
Epoch 6 | Batch 20/438 | Loss 544.833255 | Rotate Loss 1744.780320 | Time 0.961165
Epoch 6 | Batch 30/438 | Loss 544.439327 | Rotate Loss 1742.352571 | Time 0.966141
Epoch 6 | Batch 40/438 | Loss 543.944169 | Rotate Loss 1738.835080 | Time 0.967812
Epoch 6 | Batch 50/438 | Loss 543.704771 | Rotate Loss 1734.936351 | Time 0.963352
Epoch 6 | Batch 60/438 | Loss 544.518872 | Rotate Loss 1735.573258 | Time 0.965288
Epoch 6 | Batch 70/438 | Loss 545.189664 | Rotate Loss 1732.278939 | Time 0.965389
Epoch 6 | Batch 80/438 | Loss 545.328290 | Rotate Loss 1731.767024 | Time 0.964383
Epoch 6 | Batch 90/438 | Loss 545.894013 | Rotate Loss 1730.622639 | Time 0.920203
Epoch 6 | Batch 100/438 | Loss 546.037355 | Rotate Loss 1731.642559 | Time 0.915557
Epoch 6 | Batch 110/438 | Loss 546.223222 | Rotate Loss 1731.182221 | Time 0.915439
Epoch 6 | Batch 120/438 | Loss 546.101175 | Rotate Loss 1731.090974 | Time 0.912858
Epoch 6 | Batch 130/438 | Loss 545.899035 | Rotate Loss 1730.858510 | Time 0.924518
Epoch 6 | Batch 140/438 | Loss 546.040506 | Rotate Loss 1730.383006 | Time 0.925063
Epoch 6 | Batch 150/438 | Loss 545.922300 | Rotate Loss 1729.359996 | Time 0.926731
Epoch 6 | Batch 160/438 | Loss 546.310252 | Rotate Loss 1729.553571 | Time 0.943774
Epoch 6 | Batch 170/438 | Loss 546.102000 | Rotate Loss 1728.243718 | Time 0.920808
Epoch 6 | Batch 180/438 | Loss 546.111263 | Rotate Loss 1728.610432 | Time 0.928355
Epoch 6 | Batch 190/438 | Loss 546.031860 | Rotate Loss 1727.595734 | Time 0.922599
Epoch 6 | Batch 200/438 | Loss 545.999270 | Rotate Loss 1728.096082 | Time 0.927797
Epoch 6 | Batch 210/438 | Loss 546.034703 | Rotate Loss 1728.140310 | Time 0.921988
Epoch 6 | Batch 220/438 | Loss 546.109118 | Rotate Loss 1727.118513 | Time 0.926848
Epoch 6 | Batch 230/438 | Loss 546.014037 | Rotate Loss 1727.170438 | Time 0.928302
Epoch 6 | Batch 240/438 | Loss 546.144050 | Rotate Loss 1727.366588 | Time 0.929487
Epoch 6 | Batch 250/438 | Loss 546.342175 | Rotate Loss 1726.640080 | Time 0.925563
Epoch 6 | Batch 260/438 | Loss 546.260374 | Rotate Loss 1726.620061 | Time 0.929411
Epoch 6 | Batch 270/438 | Loss 546.146178 | Rotate Loss 1726.436145 | Time 0.963508
Epoch 6 | Batch 280/438 | Loss 546.101592 | Rotate Loss 1726.504865 | Time 0.925309
Epoch 6 | Batch 290/438 | Loss 546.010320 | Rotate Loss 1725.714454 | Time 0.919645
Epoch 6 | Batch 300/438 | Loss 545.909494 | Rotate Loss 1725.497327 | Time 0.920961
Epoch 6 | Batch 310/438 | Loss 545.841041 | Rotate Loss 1725.453037 | Time 0.919658
Epoch 6 | Batch 320/438 | Loss 545.775483 | Rotate Loss 1725.428020 | Time 0.921406
Epoch 6 | Batch 330/438 | Loss 545.788006 | Rotate Loss 1725.191029 | Time 0.927734
Epoch 6 | Batch 340/438 | Loss 545.683441 | Rotate Loss 1724.658415 | Time 0.918951
Epoch 6 | Batch 350/438 | Loss 545.570907 | Rotate Loss 1724.362569 | Time 0.908361
Epoch 6 | Batch 360/438 | Loss 545.510920 | Rotate Loss 1723.923682 | Time 0.912393
Epoch 6 | Batch 370/438 | Loss 545.508653 | Rotate Loss 1723.806277 | Time 0.912250
