Namespace(batch_size=138, burnin=10, conv_bias=True, dataset='DNMNIST', delta_t=1, downsampling=2, epochs=401, fc_bias=True, init_gain_aux=1e-12, init_gain_conv1=1e-12, init_gain_conv2=1e-12, init_gain_conv3=1e-12, init_gain_fc=1e-12, k1=7, k2=7, k3=7, log_int=5, logfile=True, lr=1e-12, lr_div=100, n_train=64, oc1=32, oc2=64, oc3=64, padding=2, save_int=5, tau_mem_high=20, tau_mem_low=20, tau_ref_high=2, tau_ref_low=2, tau_syn_high=7.5, tau_syn_low=7.5, thr=0.0, train_samples=100, train_tau=False)
4462e10b-5ebc-4842-bae0-2a137a039800
Start Training Backbone
Epoch 1 | Batch 0/47 | Loss 8.5097 | Rotate Loss 4.1966 | Accuracy 0.724638 | Rotate Accuracy 26.8116 | Time 18.7510
Epoch 1 | Batch 5/47 | Loss 7.4814 | Rotate Loss 5.4611 | Accuracy 1.207729 | Rotate Accuracy 25.1208 | Time 18.3546
Epoch 1 | Batch 10/47 | Loss 6.9632 | Rotate Loss 4.3848 | Accuracy 1.449275 | Rotate Accuracy 24.0448 | Time 18.7982
Epoch 1 | Batch 15/47 | Loss 6.8235 | Rotate Loss 4.3825 | Accuracy 1.313406 | Rotate Accuracy 25.0000 | Time 18.7358
Epoch 1 | Batch 20/47 | Loss 6.5625 | Rotate Loss 4.0387 | Accuracy 1.449275 | Rotate Accuracy 24.8102 | Time 18.6268
Epoch 1 | Batch 25/47 | Loss 6.3434 | Rotate Loss 3.7294 | Accuracy 1.783724 | Rotate Accuracy 25.2787 | Time 18.6200
Epoch 1 | Batch 30/47 | Loss 6.2257 | Rotate Loss 3.5045 | Accuracy 1.753156 | Rotate Accuracy 25.4091 | Time 18.2754
Epoch 1 | Batch 35/47 | Loss 6.0805 | Rotate Loss 3.2268 | Accuracy 1.771337 | Rotate Accuracy 25.1006 | Time 18.5032
Epoch 1 | Batch 40/47 | Loss 5.9480 | Rotate Loss 3.0140 | Accuracy 1.679039 | Rotate Accuracy 25.2386 | Time 18.5793
Epoch 1 | Batch 45/47 | Loss 5.8368 | Rotate Loss 2.8486 | Accuracy 1.622558 | Rotate Accuracy 25.4096 | Time 17.8889
Epoch 1 : Accuracy 1.562500, Rotate Accuracy 25.031250, Time 1479.281416
Epoch 2 | Batch 0/47 | Loss 5.0607 | Rotate Loss 1.6006 | Accuracy 2.898551 | Rotate Accuracy 18.1159 | Time 17.8749
Epoch 2 | Batch 5/47 | Loss 5.1066 | Rotate Loss 1.5151 | Accuracy 2.173913 | Rotate Accuracy 23.6715 | Time 17.9097
Epoch 2 | Batch 10/47 | Loss 5.0761 | Rotate Loss 1.5237 | Accuracy 1.778656 | Rotate Accuracy 22.9908 | Time 18.1272
Epoch 2 | Batch 15/47 | Loss 5.0109 | Rotate Loss 1.5161 | Accuracy 1.585145 | Rotate Accuracy 23.4149 | Time 18.8778
Epoch 2 | Batch 20/47 | Loss 4.9892 | Rotate Loss 1.5102 | Accuracy 1.380262 | Rotate Accuracy 23.5680 | Time 18.5187
Epoch 2 | Batch 25/47 | Loss 5.0074 | Rotate Loss 1.5013 | Accuracy 1.254181 | Rotate Accuracy 24.0245 | Time 18.8148
Epoch 2 | Batch 30/47 | Loss 5.0035 | Rotate Loss 1.4993 | Accuracy 1.402525 | Rotate Accuracy 24.0767 | Time 18.7651
Epoch 2 | Batch 35/47 | Loss 4.9851 | Rotate Loss 1.5096 | Accuracy 1.409018 | Rotate Accuracy 24.3961 | Time 18.2633
Epoch 2 | Batch 40/47 | Loss 4.9833 | Rotate Loss 1.5246 | Accuracy 1.325557 | Rotate Accuracy 24.2135 | Time 18.3125
Epoch 2 | Batch 45/47 | Loss 4.9555 | Rotate Loss 1.5258 | Accuracy 1.354757 | Rotate Accuracy 24.4486 | Time 17.9019
Epoch 2 : Accuracy 1.546875, Rotate Accuracy 24.750000, Time 1475.908534
Epoch 3 | Batch 0/47 | Loss 5.0380 | Rotate Loss 1.6729 | Accuracy 2.898551 | Rotate Accuracy 25.3623 | Time 18.6350
Epoch 3 | Batch 5/47 | Loss 4.9452 | Rotate Loss 1.6335 | Accuracy 1.690821 | Rotate Accuracy 26.5700 | Time 18.8061
Epoch 3 | Batch 10/47 | Loss 4.9733 | Rotate Loss 1.6489 | Accuracy 1.251647 | Rotate Accuracy 27.0751 | Time 18.2519
Epoch 3 | Batch 15/47 | Loss 4.9718 | Rotate Loss 1.6587 | Accuracy 1.268116 | Rotate Accuracy 26.4493 | Time 19.0896
Epoch 3 | Batch 20/47 | Loss 5.0300 | Rotate Loss 1.7149 | Accuracy 1.311249 | Rotate Accuracy 26.6391 | Time 18.7128
Epoch 3 | Batch 25/47 | Loss 5.0041 | Rotate Loss 1.7007 | Accuracy 1.532887 | Rotate Accuracy 26.1427 | Time 17.8859
Epoch 3 | Batch 30/47 | Loss 4.9928 | Rotate Loss 1.6908 | Accuracy 1.542777 | Rotate Accuracy 26.3675 | Time 17.8195
Epoch 3 | Batch 35/47 | Loss 4.9927 | Rotate Loss 1.6896 | Accuracy 1.489533 | Rotate Accuracy 25.8454 | Time 18.0597
Epoch 3 | Batch 40/47 | Loss 5.0190 | Rotate Loss 1.6848 | Accuracy 1.502298 | Rotate Accuracy 25.5037 | Time 18.2160
Epoch 3 | Batch 45/47 | Loss 5.0225 | Rotate Loss 1.6826 | Accuracy 1.559546 | Rotate Accuracy 25.5041 | Time 18.4288
Epoch 3 : Accuracy 1.500000, Rotate Accuracy 25.468750, Time 1473.572873
Epoch 4 | Batch 0/47 | Loss 4.8591 | Rotate Loss 1.5614 | Accuracy 0.724638 | Rotate Accuracy 28.9855 | Time 17.9704
Epoch 4 | Batch 5/47 | Loss 5.2212 | Rotate Loss 1.6856 | Accuracy 0.966184 | Rotate Accuracy 25.0000 | Time 18.5009
Epoch 4 | Batch 10/47 | Loss 5.2696 | Rotate Loss 1.7003 | Accuracy 1.251647 | Rotate Accuracy 26.1528 | Time 17.8798
Epoch 4 | Batch 15/47 | Loss 5.3858 | Rotate Loss 1.6886 | Accuracy 1.313406 | Rotate Accuracy 24.5018 | Time 18.7708
Epoch 4 | Batch 20/47 | Loss 5.3394 | Rotate Loss 1.6654 | Accuracy 1.414769 | Rotate Accuracy 25.2588 | Time 18.2818
Epoch 4 | Batch 25/47 | Loss 5.2669 | Rotate Loss 1.6597 | Accuracy 1.365663 | Rotate Accuracy 24.9164 | Time 18.9292
Epoch 4 | Batch 30/47 | Loss 5.2722 | Rotate Loss 1.6471 | Accuracy 1.402525 | Rotate Accuracy 25.0584 | Time 18.0795
Epoch 4 | Batch 35/47 | Loss 5.2474 | Rotate Loss 1.6373 | Accuracy 1.449275 | Rotate Accuracy 25.4831 | Time 18.2067
Epoch 4 | Batch 40/47 | Loss 5.2648 | Rotate Loss 1.6496 | Accuracy 1.431601 | Rotate Accuracy 25.4507 | Time 18.8099
Epoch 4 | Batch 45/47 | Loss 5.2652 | Rotate Loss 1.6410 | Accuracy 1.449275 | Rotate Accuracy 25.2993 | Time 18.7353
Epoch 4 : Accuracy 1.500000, Rotate Accuracy 25.312500, Time 1482.537487
Epoch 5 | Batch 0/47 | Loss 5.7752 | Rotate Loss 1.8567 | Accuracy 2.173913 | Rotate Accuracy 21.7391 | Time 18.5204
Epoch 5 | Batch 5/47 | Loss 5.8211 | Rotate Loss 1.7436 | Accuracy 2.173913 | Rotate Accuracy 25.7246 | Time 18.5084
Epoch 5 | Batch 10/47 | Loss 5.6487 | Rotate Loss 1.6933 | Accuracy 1.712780 | Rotate Accuracy 26.4822 | Time 18.2932
Epoch 5 | Batch 15/47 | Loss 5.7278 | Rotate Loss 1.6838 | Accuracy 1.630435 | Rotate Accuracy 27.0833 | Time 17.9941
Epoch 5 | Batch 20/47 | Loss 5.9270 | Rotate Loss 1.8104 | Accuracy 1.449275 | Rotate Accuracy 27.1222 | Time 18.8401
Epoch 5 | Batch 25/47 | Loss 5.8292 | Rotate Loss 1.7809 | Accuracy 1.616499 | Rotate Accuracy 26.9231 | Time 18.3354
Epoch 5 | Batch 30/47 | Loss 5.7922 | Rotate Loss 1.7680 | Accuracy 1.729780 | Rotate Accuracy 26.9518 | Time 19.3835
Epoch 5 | Batch 35/47 | Loss 5.8085 | Rotate Loss 1.7708 | Accuracy 1.650564 | Rotate Accuracy 26.9324 | Time 18.1954
Epoch 5 | Batch 40/47 | Loss 5.8297 | Rotate Loss 1.7562 | Accuracy 1.714387 | Rotate Accuracy 26.9707 | Time 18.0317
Epoch 5 | Batch 45/47 | Loss 5.8210 | Rotate Loss 1.7648 | Accuracy 1.654064 | Rotate Accuracy 27.4575 | Time 18.3513
Epoch 5 : Accuracy 1.640625, Rotate Accuracy 28.203125, Time 1482.088645
Epoch 6 | Batch 0/47 | Loss 6.3703 | Rotate Loss 1.8673 | Accuracy 2.173913 | Rotate Accuracy 23.1884 | Time 19.0321
Epoch 6 | Batch 5/47 | Loss 5.8266 | Rotate Loss 1.7052 | Accuracy 1.690821 | Rotate Accuracy 25.4831 | Time 18.2075
Epoch 6 | Batch 10/47 | Loss 5.6763 | Rotate Loss 1.6689 | Accuracy 1.844532 | Rotate Accuracy 25.7576 | Time 18.0554
Epoch 6 | Batch 15/47 | Loss 5.6021 | Rotate Loss 1.6502 | Accuracy 1.721014 | Rotate Accuracy 25.9511 | Time 18.5537
Epoch 6 | Batch 20/47 | Loss 5.5791 | Rotate Loss 1.6688 | Accuracy 1.725328 | Rotate Accuracy 26.4320 | Time 18.7021
Epoch 6 | Batch 25/47 | Loss 5.5339 | Rotate Loss 1.6712 | Accuracy 1.616499 | Rotate Accuracy 26.4214 | Time 18.6179
Epoch 6 | Batch 30/47 | Loss 5.5529 | Rotate Loss 1.6746 | Accuracy 1.683029 | Rotate Accuracy 26.7882 | Time 18.2680
Epoch 6 | Batch 35/47 | Loss 5.6328 | Rotate Loss 1.6918 | Accuracy 1.590177 | Rotate Accuracy 27.4758 | Time 18.2770
Epoch 6 | Batch 40/47 | Loss 5.6779 | Rotate Loss 1.6961 | Accuracy 1.626016 | Rotate Accuracy 27.6600 | Time 18.8544
Epoch 6 | Batch 45/47 | Loss 5.6749 | Rotate Loss 1.7341 | Accuracy 1.512287 | Rotate Accuracy 27.5992 | Time 18.6065
Epoch 6 : Accuracy 1.484375, Rotate Accuracy 27.562500, Time 1479.156112
Epoch 7 | Batch 0/47 | Loss 5.3782 | Rotate Loss 1.5267 | Accuracy 2.173913 | Rotate Accuracy 24.6377 | Time 18.8041
Epoch 7 | Batch 5/47 | Loss 6.0568 | Rotate Loss 1.6673 | Accuracy 2.053140 | Rotate Accuracy 27.1739 | Time 18.0026
Epoch 7 | Batch 10/47 | Loss 6.1041 | Rotate Loss 1.7299 | Accuracy 1.910408 | Rotate Accuracy 26.9433 | Time 18.2894
Epoch 7 | Batch 15/47 | Loss 6.1150 | Rotate Loss 1.7616 | Accuracy 1.811594 | Rotate Accuracy 28.0797 | Time 18.6377
Epoch 7 | Batch 20/47 | Loss 6.2834 | Rotate Loss 1.7844 | Accuracy 1.656315 | Rotate Accuracy 29.6411 | Time 18.5420
Epoch 7 | Batch 25/47 | Loss 6.5147 | Rotate Loss 1.8781 | Accuracy 1.560758 | Rotate Accuracy 30.4069 | Time 17.9601
Epoch 7 | Batch 30/47 | Loss 6.4928 | Rotate Loss 1.8695 | Accuracy 1.589528 | Rotate Accuracy 30.5283 | Time 18.4061
Epoch 7 | Batch 35/47 | Loss 6.3596 | Rotate Loss 1.8230 | Accuracy 1.610306 | Rotate Accuracy 30.0926 | Time 18.1900
Epoch 7 | Batch 40/47 | Loss 6.1775 | Rotate Loss 1.7936 | Accuracy 1.537646 | Rotate Accuracy 29.6925 | Time 18.3254
Epoch 7 | Batch 45/47 | Loss 6.1059 | Rotate Loss 1.7763 | Accuracy 1.480781 | Rotate Accuracy 29.4581 | Time 18.2846
Epoch 7 : Accuracy 1.640625, Rotate Accuracy 27.484375, Time 1474.137939
Epoch 8 | Batch 0/47 | Loss 5.4902 | Rotate Loss 1.5450 | Accuracy 1.449275 | Rotate Accuracy 23.1884 | Time 18.8268
Epoch 8 | Batch 5/47 | Loss 5.2028 | Rotate Loss 1.5677 | Accuracy 1.570048 | Rotate Accuracy 28.0193 | Time 17.7383
Epoch 8 | Batch 10/47 | Loss 4.9962 | Rotate Loss 1.5295 | Accuracy 1.515152 | Rotate Accuracy 27.3386 | Time 18.0780
Epoch 8 | Batch 15/47 | Loss 4.9952 | Rotate Loss 1.5201 | Accuracy 1.539855 | Rotate Accuracy 26.9928 | Time 18.7781
Epoch 8 | Batch 20/47 | Loss 5.1585 | Rotate Loss 1.5353 | Accuracy 1.552795 | Rotate Accuracy 27.1567 | Time 19.1324
Epoch 8 | Batch 25/47 | Loss 5.4070 | Rotate Loss 1.5739 | Accuracy 1.560758 | Rotate Accuracy 27.3690 | Time 18.5969
Epoch 8 | Batch 30/47 | Loss 5.7040 | Rotate Loss 1.6310 | Accuracy 1.612903 | Rotate Accuracy 28.6583 | Time 17.9666
Epoch 8 | Batch 35/47 | Loss 5.8768 | Rotate Loss 1.6595 | Accuracy 1.570048 | Rotate Accuracy 29.2874 | Time 18.7866
Epoch 8 | Batch 40/47 | Loss 5.9612 | Rotate Loss 1.6719 | Accuracy 1.608342 | Rotate Accuracy 29.6748 | Time 18.9065
Epoch 8 | Batch 45/47 | Loss 6.0827 | Rotate Loss 1.6870 | Accuracy 1.622558 | Rotate Accuracy 30.3088 | Time 18.7704
Epoch 8 : Accuracy 1.687500, Rotate Accuracy 33.031250, Time 1472.853014
Epoch 9 | Batch 0/47 | Loss 6.6600 | Rotate Loss 1.4542 | Accuracy 2.898551 | Rotate Accuracy 34.7826 | Time 18.7396
Epoch 9 | Batch 5/47 | Loss 6.5120 | Rotate Loss 1.5597 | Accuracy 1.811594 | Rotate Accuracy 31.7633 | Time 18.4182
Epoch 9 | Batch 10/47 | Loss 6.7276 | Rotate Loss 1.6504 | Accuracy 1.778656 | Rotate Accuracy 32.8063 | Time 18.7518
Epoch 9 | Batch 15/47 | Loss 6.7061 | Rotate Loss 1.6967 | Accuracy 1.721014 | Rotate Accuracy 31.8388 | Time 18.5860
Epoch 9 | Batch 20/47 | Loss 6.6474 | Rotate Loss 1.7037 | Accuracy 1.794341 | Rotate Accuracy 32.4362 | Time 18.2119
Epoch 9 | Batch 25/47 | Loss 6.4054 | Rotate Loss 1.6818 | Accuracy 1.727982 | Rotate Accuracy 31.6054 | Time 18.0950
