Namespace(batch_size=32, burnin=10, conv_bias=True, dataset='DNMNIST', delta_t=1, downsampling=2, epochs=401, fc_bias=True, init_gain_aux=1e-09, init_gain_conv1=1e-09, init_gain_conv2=1e-09, init_gain_conv3=1e-09, init_gain_fc=1e-09, k1=7, k2=7, k3=7, log_int=5, logfile=True, lr=1e-12, lr_div=100, n_train=20, none_act=0.05, oc1=32, oc2=64, oc3=64, padding=2, reset=1, save_int=5, target_act=1.0, tau_mem_high=20, tau_mem_low=20, tau_ref_high=2, tau_ref_low=2, tau_syn_high=7.5, tau_syn_low=7.5, thr=0.0, train_samples=100, train_tau=False)
7a0c2acd-2538-4078-a892-e63e407d28b6
Start Training Backbone
Epoch 1 | Batch 0/63 | Loss 12.3924 | Rotate Loss 5.1314 | Accuracy 0.000000 | Rotate Accuracy 22.6562 | Time 10.5815
Epoch 1 | Batch 5/63 | Loss 9.8020 | Rotate Loss 5.2339 | Accuracy 3.906250 | Rotate Accuracy 21.7448 | Time 10.4540
Epoch 1 | Batch 10/63 | Loss 9.0043 | Rotate Loss 5.4508 | Accuracy 4.829545 | Rotate Accuracy 21.9460 | Time 10.4453
Epoch 1 | Batch 15/63 | Loss 8.3032 | Rotate Loss 5.4334 | Accuracy 4.589844 | Rotate Accuracy 22.9004 | Time 10.4884
Epoch 1 | Batch 20/63 | Loss 7.9211 | Rotate Loss 5.3337 | Accuracy 5.282738 | Rotate Accuracy 23.2515 | Time 10.5441
Epoch 1 | Batch 25/63 | Loss 7.5522 | Rotate Loss 5.0471 | Accuracy 5.288462 | Rotate Accuracy 25.3005 | Time 10.5588
Epoch 1 | Batch 30/63 | Loss 7.2526 | Rotate Loss 4.7571 | Accuracy 5.645161 | Rotate Accuracy 27.6210 | Time 10.5432
Epoch 1 | Batch 35/63 | Loss 7.0604 | Rotate Loss 4.5032 | Accuracy 5.772569 | Rotate Accuracy 29.5573 | Time 10.4544
Epoch 1 | Batch 40/63 | Loss 6.8931 | Rotate Loss 4.3124 | Accuracy 5.792683 | Rotate Accuracy 31.2500 | Time 10.4400
Epoch 1 | Batch 45/63 | Loss 6.6860 | Rotate Loss 4.1414 | Accuracy 5.842391 | Rotate Accuracy 32.8804 | Time 10.5310
Epoch 1 | Batch 50/63 | Loss 6.5495 | Rotate Loss 3.9829 | Accuracy 5.698529 | Rotate Accuracy 34.0993 | Time 10.4455
Epoch 1 | Batch 55/63 | Loss 6.4627 | Rotate Loss 3.8492 | Accuracy 5.636161 | Rotate Accuracy 35.2539 | Time 10.4547
Epoch 1 | Batch 60/63 | Loss 6.3549 | Rotate Loss 3.7330 | Accuracy 5.763320 | Rotate Accuracy 36.1552 | Time 10.4774
Epoch 1 : Accuracy 5.625000, Rotate Accuracy 47.000000, Time 986.260228
Epoch 2 | Batch 0/63 | Loss 5.1924 | Rotate Loss 2.3031 | Accuracy 3.125000 | Rotate Accuracy 46.0938 | Time 10.6126
Epoch 2 | Batch 5/63 | Loss 5.1591 | Rotate Loss 2.1884 | Accuracy 4.947917 | Rotate Accuracy 47.5260 | Time 10.4268
Epoch 2 | Batch 10/63 | Loss 5.1011 | Rotate Loss 2.1592 | Accuracy 5.113636 | Rotate Accuracy 47.6562 | Time 10.5213
Epoch 2 | Batch 15/63 | Loss 5.1260 | Rotate Loss 2.2333 | Accuracy 4.980469 | Rotate Accuracy 47.8516 | Time 10.4936
Epoch 2 | Batch 20/63 | Loss 5.1524 | Rotate Loss 2.1795 | Accuracy 5.059524 | Rotate Accuracy 47.6562 | Time 10.5680
Epoch 2 | Batch 25/63 | Loss 5.2145 | Rotate Loss 2.1912 | Accuracy 5.528846 | Rotate Accuracy 47.6562 | Time 10.5442
Epoch 2 | Batch 30/63 | Loss 5.2763 | Rotate Loss 2.1781 | Accuracy 5.443548 | Rotate Accuracy 47.5806 | Time 10.5433
Epoch 2 | Batch 35/63 | Loss 5.2842 | Rotate Loss 2.1573 | Accuracy 5.295139 | Rotate Accuracy 47.6780 | Time 10.5716
Epoch 2 | Batch 40/63 | Loss 5.2190 | Rotate Loss 2.1610 | Accuracy 5.259146 | Rotate Accuracy 47.6372 | Time 10.4567
Epoch 2 | Batch 45/63 | Loss 5.1877 | Rotate Loss 2.1470 | Accuracy 5.434783 | Rotate Accuracy 47.6562 | Time 10.5141
Epoch 2 | Batch 50/63 | Loss 5.1566 | Rotate Loss 2.1394 | Accuracy 5.484069 | Rotate Accuracy 47.7328 | Time 10.5043
Epoch 2 | Batch 55/63 | Loss 5.1980 | Rotate Loss 2.1287 | Accuracy 5.608259 | Rotate Accuracy 47.8237 | Time 10.3982
Epoch 2 | Batch 60/63 | Loss 5.1759 | Rotate Loss 2.1466 | Accuracy 5.584016 | Rotate Accuracy 47.8612 | Time 10.4434
Epoch 2 : Accuracy 5.050000, Rotate Accuracy 48.287500, Time 986.299639
Epoch 3 | Batch 0/63 | Loss 5.6144 | Rotate Loss 2.3065 | Accuracy 1.562500 | Rotate Accuracy 48.4375 | Time 10.6883
Epoch 3 | Batch 5/63 | Loss 5.1337 | Rotate Loss 2.2576 | Accuracy 4.166667 | Rotate Accuracy 48.4375 | Time 10.5499
Epoch 3 | Batch 10/63 | Loss 5.2966 | Rotate Loss 2.2095 | Accuracy 4.545455 | Rotate Accuracy 48.5085 | Time 10.4628
Epoch 3 | Batch 15/63 | Loss 5.2387 | Rotate Loss 2.1385 | Accuracy 4.589844 | Rotate Accuracy 48.4375 | Time 10.4311
Epoch 3 | Batch 20/63 | Loss 5.2255 | Rotate Loss 2.1012 | Accuracy 4.315476 | Rotate Accuracy 48.4003 | Time 10.4886
Epoch 3 | Batch 25/63 | Loss 5.1550 | Rotate Loss 2.0825 | Accuracy 4.567308 | Rotate Accuracy 48.4675 | Time 10.4726
Epoch 3 | Batch 30/63 | Loss 5.1232 | Rotate Loss 2.0342 | Accuracy 4.737903 | Rotate Accuracy 48.4627 | Time 10.4226
Epoch 3 | Batch 35/63 | Loss 5.0738 | Rotate Loss 2.0166 | Accuracy 5.034722 | Rotate Accuracy 48.4375 | Time 10.5694
Epoch 3 | Batch 40/63 | Loss 5.0603 | Rotate Loss 2.0243 | Accuracy 5.144817 | Rotate Accuracy 48.3803 | Time 10.4217
Epoch 3 | Batch 45/63 | Loss 5.0300 | Rotate Loss 2.0055 | Accuracy 4.993207 | Rotate Accuracy 48.4035 | Time 10.4683
Epoch 3 | Batch 50/63 | Loss 5.0267 | Rotate Loss 1.9767 | Accuracy 5.238971 | Rotate Accuracy 48.4681 | Time 10.6125
Epoch 3 | Batch 55/63 | Loss 4.9954 | Rotate Loss 1.9873 | Accuracy 5.468750 | Rotate Accuracy 48.5212 | Time 10.5189
Epoch 3 | Batch 60/63 | Loss 4.9836 | Rotate Loss 1.9872 | Accuracy 5.379098 | Rotate Accuracy 48.4887 | Time 10.6191
Epoch 3 : Accuracy 5.375000, Rotate Accuracy 48.687500, Time 986.458584
Epoch 4 | Batch 0/63 | Loss 4.9232 | Rotate Loss 1.6293 | Accuracy 4.687500 | Rotate Accuracy 49.2188 | Time 10.6548
Epoch 4 | Batch 5/63 | Loss 4.8654 | Rotate Loss 1.8265 | Accuracy 4.427083 | Rotate Accuracy 48.5677 | Time 10.5587
Epoch 4 | Batch 10/63 | Loss 4.7909 | Rotate Loss 1.7956 | Accuracy 6.250000 | Rotate Accuracy 48.9347 | Time 10.4315
Epoch 4 | Batch 15/63 | Loss 4.7278 | Rotate Loss 1.8028 | Accuracy 5.957031 | Rotate Accuracy 48.7305 | Time 10.4515
Epoch 4 | Batch 20/63 | Loss 4.7177 | Rotate Loss 1.8126 | Accuracy 5.431548 | Rotate Accuracy 48.5863 | Time 10.5684
Epoch 4 | Batch 25/63 | Loss 4.6759 | Rotate Loss 1.8148 | Accuracy 5.528846 | Rotate Accuracy 48.5877 | Time 10.5319
Epoch 4 | Batch 30/63 | Loss 4.7028 | Rotate Loss 1.8000 | Accuracy 5.393145 | Rotate Accuracy 48.5887 | Time 10.5013
Epoch 4 | Batch 35/63 | Loss 4.6847 | Rotate Loss 1.8106 | Accuracy 5.468750 | Rotate Accuracy 48.6328 | Time 10.6207
Epoch 4 | Batch 40/63 | Loss 4.6663 | Rotate Loss 1.8064 | Accuracy 5.411585 | Rotate Accuracy 48.4566 | Time 10.5378
Epoch 4 | Batch 45/63 | Loss 4.6775 | Rotate Loss 1.7874 | Accuracy 5.400815 | Rotate Accuracy 48.5224 | Time 10.5674
Epoch 4 | Batch 50/63 | Loss 4.6532 | Rotate Loss 1.7731 | Accuracy 5.514706 | Rotate Accuracy 48.5294 | Time 10.4651
Epoch 4 | Batch 55/63 | Loss 4.6645 | Rotate Loss 1.7760 | Accuracy 5.357143 | Rotate Accuracy 48.5352 | Time 10.4207
Epoch 4 | Batch 60/63 | Loss 4.6672 | Rotate Loss 1.7993 | Accuracy 5.353484 | Rotate Accuracy 48.5015 | Time 10.5077
Epoch 4 : Accuracy 5.950000, Rotate Accuracy 49.262500, Time 987.084758
Epoch 5 | Batch 0/63 | Loss 5.3219 | Rotate Loss 1.7006 | Accuracy 7.812500 | Rotate Accuracy 50.0000 | Time 10.6620
Epoch 5 | Batch 5/63 | Loss 4.7845 | Rotate Loss 2.0336 | Accuracy 5.989583 | Rotate Accuracy 49.7396 | Time 10.5313
Epoch 5 | Batch 10/63 | Loss 4.5575 | Rotate Loss 1.9185 | Accuracy 5.397727 | Rotate Accuracy 49.6449 | Time 10.4421
Epoch 5 | Batch 15/63 | Loss 4.5214 | Rotate Loss 1.8075 | Accuracy 5.761719 | Rotate Accuracy 49.5117 | Time 10.5333
Epoch 5 | Batch 20/63 | Loss 4.4749 | Rotate Loss 1.7652 | Accuracy 6.250000 | Rotate Accuracy 49.3304 | Time 10.5109
Epoch 5 | Batch 25/63 | Loss 4.5012 | Rotate Loss 1.7604 | Accuracy 5.709135 | Rotate Accuracy 49.2788 | Time 10.5866
