Namespace(batch_size=138, burnin=10, conv_bias=True, dataset='DNMNIST', delta_t=1, downsampling=2, epochs=401, fc_bias=True, init_gain_aux=1e-08, init_gain_conv1=1e-08, init_gain_conv2=1e-08, init_gain_conv3=1e-08, init_gain_fc=1e-08, k1=7, k2=7, k3=7, log_int=5, logfile=True, lr=1e-12, lr_div=100, n_train=64, oc1=32, oc2=64, oc3=64, padding=2, save_int=5, tau_mem_high=20, tau_mem_low=20, tau_ref_high=2, tau_ref_low=2, tau_syn_high=7.5, tau_syn_low=7.5, thr=0.0, train_samples=100, train_tau=False)
d21a0c1f-cb05-4180-9600-e2482e473b13
Start Training Backbone
Epoch 1 | Batch 0/47 | Loss 16.0890 | Rotate Loss 6.8581 | Accuracy 1.449275 | Rotate Accuracy 26.8116 | Time 18.8675
Epoch 1 | Batch 5/47 | Loss 16.3173 | Rotate Loss 7.4381 | Accuracy 1.449275 | Rotate Accuracy 25.6039 | Time 18.4213
Epoch 1 | Batch 10/47 | Loss 16.4807 | Rotate Loss 7.5468 | Accuracy 1.383399 | Rotate Accuracy 25.5599 | Time 19.4309
Epoch 1 | Batch 15/47 | Loss 16.3197 | Rotate Loss 7.7141 | Accuracy 1.177536 | Rotate Accuracy 24.8188 | Time 18.8850
Epoch 1 | Batch 20/47 | Loss 15.9262 | Rotate Loss 7.7055 | Accuracy 1.207729 | Rotate Accuracy 24.8102 | Time 19.0169
Epoch 1 | Batch 25/47 | Loss 15.9456 | Rotate Loss 7.5749 | Accuracy 1.226310 | Rotate Accuracy 25.0279 | Time 19.1598
Epoch 1 | Batch 30/47 | Loss 15.7263 | Rotate Loss 7.6210 | Accuracy 1.332398 | Rotate Accuracy 25.4558 | Time 18.9404
Epoch 1 | Batch 35/47 | Loss 15.6441 | Rotate Loss 7.4502 | Accuracy 1.308374 | Rotate Accuracy 25.9863 | Time 19.6120
Epoch 1 | Batch 40/47 | Loss 15.5713 | Rotate Loss 7.4050 | Accuracy 1.307883 | Rotate Accuracy 26.4935 | Time 19.0581
Epoch 1 | Batch 45/47 | Loss 15.4016 | Rotate Loss 7.3697 | Accuracy 1.307498 | Rotate Accuracy 26.6541 | Time 20.0290
Epoch 1 : Accuracy 1.843750, Rotate Accuracy 30.234375, Time 1532.284628
Epoch 2 | Batch 0/47 | Loss 13.3479 | Rotate Loss 6.1438 | Accuracy 0.000000 | Rotate Accuracy 29.7101 | Time 19.2189
Epoch 2 | Batch 5/47 | Loss 13.8860 | Rotate Loss 6.3852 | Accuracy 0.966184 | Rotate Accuracy 27.7778 | Time 18.6627
Epoch 2 | Batch 10/47 | Loss 13.8023 | Rotate Loss 5.9139 | Accuracy 1.054018 | Rotate Accuracy 28.3926 | Time 19.1463
Epoch 2 | Batch 15/47 | Loss 13.6465 | Rotate Loss 5.6239 | Accuracy 1.177536 | Rotate Accuracy 29.9366 | Time 19.0755
Epoch 2 | Batch 20/47 | Loss 13.5350 | Rotate Loss 5.2731 | Accuracy 1.069703 | Rotate Accuracy 30.6073 | Time 19.5570
Epoch 2 | Batch 25/47 | Loss 13.4383 | Rotate Loss 4.8288 | Accuracy 1.282051 | Rotate Accuracy 32.1906 | Time 19.9442
Epoch 2 | Batch 30/47 | Loss 13.3966 | Rotate Loss 4.4932 | Accuracy 1.402525 | Rotate Accuracy 32.1646 | Time 18.9137
Epoch 2 | Batch 35/47 | Loss 13.2232 | Rotate Loss 4.1680 | Accuracy 1.409018 | Rotate Accuracy 33.1119 | Time 19.3632
Epoch 2 | Batch 40/47 | Loss 13.1212 | Rotate Loss 3.9216 | Accuracy 1.519972 | Rotate Accuracy 33.5631 | Time 19.0863
