Namespace(batch_size=138, burnin=10, conv_bias=True, dataset='DNMNIST', delta_t=1, downsampling=2, epochs=401, fc_bias=True, init_gain_aux=1e-14, init_gain_conv1=1e-14, init_gain_conv2=1e-14, init_gain_conv3=1e-14, init_gain_fc=1e-14, k1=7, k2=7, k3=7, log_int=5, logfile=True, lr=1e-12, lr_div=100, n_train=64, oc1=32, oc2=64, oc3=64, padding=2, save_int=5, tau_mem_high=20, tau_mem_low=20, tau_ref_high=2, tau_ref_low=2, tau_syn_high=7.5, tau_syn_low=7.5, thr=0.0, train_samples=100, train_tau=False)
89919eee-16f5-45f7-8528-0010011da556
Start Training Backbone
Epoch 1 | Batch 0/47 | Loss 6.4050 | Rotate Loss 2.8202 | Accuracy 2.173913 | Rotate Accuracy 29.7101 | Time 19.3265
Epoch 1 | Batch 5/47 | Loss 7.1988 | Rotate Loss 4.1100 | Accuracy 1.932367 | Rotate Accuracy 24.3961 | Time 18.1034
Epoch 1 | Batch 10/47 | Loss 6.7188 | Rotate Loss 3.4832 | Accuracy 1.581028 | Rotate Accuracy 23.6495 | Time 18.3073
Epoch 1 | Batch 15/47 | Loss 6.4789 | Rotate Loss 3.2206 | Accuracy 1.268116 | Rotate Accuracy 23.6413 | Time 18.5477
Epoch 1 | Batch 20/47 | Loss 6.2703 | Rotate Loss 3.0146 | Accuracy 1.242236 | Rotate Accuracy 24.2236 | Time 17.8419
Epoch 1 | Batch 25/47 | Loss 6.0859 | Rotate Loss 2.7563 | Accuracy 1.282051 | Rotate Accuracy 24.6377 | Time 18.4061
Epoch 1 | Batch 30/47 | Loss 5.9525 | Rotate Loss 2.5485 | Accuracy 1.332398 | Rotate Accuracy 24.8013 | Time 18.0633
Epoch 1 | Batch 35/47 | Loss 5.8354 | Rotate Loss 2.4443 | Accuracy 1.429147 | Rotate Accuracy 25.0000 | Time 18.3938
Epoch 1 | Batch 40/47 | Loss 5.7162 | Rotate Loss 2.3247 | Accuracy 1.449275 | Rotate Accuracy 25.1856 | Time 18.1715
Epoch 1 | Batch 45/47 | Loss 5.6400 | Rotate Loss 2.2367 | Accuracy 1.417769 | Rotate Accuracy 24.9370 | Time 17.7771
Epoch 1 : Accuracy 1.562500, Rotate Accuracy 24.609375, Time 1484.846768
Epoch 2 | Batch 0/47 | Loss 5.0321 | Rotate Loss 1.4828 | Accuracy 3.623188 | Rotate Accuracy 26.0870 | Time 18.7274
Epoch 2 | Batch 5/47 | Loss 5.1923 | Rotate Loss 1.7359 | Accuracy 1.207729 | Rotate Accuracy 24.0338 | Time 18.6227
Epoch 2 | Batch 10/47 | Loss 5.1435 | Rotate Loss 1.7097 | Accuracy 1.251647 | Rotate Accuracy 23.9789 | Time 19.0117
Epoch 2 | Batch 15/47 | Loss 5.1713 | Rotate Loss 1.6542 | Accuracy 1.403986 | Rotate Accuracy 23.8225 | Time 18.9155
Epoch 2 | Batch 20/47 | Loss 5.3020 | Rotate Loss 1.7914 | Accuracy 1.380262 | Rotate Accuracy 24.0856 | Time 18.7807
Epoch 2 | Batch 25/47 | Loss 5.4755 | Rotate Loss 1.8301 | Accuracy 1.309922 | Rotate Accuracy 24.2754 | Time 19.0856
Epoch 2 | Batch 30/47 | Loss 5.7178 | Rotate Loss 1.8711 | Accuracy 1.332398 | Rotate Accuracy 25.1519 | Time 18.7191
Epoch 2 | Batch 35/47 | Loss 5.9282 | Rotate Loss 1.9213 | Accuracy 1.328502 | Rotate Accuracy 26.4090 | Time 18.5890
Epoch 2 | Batch 40/47 | Loss 6.1457 | Rotate Loss 1.9623 | Accuracy 1.272534 | Rotate Accuracy 28.4199 | Time 19.3366
Epoch 2 | Batch 45/47 | Loss 6.2449 | Rotate Loss 1.9209 | Accuracy 1.260239 | Rotate Accuracy 29.5684 | Time 18.7684
Epoch 2 : Accuracy 1.453125, Rotate Accuracy 44.125000, Time 1499.686186
Epoch 3 | Batch 0/47 | Loss 5.8920 | Rotate Loss 1.2124 | Accuracy 2.898551 | Rotate Accuracy 39.1304 | Time 19.3572
Epoch 3 | Batch 5/47 | Loss 6.4517 | Rotate Loss 1.1997 | Accuracy 1.328502 | Rotate Accuracy 42.9952 | Time 18.8900
Epoch 3 | Batch 10/47 | Loss 6.6817 | Rotate Loss 1.3885 | Accuracy 1.581028 | Rotate Accuracy 45.5204 | Time 18.9999
Epoch 3 | Batch 15/47 | Loss 6.6636 | Rotate Loss 1.3748 | Accuracy 1.811594 | Rotate Accuracy 46.5127 | Time 19.0766
Epoch 3 | Batch 20/47 | Loss 6.6364 | Rotate Loss 1.3987 | Accuracy 1.690821 | Rotate Accuracy 46.4803 | Time 18.0077
Epoch 3 | Batch 25/47 | Loss 6.6110 | Rotate Loss 1.4142 | Accuracy 1.727982 | Rotate Accuracy 46.2932 | Time 19.1160
Epoch 3 | Batch 30/47 | Loss 6.4829 | Rotate Loss 1.4286 | Accuracy 1.659654 | Rotate Accuracy 45.9093 | Time 18.7613
Epoch 3 | Batch 35/47 | Loss 6.4374 | Rotate Loss 1.4297 | Accuracy 1.650564 | Rotate Accuracy 45.9742 | Time 18.9996
Epoch 3 | Batch 40/47 | Loss 6.3679 | Rotate Loss 1.4160 | Accuracy 1.626016 | Rotate Accuracy 45.7936 | Time 18.6807
Epoch 3 | Batch 45/47 | Loss 6.3479 | Rotate Loss 1.4203 | Accuracy 1.638311 | Rotate Accuracy 45.8255 | Time 19.1650
Epoch 3 : Accuracy 1.468750, Rotate Accuracy 45.265625, Time 1498.856663
Epoch 4 | Batch 0/47 | Loss 5.7157 | Rotate Loss 1.3923 | Accuracy 1.449275 | Rotate Accuracy 37.6812 | Time 19.2878
Epoch 4 | Batch 5/47 | Loss 5.7872 | Rotate Loss 1.5220 | Accuracy 2.657005 | Rotate Accuracy 42.2705 | Time 18.9577
Epoch 4 | Batch 10/47 | Loss 5.8954 | Rotate Loss 1.4675 | Accuracy 2.173913 | Rotate Accuracy 44.0711 | Time 18.9350
Epoch 4 | Batch 15/47 | Loss 5.8501 | Rotate Loss 1.5341 | Accuracy 1.992754 | Rotate Accuracy 44.5652 | Time 18.6592
Epoch 4 | Batch 20/47 | Loss 5.8653 | Rotate Loss 1.5153 | Accuracy 1.863354 | Rotate Accuracy 44.5480 | Time 18.7882
Epoch 4 | Batch 25/47 | Loss 5.8362 | Rotate Loss 1.4735 | Accuracy 1.923077 | Rotate Accuracy 44.5373 | Time 19.2382
Epoch 4 | Batch 30/47 | Loss 5.8436 | Rotate Loss 1.4338 | Accuracy 1.823282 | Rotate Accuracy 44.5769 | Time 19.1344
Epoch 4 | Batch 35/47 | Loss 5.8019 | Rotate Loss 1.4043 | Accuracy 1.731079 | Rotate Accuracy 45.0684 | Time 18.4848
Epoch 4 | Batch 40/47 | Loss 5.7761 | Rotate Loss 1.3764 | Accuracy 1.643690 | Rotate Accuracy 45.7052 | Time 19.4665
Epoch 4 | Batch 45/47 | Loss 5.7275 | Rotate Loss 1.3568 | Accuracy 1.654064 | Rotate Accuracy 45.7624 | Time 18.6700
Epoch 4 : Accuracy 1.593750, Rotate Accuracy 47.203125, Time 1501.110614
Epoch 5 | Batch 0/47 | Loss 5.3850 | Rotate Loss 0.8789 | Accuracy 2.173913 | Rotate Accuracy 55.7971 | Time 19.0801
Epoch 5 | Batch 5/47 | Loss 5.5345 | Rotate Loss 1.1051 | Accuracy 1.570048 | Rotate Accuracy 49.2754 | Time 18.9789
Epoch 5 | Batch 10/47 | Loss 5.5632 | Rotate Loss 1.1523 | Accuracy 1.581028 | Rotate Accuracy 48.8142 | Time 19.0361
Epoch 5 | Batch 15/47 | Loss 5.5247 | Rotate Loss 1.1327 | Accuracy 1.630435 | Rotate Accuracy 49.1395 | Time 19.4531
Epoch 5 | Batch 20/47 | Loss 5.5245 | Rotate Loss 1.1395 | Accuracy 1.725328 | Rotate Accuracy 48.6197 | Time 18.8799
Epoch 5 | Batch 25/47 | Loss 5.4981 | Rotate Loss 1.1446 | Accuracy 1.700111 | Rotate Accuracy 48.2999 | Time 19.2220
Epoch 5 | Batch 30/47 | Loss 5.5157 | Rotate Loss 1.1811 | Accuracy 1.799906 | Rotate Accuracy 48.0598 | Time 18.9023
Epoch 5 | Batch 35/47 | Loss 5.5271 | Rotate Loss 1.1818 | Accuracy 1.871981 | Rotate Accuracy 47.8261 | Time 18.8747
Epoch 5 | Batch 40/47 | Loss 5.5599 | Rotate Loss 1.1905 | Accuracy 1.961824 | Rotate Accuracy 47.8614 | Time 19.0416
Epoch 5 | Batch 45/47 | Loss 5.5774 | Rotate Loss 1.1911 | Accuracy 1.953371 | Rotate Accuracy 47.8418 | Time 18.7924
Epoch 5 : Accuracy 1.640625, Rotate Accuracy 45.140625, Time 1511.643880
Epoch 6 | Batch 0/47 | Loss 5.5475 | Rotate Loss 0.9900 | Accuracy 1.449275 | Rotate Accuracy 48.5507 | Time 18.9460
Epoch 6 | Batch 5/47 | Loss 5.5939 | Rotate Loss 1.1377 | Accuracy 2.294686 | Rotate Accuracy 45.2899 | Time 18.4092
Epoch 6 | Batch 10/47 | Loss 5.6104 | Rotate Loss 1.1632 | Accuracy 2.239789 | Rotate Accuracy 44.4664 | Time 19.0736
Epoch 6 | Batch 15/47 | Loss 5.7667 | Rotate Loss 1.2038 | Accuracy 1.992754 | Rotate Accuracy 44.3841 | Time 18.6212
Epoch 6 | Batch 20/47 | Loss 5.7776 | Rotate Loss 1.1948 | Accuracy 1.828847 | Rotate Accuracy 45.0656 | Time 18.7778
Epoch 6 | Batch 25/47 | Loss 5.6904 | Rotate Loss 1.1731 | Accuracy 1.755853 | Rotate Accuracy 45.5128 | Time 19.2292
Epoch 6 | Batch 30/47 | Loss 5.6237 | Rotate Loss 1.1542 | Accuracy 1.799906 | Rotate Accuracy 46.0963 | Time 18.7016
Epoch 6 | Batch 35/47 | Loss 5.5720 | Rotate Loss 1.1530 | Accuracy 1.731079 | Rotate Accuracy 46.4976 | Time 18.2773
Epoch 6 | Batch 40/47 | Loss 5.5520 | Rotate Loss 1.1391 | Accuracy 1.767409 | Rotate Accuracy 46.6242 | Time 18.9553
Epoch 6 | Batch 45/47 | Loss 5.5791 | Rotate Loss 1.1325 | Accuracy 1.874606 | Rotate Accuracy 46.7234 | Time 18.5521
Epoch 6 : Accuracy 1.671875, Rotate Accuracy 46.921875, Time 1508.207945
Epoch 7 | Batch 0/47 | Loss 5.6712 | Rotate Loss 1.0511 | Accuracy 2.173913 | Rotate Accuracy 49.2754 | Time 19.1347
Epoch 7 | Batch 5/47 | Loss 5.6643 | Rotate Loss 1.1775 | Accuracy 1.449275 | Rotate Accuracy 47.5845 | Time 19.4469
Epoch 7 | Batch 10/47 | Loss 5.5765 | Rotate Loss 1.1282 | Accuracy 1.778656 | Rotate Accuracy 47.7602 | Time 19.2503
Epoch 7 | Batch 15/47 | Loss 5.5687 | Rotate Loss 1.1556 | Accuracy 1.856884 | Rotate Accuracy 46.8750 | Time 19.4456
Epoch 7 | Batch 20/47 | Loss 5.5737 | Rotate Loss 1.1656 | Accuracy 1.794341 | Rotate Accuracy 46.4803 | Time 19.2770
Epoch 7 | Batch 25/47 | Loss 5.6072 | Rotate Loss 1.1525 | Accuracy 1.672241 | Rotate Accuracy 46.6555 | Time 19.3752
Epoch 7 | Batch 30/47 | Loss 5.6349 | Rotate Loss 1.1500 | Accuracy 1.706405 | Rotate Accuracy 47.0079 | Time 18.9951
Epoch 7 | Batch 35/47 | Loss 5.6209 | Rotate Loss 1.1299 | Accuracy 1.731079 | Rotate Accuracy 47.5242 | Time 18.9543
Epoch 7 | Batch 40/47 | Loss 5.6490 | Rotate Loss 1.1159 | Accuracy 1.714387 | Rotate Accuracy 48.0205 | Time 18.3950
Epoch 7 | Batch 45/47 | Loss 5.6655 | Rotate Loss 1.1033 | Accuracy 1.717076 | Rotate Accuracy 48.2042 | Time 18.1369
Epoch 7 : Accuracy 2.046875, Rotate Accuracy 47.265625, Time 1499.733488
Epoch 8 | Batch 0/47 | Loss 5.6482 | Rotate Loss 1.2309 | Accuracy 0.724638 | Rotate Accuracy 50.7246 | Time 18.6876
Epoch 8 | Batch 5/47 | Loss 5.7231 | Rotate Loss 1.1423 | Accuracy 1.932367 | Rotate Accuracy 50.8454 | Time 18.6270
Epoch 8 | Batch 10/47 | Loss 5.7229 | Rotate Loss 1.1104 | Accuracy 2.239789 | Rotate Accuracy 49.4730 | Time 18.7810
Epoch 8 | Batch 15/47 | Loss 5.7423 | Rotate Loss 1.1422 | Accuracy 2.128623 | Rotate Accuracy 47.6902 | Time 19.4476
Epoch 8 | Batch 20/47 | Loss 5.7818 | Rotate Loss 1.1687 | Accuracy 2.208420 | Rotate Accuracy 47.5155 | Time 19.1173
Epoch 8 | Batch 25/47 | Loss 5.8013 | Rotate Loss 1.1737 | Accuracy 2.090301 | Rotate Accuracy 47.4638 | Time 18.8092
Epoch 8 | Batch 30/47 | Loss 5.7757 | Rotate Loss 1.1594 | Accuracy 2.033661 | Rotate Accuracy 46.8443 | Time 18.9187
Epoch 8 | Batch 35/47 | Loss 5.8128 | Rotate Loss 1.1701 | Accuracy 2.033011 | Rotate Accuracy 46.9203 | Time 18.5284
Epoch 8 | Batch 40/47 | Loss 5.8735 | Rotate Loss 1.1863 | Accuracy 1.908802 | Rotate Accuracy 46.7303 | Time 19.2418
Epoch 8 | Batch 45/47 | Loss 5.9255 | Rotate Loss 1.2316 | Accuracy 1.874606 | Rotate Accuracy 46.0145 | Time 19.8620
Epoch 8 : Accuracy 1.968750, Rotate Accuracy 47.984375, Time 1503.140107
Epoch 9 | Batch 0/47 | Loss 6.1389 | Rotate Loss 1.3164 | Accuracy 3.623188 | Rotate Accuracy 48.5507 | Time 18.7970
Epoch 9 | Batch 5/47 | Loss 6.1563 | Rotate Loss 1.2592 | Accuracy 2.294686 | Rotate Accuracy 48.9130 | Time 17.6309
Epoch 9 | Batch 10/47 | Loss 5.9342 | Rotate Loss 1.1508 | Accuracy 2.173913 | Rotate Accuracy 48.0896 | Time 19.0974
Epoch 9 | Batch 15/47 | Loss 5.9012 | Rotate Loss 1.1454 | Accuracy 2.083333 | Rotate Accuracy 48.0525 | Time 18.4870
Epoch 9 | Batch 20/47 | Loss 5.9447 | Rotate Loss 1.1485 | Accuracy 2.001380 | Rotate Accuracy 47.9986 | Time 18.7995
Epoch 9 | Batch 25/47 | Loss 5.9261 | Rotate Loss 1.1385 | Accuracy 1.923077 | Rotate Accuracy 48.1605 | Time 18.7506
Epoch 9 | Batch 30/47 | Loss 5.9520 | Rotate Loss 1.1399 | Accuracy 1.986910 | Rotate Accuracy 47.9897 | Time 19.3794
Epoch 9 | Batch 35/47 | Loss 5.9720 | Rotate Loss 1.1433 | Accuracy 2.053140 | Rotate Accuracy 48.1884 | Time 18.9473
Epoch 9 | Batch 40/47 | Loss 6.0048 | Rotate Loss 1.1731 | Accuracy 2.014846 | Rotate Accuracy 48.1442 | Time 18.6741
Epoch 9 | Batch 45/47 | Loss 6.0431 | Rotate Loss 1.1702 | Accuracy 1.953371 | Rotate Accuracy 48.5665 | Time 18.8882
Epoch 9 : Accuracy 1.859375, Rotate Accuracy 47.625000, Time 1502.954230
Epoch 10 | Batch 0/47 | Loss 6.2187 | Rotate Loss 1.1801 | Accuracy 0.000000 | Rotate Accuracy 45.6522 | Time 19.1954
Epoch 10 | Batch 5/47 | Loss 6.0842 | Rotate Loss 1.1806 | Accuracy 1.207729 | Rotate Accuracy 48.6715 | Time 18.7234
Epoch 10 | Batch 10/47 | Loss 6.1202 | Rotate Loss 1.2668 | Accuracy 1.449275 | Rotate Accuracy 49.0777 | Time 18.7045
Epoch 10 | Batch 15/47 | Loss 6.1904 | Rotate Loss 1.2873 | Accuracy 1.675725 | Rotate Accuracy 48.1431 | Time 18.3572
Epoch 10 | Batch 20/47 | Loss 6.1711 | Rotate Loss 1.2800 | Accuracy 1.759834 | Rotate Accuracy 47.3430 | Time 19.2057
Epoch 10 | Batch 25/47 | Loss 6.1614 | Rotate Loss 1.2806 | Accuracy 1.811594 | Rotate Accuracy 47.4080 | Time 18.5503
Epoch 10 | Batch 30/47 | Loss 6.1430 | Rotate Loss 1.2808 | Accuracy 1.799906 | Rotate Accuracy 47.7793 | Time 17.8522
Epoch 10 | Batch 35/47 | Loss 6.1156 | Rotate Loss 1.2889 | Accuracy 1.731079 | Rotate Accuracy 47.7254 | Time 18.9697
Epoch 10 | Batch 40/47 | Loss 6.1269 | Rotate Loss 1.3106 | Accuracy 1.696713 | Rotate Accuracy 47.5610 | Time 19.1211
Epoch 10 | Batch 45/47 | Loss 6.1373 | Rotate Loss 1.3233 | Accuracy 1.685570 | Rotate Accuracy 47.5268 | Time 20.2123
Epoch 10 : Accuracy 1.609375, Rotate Accuracy 47.937500, Time 1499.702955
Epoch 11 | Batch 0/47 | Loss 6.1812 | Rotate Loss 1.2840 | Accuracy 2.173913 | Rotate Accuracy 50.0000 | Time 18.4556
Epoch 11 | Batch 5/47 | Loss 6.4735 | Rotate Loss 1.5646 | Accuracy 1.690821 | Rotate Accuracy 49.1546 | Time 19.7176
Epoch 11 | Batch 10/47 | Loss 6.4151 | Rotate Loss 1.6216 | Accuracy 1.778656 | Rotate Accuracy 48.9460 | Time 19.0150
Epoch 11 | Batch 15/47 | Loss 6.3615 | Rotate Loss 1.5547 | Accuracy 1.675725 | Rotate Accuracy 49.0942 | Time 19.1193
Epoch 11 | Batch 20/47 | Loss 6.2806 | Rotate Loss 1.4731 | Accuracy 2.070393 | Rotate Accuracy 48.6197 | Time 18.7548
Epoch 11 | Batch 25/47 | Loss 6.2747 | Rotate Loss 1.4639 | Accuracy 1.895206 | Rotate Accuracy 47.8818 | Time 18.4157
Epoch 11 | Batch 30/47 | Loss 6.2159 | Rotate Loss 1.4936 | Accuracy 1.799906 | Rotate Accuracy 47.0079 | Time 18.8336
Epoch 11 | Batch 35/47 | Loss 6.2259 | Rotate Loss 1.5203 | Accuracy 1.791465 | Rotate Accuracy 46.5982 | Time 18.3827
Epoch 11 | Batch 40/47 | Loss 6.2886 | Rotate Loss 1.5536 | Accuracy 1.679039 | Rotate Accuracy 46.3945 | Time 18.6953
