Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Start Training
Epoch   Loss           Accuracy  S_Conv1   S_Conv2   S_Class   Time
0070    000875.5568    0.1650    0.2306    0.6235    0.6444    35.0027
0071    000890.5718    0.1667    0.2247    0.6303    0.6444    34.7863
0072    000882.4444    0.1683    0.2253    0.6300    0.6440    35.3347
0073    000882.4444    0.1667    0.2269    0.6304    0.6444    35.0530
0074    000906.6350    0.1683    0.2299    0.6350    0.6444    41.9767
0075    000890.8055    0.1683    0.2298    0.6343    0.6444    35.2602
0076    000882.7500    0.1650    0.2287    0.6294    0.6444    34.8851
0077    000891.5654    0.1650    0.2249    0.6202    0.6444    34.1529
0078    000923.8637    0.1650    0.2288    0.6214    0.6444    34.3119
0079    000882.5472    0.1667    0.2335    0.6356    0.6444    34.5455
0080    000906.6230    0.1683    0.2289    0.6345    0.6442    34.5037
0081    000882.4484    0.1700    0.2336    0.6358    0.6442    34.4318
0082    000939.0456    0.1683    0.2273    0.6181    0.6444    34.5850
0083    000898.5691    0.1683    0.2283    0.6180    0.6444    47.0653
0084    000866.3871    0.1667    0.2305    0.6220    0.6444    33.8697
0085    000866.3572    0.1667    0.2254    0.6222    0.6444    34.2425
0086    000882.4683    0.1667    0.2246    0.6187    0.6444    34.4778
0087    000915.1567    0.1650    0.2274    0.6189    0.6444    34.5355
0088    000882.4564    0.1667    0.2246    0.6175    0.6444    35.0385
0089    000914.6865    0.1667    0.2296    0.6171    0.6444    34.5772
0090    000923.0020    0.1667    0.2266    0.6177    0.6444    34.4550
0091    000899.0138    0.1667    0.2273    0.6178    0.6444    46.6237
0092    000906.8706    0.1667    0.2237    0.6178    0.6444    34.5860
0093    000898.5754    0.1667    0.2239    0.6181    0.6444    33.8551
0094    000858.3012    0.1667    0.2264    0.6172    0.6442    34.3868
0095    000850.2384    0.1683    0.2277    0.6180    0.6444    34.3736
0096    000882.4683    0.1667    0.2255    0.6178    0.6444    34.5001
0097    000914.9881    0.1667    0.2299    0.6183    0.6444    34.4165
0098    000890.6171    0.1667    0.2283    0.6206    0.6444    34.2531
0099    000890.5159    0.1667    0.2259    0.6206    0.6444    47.3024
0100    000874.3968    0.1683    0.2282    0.6213    0.6444    34.7582
0101    000882.4723    0.1667    0.2283    0.6202    0.6444    34.0718
0102    000898.5659    0.1667    0.2265    0.6206    0.6444    34.2179
0103    000868.6209    0.1700    0.2294    0.6224    0.6432    34.6695
0104    000906.6110    0.1683    0.2317    0.6322    0.6444    34.5517
0105    000866.3385    0.1700    0.2325    0.6251    0.6444    34.5061
0106    000858.3017    0.1683    0.2290    0.6248    0.6444    34.5231
0107    000890.5199    0.1667    0.2367    0.6242    0.6444    34.1708
0108    000882.4683    0.1667    0.2285    0.6257    0.6444    46.9345
0109    000882.4564    0.1683    0.2291    0.6261    0.6444    34.2112
0110    000898.5766    0.1667    0.2288    0.6271    0.6444    34.5099
0111    000866.9147    0.1667    0.2284    0.6272    0.6444    33.9915
0112    000906.6270    0.1683    0.2286    0.6264    0.6444    34.8056
0113    000874.7422    0.1650    0.2310    0.6265    0.6444    34.3881
0114    000890.5101    0.1683    0.2307    0.6257    0.6444    34.7724
0115    000898.5754    0.1683    0.2318    0.6261    0.6444    35.1119
0116    000882.4564    0.1683    0.2263    0.6260    0.6442    46.7649
0117    000850.2421    0.1683    0.2326    0.6270    0.6444    34.6626
0118    000890.5239    0.1683    0.2264    0.6258    0.6444    34.4074
0119    000866.3572    0.1667    0.2284    0.6258    0.6444    34.5536
0120    000874.3975    0.1667    0.2296    0.6259    0.6444    35.1742
0121    000906.6390    0.1683    0.2297    0.6254    0.6444    34.7907
0122    000866.3412    0.1667    0.2345    0.6273    0.6444    34.3926
0123    000874.5816    0.1650    0.2323    0.6338    0.6444    34.4031
0124    000874.4088    0.1667    0.2300    0.6239    0.6444    48.9327
0125    000858.3057    0.1667    0.2291    0.6250    0.6444    34.7812
0126    000914.6825    0.1667    0.2300    0.6243    0.6444    34.3937
0127    000874.4168    0.1667    0.2305    0.6247    0.6444    34.6033
0128    000890.5279    0.1683    0.2303    0.6253    0.6444    34.5041
0129    000890.5119    0.1700    0.2277    0.6260    0.6444    34.7119
0130    000890.5239    0.1683    0.2281    0.6255    0.6444    34.5078
0131    000906.6390    0.1667    0.2278    0.6242    0.6444    34.8557
0132    000890.7640    0.1650    0.2264    0.6261    0.6444    40.2373
0133    000914.6826    0.1667    0.2283    0.6253    0.6444    40.0882
0134    000891.1628    0.1650    0.2274    0.6264    0.6444    34.3731
0135    000866.7380    0.1650    0.2295    0.6165    0.6434    34.2936
0136    000890.5483    0.1650    0.2332    0.6206    0.6444    34.7981
0137    000850.8646    0.1650    0.2360    0.6287    0.6433    34.1310
0138    000883.3891    0.1633    0.2335    0.6323    0.6444    34.6090
0139    000850.3135    0.1650    0.2356    0.6274    0.6444    34.3932
0140    000906.6199    0.1667    0.2310    0.6290    0.6444    34.1986
0141    000882.4524    0.1700    0.2340    0.6284    0.6444    47.5447
0142    000858.6514    0.1667    0.2365    0.6299    0.6444    34.0937
0143    000914.7049    0.1650    0.2345    0.6260    0.6444    33.9111
0144    000866.3391    0.1667    0.2321    0.6252    0.6444    34.4479
0145    000906.9168    0.1650    0.2283    0.6323    0.6444    33.9675
0146    000906.6270    0.1683    0.2338    0.6314    0.6444    34.6050
0147    000898.5794    0.1667    0.2271    0.6323    0.6444    34.0172
0148    000874.4134    0.1683    0.2296    0.6323    0.6444    34.2997
0149    000866.3539    0.1683    0.2317    0.6317    0.6444    48.2930
0150    000882.6100    0.1700    0.2283    0.6108    0.6444    33.5904
0151    000882.4563    0.1683    0.2261    0.6209    0.6444    34.4555
0152    000858.3057    0.1667    0.2273    0.6194    0.6444    34.4273
0153    000874.4088    0.1667    0.2308    0.6198    0.6444    34.2032
0154    000858.2897    0.1667    0.2264    0.6210    0.6444    34.2360
0155    000890.5279    0.1667    0.2319    0.6213    0.6444    34.1443
0156    000890.5319    0.1667    0.2275    0.6200    0.6444    34.2007
0157    000850.2501    0.1667    0.2246    0.6210    0.6444    34.3617
0158    000930.8058    0.1667    0.2289    0.6199    0.6444    50.9311
0159    000922.8768    0.1667    0.2254    0.6169    0.6444    34.5078
0160    000866.3533    0.1667    0.2276    0.6166    0.6444    34.5176
0161    000874.4145    0.1667    0.2284    0.6174    0.6444    34.1254
0162    000874.4048    0.1667    0.2269    0.6181    0.6444    34.1705
0163    000906.6350    0.1667    0.2285    0.6173    0.6444    34.3486
0164    000858.2977    0.1667    0.2279    0.6172    0.6444    35.0343
0165    000850.2502    0.1667    0.2273    0.6185    0.6444    34.4736
0166    000842.5200    0.1667    0.2311    0.6328    0.6444    55.5369
0167    000858.3033    0.1667    0.2326    0.6318    0.6444    35.0597
0168    000882.4580    0.1683    0.2359    0.6264    0.6444    34.2861
0169    000882.5373    0.1667    0.2358    0.6114    0.6444    34.3297
0170    000858.2819    0.1650    0.2244    0.6175    0.6444    34.0761
0171    000890.5119    0.1667    0.2295    0.6147    0.6437    34.0493
0172    000898.5834    0.1667    0.2287    0.6157    0.6444    34.0290
0173    000914.6905    0.1667    0.2279    0.6171    0.6444    34.6938
0174    000890.4962    0.1667    0.2268    0.6158    0.6433    52.9016
0175    000882.4644    0.1667    0.2229    0.6181    0.6444    33.9733
0176    000874.4090    0.1667    0.2258    0.6179    0.6444    34.6360
0177    000922.7541    0.1667    0.2276    0.6195    0.6444    34.2692
0178    000882.4723    0.1667    0.2295    0.6191    0.6444    34.3377
0179    000874.4008    0.1667    0.2241    0.6198    0.6444    33.8472
0180    000874.4128    0.1667    0.2264    0.6183    0.6444    34.0554
0181    000866.3532    0.1667    0.2233    0.6184    0.6444    34.4254
0182    000874.4128    0.1667    0.2256    0.6187    0.6444    53.1875
0183    000874.4088    0.1667    0.2291    0.6194    0.6444    34.3306
0184    000874.4208    0.1667    0.2253    0.6182    0.6444    34.2486
0185    000882.4723    0.1683    0.2295    0.6186    0.6444    34.2564
0186    000882.4723    0.1667    0.2284    0.6189    0.6444    34.1331
0187    000890.8428    0.1650    0.2273    0.6171    0.6444    34.5060
0188    000874.4088    0.1667    0.2299    0.6155    0.6444    34.4598
0189    000858.3057    0.1667    0.2280    0.6162    0.6444    34.0316
0190    000890.5241    0.1667    0.2245    0.6167    0.6444    53.4581
0191    000890.8989    0.1667    0.2322    0.6153    0.6444    34.1450
0192    000898.5715    0.1667    0.2246    0.6160    0.6444    34.5844
0193    000874.7878    0.1667    0.2258    0.6154    0.6444    34.7179
0194    000882.4763    0.1667    0.2222    0.6156    0.6444    34.2438
0195    000850.2347    0.1683    0.2255    0.6158    0.6444    34.0894
0196    000882.4563    0.1667    0.2270    0.6156    0.6436    34.2596
0197    000866.6727    0.1650    0.2296    0.6154    0.6444    34.0800
0198    000850.2360    0.1667    0.2272    0.6172    0.6444    34.4758
0199    000882.4444    0.1667    0.2295    0.6154    0.6443    52.6767
0200    000874.4009    0.1667    0.2297    0.6159    0.6444    34.4979
0201    000890.5216    0.1667    0.2306    0.6155    0.6444    34.3598
0202    000874.6588    0.1683    0.2252    0.6165    0.6444    34.7390
0203    000882.6388    0.1667    0.2299    0.6161    0.6433    34.3232
0204    000858.3097    0.1667    0.2201    0.6181    0.6444    34.4056
0205    000898.5811    0.1667    0.2317    0.6161    0.6444    34.3333
0206    000890.5279    0.1667    0.2291    0.6162    0.6444    34.5413
0207    000874.4088    0.1667    0.2309    0.6161    0.6444    54.1423
0208    000858.2889    0.1667    0.2247    0.6160    0.6437    34.1251
0209    000898.5754    0.1667    0.2235    0.6171    0.6444    34.2686
0210    000874.4128    0.1667    0.2290    0.6147    0.6444    34.2104
0211    000890.5119    0.1683    0.2231    0.6175    0.6441    34.5902
0212    000882.4723    0.1667    0.2272    0.6158    0.6444    34.1622
0213    000883.1708    0.1683    0.2227    0.6162    0.6444    33.7299
0214    000906.6350    0.1667    0.2261    0.6150    0.6444    33.9745
0215    000882.7979    0.1667    0.2279    0.6167    0.6444    54.3532
0216    000866.3532    0.1667    0.2295    0.6158    0.6444    34.6583
0217    000882.7184    0.1667    0.2255    0.6182    0.6444    34.7852
0218    000866.3572    0.1667    0.2274    0.6180    0.6444    33.9171
0219    000866.3458    0.1683    0.2271    0.6182    0.6441    33.8710
0220    000874.8195    0.1650    0.2276    0.6170    0.6444    33.9997
0221    000858.3056    0.1667    0.2283    0.6177    0.6444    34.2418
0222    000890.5319    0.1667    0.2263    0.6159    0.6444    34.2769
0223    000890.8455    0.1667    0.2340    0.6120    0.6444    53.1481
0224    000890.6626    0.1683    0.2320    0.6068    0.6444    34.2981
0225    000842.6715    0.1667    0.2288    0.6165    0.6442    34.6260
0226    000882.4524    0.1683    0.2340    0.6122    0.6444    34.6333
0227    000866.3554    0.1667    0.2354    0.6133    0.6444    34.5645
0228    000858.4129    0.1683    0.2353    0.6136    0.6444    34.4608
0229    000883.4088    0.1650    0.2308    0.6218    0.6444    34.2556
0230    000906.6430    0.1667    0.2276    0.6227    0.6444    34.5567
0231    000858.3017    0.1667    0.2326    0.6230    0.6444    52.4742
0232    000882.4723    0.1667    0.2325    0.6217    0.6444    34.3100
0233    000898.7496    0.1650    0.2296    0.6231    0.6444    34.4532
0234    000906.6350    0.1667    0.2350    0.6234    0.6444    34.3331
0235    000906.6230    0.1667    0.2258    0.6243    0.6444    34.0297
0236    000890.5279    0.1667    0.2289    0.6240    0.6444    34.2888
0237    000890.5279    0.1667    0.2322    0.6230    0.6444    34.5527
0238    000899.0893    0.1667    0.2297    0.6223    0.6444    34.2786
0239    000874.4168    0.1667    0.2263    0.6237    0.6444    34.1972
0240    000858.3097    0.1667    0.2342    0.6226    0.6444    52.3089
0241    000914.6905    0.1667    0.2288    0.6234    0.6444    34.1950
0242    000890.5319    0.1667    0.2303    0.6224    0.6444    34.3309
0243    000858.3097    0.1667    0.2304    0.6223    0.6444    34.7865
0244    000866.3612    0.1667    0.2296    0.6227    0.6444    34.5993
0245    000874.4168    0.1667    0.2301    0.6228    0.6444    34.0922
0246    000882.4683    0.1667    0.2294    0.6232    0.6444    34.6301
0247    000882.4723    0.1667    0.2305    0.6224    0.6444    34.2959
0248    000866.3573    0.1667    0.2342    0.6218    0.6444    54.8267
0249    000914.6906    0.1667    0.2332    0.6221    0.6444    34.3481
0250    000890.5295    0.1667    0.2299    0.6230    0.6444    34.6415
0251    000874.3928    0.1683    0.2287    0.6228    0.6435    34.6212
0252    000874.4167    0.1667    0.2354    0.6219    0.6444    34.2354
0253    000930.8033    0.1683    0.2312    0.6213    0.6444    33.9906
0254    000898.5840    0.1667    0.2282    0.6232    0.6444    34.2249
0255    000906.6350    0.1683    0.2289    0.6228    0.6444    34.1852
0256    000874.4208    0.1667    0.2297    0.6231    0.6444    53.1602
0257    000882.4699    0.1667    0.2268    0.6219    0.6444    34.3575
0258    000906.6390    0.1667    0.2318    0.6217    0.6444    34.3947
0259    000858.3097    0.1667    0.2307    0.6224    0.6444    34.8256
0260    000906.6316    0.1700    0.2280    0.6233    0.6444    34.0879
0261    000890.5239    0.1667    0.2295    0.6225    0.6444    34.0380
0262    000858.3057    0.1667    0.2289    0.6215    0.6444    34.0959
0263    000898.5834    0.1667    0.2320    0.6223    0.6444    34.5296
0264    000890.5279    0.1683    0.2270    0.6232    0.6444    52.9464
0265    000898.5874    0.1667    0.2350    0.6222    0.6444    34.0552
0266    000858.3097    0.1667    0.2272    0.6231    0.6444    33.9971
0267    000858.3017    0.1667    0.2317    0.6217    0.6444    34.6763
0268    000874.4128    0.1667    0.2282    0.6227    0.6444    34.2077
0269    000898.5794    0.1667    0.2328    0.6222    0.6444    34.2932
0270    000874.4128    0.1667    0.2275    0.6236    0.6444    34.1335
0271    000898.5834    0.1667    0.2264    0.6212    0.6444    34.2347
0272    000850.2541    0.1667    0.2318    0.6226    0.6444    53.2658
0273    000914.6945    0.1667    0.2265    0.6236    0.6444    34.6030
0274    000858.3033    0.1667    0.2303    0.6237    0.6444    34.0174
0275    000898.6219    0.1650    0.2295    0.6231    0.6444    34.0726
0276    000866.3572    0.1667    0.2324    0.6287    0.6444    34.0804
0277    000874.8632    0.1650    0.2341    0.6164    0.6444    34.0548
0278    000874.4168    0.1683    0.2313    0.6162    0.6444    34.4176
0279    000890.5319    0.1667    0.2352    0.6180    0.6444    34.8405
0280    000866.3572    0.1667    0.2353    0.6174    0.6444    34.0375
0281    000914.6762    0.1683    0.2313    0.6176    0.6444    52.1077
0282    000874.6390    0.1650    0.2289    0.6192    0.6444    34.2610
0283    000874.4208    0.1667    0.2315    0.6176    0.6444    34.7955
0284    000890.5199    0.1667    0.2293    0.6177    0.6438    34.1397
0285    000858.5001    0.1650    0.2299    0.6221    0.6444    34.2403
0286    000890.5319    0.1667    0.2282    0.6221    0.6444    34.0443
0287    000938.8548    0.1667    0.2300    0.6229    0.6444    34.3579
0288    000890.5279    0.1667    0.2279    0.6237    0.6444    34.0775
0289    000875.2739    0.1650    0.2356    0.6261    0.6444    52.6445
0290    000858.3097    0.1667    0.2329    0.6134    0.6444    34.1560
0291    000898.5811    0.1667    0.2334    0.6167    0.6444    34.1788
0292    000874.4128    0.1667    0.2283    0.6178    0.6444    34.2332
0293    000874.4089    0.1667    0.2344    0.6176    0.6444    34.6050
0294    000874.4168    0.1667    0.2342    0.6175    0.6444    34.2600
0295    000882.4683    0.1667    0.2309    0.6167    0.6444    34.1058
0296    000874.4128    0.1667    0.2351    0.6168    0.6444    33.9228
0297    000866.3612    0.1667    0.2279    0.6183    0.6444    53.3002
0298    000866.3652    0.1667    0.2343    0.6166    0.6444    34.3444
0299    000882.4675    0.1667    0.2328    0.6179    0.6444    34.4355
0300    000866.3612    0.1667    0.2283    0.6185    0.6444    34.3533
0301    000866.3612    0.1667    0.2267    0.6186    0.6444    34.2021
0302    000898.5874    0.1667    0.2340    0.6156    0.6444    34.0349
0303    000858.3057    0.1667    0.2316    0.6172    0.6444    34.2606
0304    000882.4723    0.1683    0.2318    0.6181    0.6444    34.7148
0305    000882.6945    0.1650    0.2313    0.6182    0.6444    52.5277
0306    000890.5199    0.1667    0.2332    0.6194    0.6444    34.4738
0307    000882.5557    0.1650    0.2325    0.6312    0.6444    34.2886
0308    000906.6390    0.1667    0.2309    0.6298    0.6444    34.4185
0309    000882.4643    0.1667    0.2325    0.6296    0.6444    34.6729
0310    000883.5298    0.1633    0.2305    0.6206    0.6444    34.6808
0311    000882.4699    0.1667    0.2307    0.6188    0.6444    34.1294
0312    000890.5239    0.1667    0.2352    0.6194    0.6444    34.1900
0313    000874.4168    0.1667    0.2293    0.6194    0.6444    34.3016
0314    000890.5279    0.1667    0.2346    0.6199    0.6444    51.5255
0315    000874.4208    0.1667    0.2337    0.6194    0.6444    34.2134
0316    000858.3097    0.1667    0.2292    0.6192    0.6444    33.9629
0317    000914.6985    0.1667    0.2360    0.6176    0.6444    34.3902
0318    000866.3652    0.1667    0.2319    0.6184    0.6444    34.2832
0319    000850.2462    0.1667    0.2334    0.6211    0.6444    34.6541
0320    000890.5159    0.1667    0.2310    0.6183    0.6435    34.0896
0321    000922.7501    0.1667    0.2305    0.6198    0.6444    34.5216
0322    000906.6310    0.1683    0.2358    0.6180    0.6444    53.0461
0323    000874.8711    0.1667    0.2312    0.6255    0.6444    34.4783
0324    000914.8393    0.1667    0.2306    0.6177    0.6444    34.0937
0325    000866.3572    0.1683    0.2310    0.6187    0.6444    34.2396
0326    000906.6318    0.1667    0.2310    0.6178    0.6444    34.0706
0327    000882.4644    0.1667    0.2342    0.6186    0.6444    34.0560
0328    000850.2501    0.1667    0.2327    0.6173    0.6444    34.2750
0329    000866.3612    0.1667    0.2300    0.6183    0.6444    34.3560
0330    000898.5794    0.1667    0.2341    0.6178    0.6444    53.3161
0331    000874.4168    0.1667    0.2324    0.6191    0.6444    34.3554
0332    000890.5279    0.1667    0.2309    0.6189    0.6444    34.1699
0333    000866.3532    0.1667    0.2364    0.6173    0.6438    34.1661
0334    000898.5797    0.1683    0.2315    0.6171    0.6444    34.1218
0335    000874.6251    0.1650    0.2320    0.6164    0.6444    34.4314
0336    000882.4723    0.1683    0.2356    0.6179    0.6444    34.1266
0337    000866.3612    0.1667    0.2340    0.6165    0.6444    34.0947
0338    000906.6430    0.1667    0.2372    0.6170    0.6444    53.3375
0339    000906.6406    0.1667    0.2305    0.6168    0.6444    34.3133
0340    000906.6316    0.1683    0.2324    0.6156    0.6444    34.8048
0341    000890.5239    0.1683    0.2366    0.6137    0.6444    34.6639
0342    000866.3612    0.1683    0.2363    0.6183    0.6444    34.2472
0343    000882.4683    0.1667    0.2345    0.6177    0.6444    34.5951
0344    000866.3612    0.1667    0.2331    0.6188    0.6444    34.2722
0345    000906.7520    0.1667    0.2295    0.6106    0.6444    34.5041
0346    000882.7249    0.1683    0.2305    0.6108    0.6444    52.6123
0347    000866.3532    0.1667    0.2321    0.6113    0.6444    34.1684
0348    000850.2278    0.1667    0.2320    0.6101    0.6438    34.0759
0349    000914.9486    0.1633    0.2322    0.6129    0.6444    34.6766
0350    000906.6009    0.1683    0.2333    0.6076    0.6439    34.1670
0351    000882.8372    0.1650    0.2275    0.6122    0.6444    34.1376
0352    000874.4844    0.1667    0.2271    0.6133    0.6444    34.5303
0353    000874.4008    0.1667    0.2318    0.6128    0.6444    34.1699
0354    000922.7478    0.1683    0.2347    0.6075    0.6444    34.3000
0355    000850.4505    0.1650    0.2259    0.6149    0.6444    51.8944
0356    000866.3652    0.1667    0.2280    0.6152    0.6444    34.2441
0357    000874.4168    0.1667    0.2311    0.6152    0.6444    33.9266
0358    000890.5205    0.1667    0.2287    0.6149    0.6444    34.4133
0359    000906.6390    0.1667    0.2268    0.6158    0.6444    34.0406
0360    000882.4723    0.1667    0.2266    0.6142    0.6444    34.0948
0361    000882.4524    0.1667    0.2238    0.6153    0.6441    34.1492
0362    000890.5319    0.1667    0.2258    0.6149    0.6444    34.2421
0363    000842.1946    0.1667    0.2272    0.6165    0.6444    53.7736
0364    000858.2977    0.1667    0.2307    0.6145    0.6444    34.1041
0365    000866.3652    0.1667    0.2254    0.6163    0.6444    34.7497
0366    000882.4659    0.1667    0.2279    0.6163    0.6444    34.1000
0367    000898.5811    0.1667    0.2262    0.6145    0.6444    34.0204
0368    000890.5279    0.1667    0.2310    0.6140    0.6444    34.1755
0369    000850.2461    0.1667    0.2299    0.6144    0.6444    34.1713
0370    000898.5874    0.1667    0.2256    0.6152    0.6444    34.2056
0371    000890.5239    0.1667    0.2269    0.6148    0.6444    53.7255
0372    000858.2977    0.1667    0.2258    0.6148    0.6444    34.5614
0373    000906.6430    0.1667    0.2265    0.6146    0.6444    34.3837
0374    000890.5319    0.1667    0.2256    0.6155    0.6444    34.1127
0375    000866.3652    0.1667    0.2238    0.6163    0.6444    34.1182
0376    000898.5874    0.1667    0.2280    0.6140    0.6444    34.1413
0377    000914.6985    0.1667    0.2263    0.6142    0.6444    34.5762
0378    000906.6430    0.1667    0.2265    0.6150    0.6444    34.2802
0379    000890.5318    0.1667    0.2312    0.6149    0.6444    52.1848
0380    000858.3096    0.1667    0.2272    0.6162    0.6444    34.9341
0381    000890.5199    0.1683    0.2294    0.6150    0.6444    33.9509
0382    000866.3612    0.1667    0.2268    0.6149    0.6444    34.5570
0383    000890.5279    0.1667    0.2310    0.6140    0.6444    34.4510
0384    000850.2461    0.1667    0.2314    0.6144    0.6444    34.1537
0385    000882.4685    0.1667    0.2281    0.6158    0.6444    34.1242
0386    000858.3017    0.1667    0.2247    0.6161    0.6444    34.1982
0387    000874.4128    0.1667    0.2242    0.6150    0.6444    34.3434
0388    000898.5797    0.1667    0.2279    0.6150    0.6444    50.3102
0389    000890.5239    0.1667    0.2297    0.6161    0.6444    34.6679
0390    000882.4683    0.1667    0.2267    0.6152    0.6444    34.4377
0391    000898.5874    0.1667    0.2265    0.6160    0.6444    34.1753
0392    000898.5794    0.1667    0.2263    0.6156    0.6444    34.2273
0393    000898.5733    0.1667    0.2299    0.6141    0.6444    34.0011
0394    000874.4168    0.1667    0.2284    0.6156    0.6444    34.3934
0395    000874.4089    0.1667    0.2267    0.6150    0.6444    34.8113
0396    000890.5279    0.1667    0.2268    0.6149    0.6444    53.0502
0397    000882.4563    0.1667    0.2272    0.6165    0.6444    34.2601
0398    000930.8056    0.1667    0.2244    0.6146    0.6444    34.6878
0399    000882.4644    0.1667    0.2307    0.6150    0.6444    34.7788
0400    000882.4683    0.1667    0.2281    0.6144    0.6444    34.0504
